symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
ACLX,ALGO_ADX_28,9,9,0,1.9359,2.4900,13.5556,6.6312,5.191011235955061,1.0,2023-11-16 21:30:00+00:00,17,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-08T21:30:00+00:00]","[2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-16T21:30:00+00:00]","[4.0, 1.0, 1.0, 1.0, 1.0, 10.0, 97.0, 1.0, 6.0]","[0.9600000000000009, 3.600000000000005, 1.7299999999999969, 3.6299999999999955, 1.6199999999999974, 2.3100000000000023, 3.8400000000000034, 0.6099999999999994, 4.109999999999999]","[3.305785123966945, 11.523687580025625, 5.18274415817854, 9.986244841815669, 4.062186559679031, 5.191011235955061, 10.378378378378388, 1.3619111408796594, 8.6892177589852]",2023-12-02 13:27:36
CRSP,ALGO_ADX_28,10,9,1,1.0961,2.8660,8.9000,5.7935,4.817726090996253,0.9,2023-11-07 21:30:00+00:00,26,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-10T21:30:00+00:00]","[2023-04-12T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2.0, 1.0, 1.0, 1.0, 1.0, 8.0, 2.0, 9.0, 2.0, 62.0]","[1.509999999999998, 6.32, 3.969999999999999, 0.9500000000000028, 2.3200000000000003, 3.1499999999999986, 8.540000000000006, -1.6500000000000057, 2.530000000000001, 1.019999999999996]","[3.3563014003111755, 14.285714285714285, 7.811885084612355, 1.84179914695619, 4.650230507115655, 6.180105944673334, 15.2663568108688, -2.4264705882353024, 4.98522167487685, 1.9836639439906572]",2023-12-02 13:41:05
COHR,ALGO_ADX_28,6,6,0,1.0375,1.9000,10.5000,5.5376,3.709412561367876,1.0,2023-11-29 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-30T21:30:00+00:00]","[2023-04-11T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-20T21:30:00+00:00, 2023-11-29T21:30:00+00:00]","[1.0, 33.0, 19.0, 3.0, 2.0, 5.0]","[1.7199999999999989, 5.759999999999998, 0.5399999999999991, 2.0799999999999983, 0.509999999999998, 0.7900000000000063]","[5.212121212121209, 16.580310880829007, 1.586368977673323, 6.203399940351918, 1.4366197183098535, 2.206703910614543]",2023-12-02 13:40:09
AMSC,ALGO_ADX_28,20,18,2,1.0572,0.3105,4.6500,5.1415,4.973706133499956,0.9,2023-12-01 21:30:00+00:00,2,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-20T21:30:00+00:00]","[2023-04-11T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-12-01T21:30:00+00:00]","[1.0, 2.0, 1.0, 16.0, 3.0, 1.0, 1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 14.0, 5.0, 5.0, 17.0, 2.0, 4.0, 1.0, 8.0]","[0.20000000000000018, -0.03000000000000025, 0.3099999999999996, 0.07000000000000028, 0.10000000000000053, -0.10999999999999943, 0.27000000000000046, 0.22999999999999954, 0.8599999999999994, 0.04999999999999982, 0.4399999999999995, 0.20999999999999996, 0.1900000000000004, 0.96, 0.4299999999999997, 0.6100000000000003, 0.3800000000000008, 0.75, 0.25, 0.040000000000000924]","[5.0505050505050555, -0.697674418604657, 7.311320754716971, 1.658767772511855, 2.2573363431151363, -2.391304347826075, 6.733167082294276, 5.424528301886782, 18.3368869936034, 0.7911392405063262, 6.413994169096203, 3.1390134529147975, 2.89634146341464, 13.953488372093023, 5.7104913678618825, 8.957415565345087, 4.8969072164948555, 9.135200974421437, 2.8216704288939054, 0.43149946062568423]",2023-12-02 13:30:42
CUBI,ALGO_ADX_28,7,6,1,0.7419,1.7571,4.5714,5.1096,2.0071899340922545,0.8571428571428571,2023-11-15 21:30:00+00:00,18,ADX_28_1D_STOCK_RESULTS,"[2023-09-22T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[2023-10-02T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00]","[6.0, 3.0, 2.0, 4.0, 7.0, 3.0, 7.0]","[2.3700000000000045, 0.14000000000000057, 0.3500000000000014, 0.6699999999999946, 6.850000000000001, 2.6700000000000017, -0.75]","[7.346559206447628, 0.42839657282741916, 1.0618932038834994, 2.0071899340922545, 19.959207459207462, 6.6335403726708115, -1.669263298464278]",2023-12-02 13:41:52
POWL,ALGO_ADX_28,7,7,0,0.7858,2.4900,3.5714,5.0980,2.4823558043319442,1.0,2023-11-27 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2023-04-13T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-28T21:30:00+00:00]","[2023-04-18T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-27T21:30:00+00:00]","[3.0, 11.0, 1.0, 1.0, 2.0, 1.0, 6.0]","[1.019999999999996, 8.43, 1.1399999999999935, 0.75, 2.240000000000002, 2.6700000000000017, 1.1799999999999926]","[2.4823558043319442, 20.576031242372466, 2.3341523341523205, 1.4551804423748544, 4.273993512688422, 3.1706448165301055, 1.3939751919669139]",2023-12-02 14:16:45
XPO,ALGO_ADX_28,13,13,0,1.2132,2.6277,3.3077,5.0670,4.534071437986025,1.0,2023-11-21 21:30:00+00:00,12,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-10-25T21:30:00+00:00, 2023-11-01T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-04-11T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-02T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-21T21:30:00+00:00]","[1.0, 4.0, 1.0, 1.0, 4.0, 2.0, 1.0, 14.0, 4.0, 1.0, 3.0, 3.0, 4.0]","[1.5100000000000016, 0.740000000000002, 5.6200000000000045, 1.0400000000000063, 0.8900000000000006, 2.729999999999997, 2.260000000000005, 1.0700000000000003, 7.3300000000000125, 3.4399999999999977, 1.980000000000004, 4.689999999999998, 0.8599999999999994]","[5.035011670556858, 2.2248947684906857, 16.661725466943388, 2.4299065420560897, 2.0644861980978906, 6.221513217866902, 4.89283394674173, 2.251683501683502, 10.345800988002841, 4.534071437986025, 2.491506228765577, 5.729293916442704, 0.988165000574514]",2023-12-02 14:36:00
UPLD,ALGO_ADX_28,9,8,1,0.6749,0.1878,3.5556,4.9316,1.851851851851849,0.8888888888888888,2023-11-29 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-08-03T21:30:00+00:00, 2023-11-01T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-11-30T21:30:00+00:00]","[2023-09-01T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-20T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-29T21:30:00+00:00]","[21.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]","[0.06000000000000005, 0.8099999999999996, 0.04999999999999982, 0.08999999999999986, 0.2400000000000002, -0.019999999999999574, 0.0600000000000005, 0.08999999999999986, 0.3099999999999996]","[1.7094017094017109, 24.324324324324312, 1.15207373271889, 1.851851851851849, 5.940594059405946, -0.44247787610618533, 1.3157894736842215, 1.92307692307692, 6.609808102345408]",2023-12-02 14:30:02
APEI,ALGO_ADX_28,10,9,1,1.5604,0.2800,8.1000,4.8654,5.205409986384733,0.9,2023-11-30 21:30:00+00:00,3,ADX_28_1D_STOCK_RESULTS,"[2023-07-25T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-29T21:30:00+00:00]","[2023-07-27T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-24T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-11-30T21:30:00+00:00]","[2.0, 1.0, 3.0, 1.0, 1.0, 6.0, 60.0, 5.0, 1.0, 1.0]","[0.0600000000000005, 0.11999999999999922, 0.2699999999999996, 0.2600000000000007, 0.5699999999999994, 0.0, 0.2999999999999998, 0.5099999999999998, 0.46999999999999975, 0.2400000000000002]","[1.2605042016806827, 2.5806451612903056, 5.410821643286565, 5.273833671399608, 10.555555555555543, 0.0, 5.13698630136986, 8.279220779220775, 7.014925373134324, 3.141361256544505]",2023-12-02 13:30:52
LCUT,ALGO_ADX_28,13,12,1,1.3074,0.2854,9.4615,4.8532,3.709677419354831,0.9230769230769231,2023-11-21 21:30:00+00:00,12,ADX_28_1D_STOCK_RESULTS,"[2023-04-10T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-07-26T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-06-28T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-21T21:30:00+00:00]","[55.0, 1.0, 1.0, 3.0, 9.0, 8.0, 1.0, 1.0, 3.0, 35.0, 1.0, 3.0, 2.0]","[0.13000000000000078, 0.5599999999999996, 0.7199999999999998, 0.22999999999999954, 0.11000000000000032, 0.20999999999999996, 0.5599999999999996, 0.2999999999999998, 0.0, 0.040000000000000036, 0.34000000000000075, 0.15999999999999925, 0.34999999999999964]","[2.3214285714285854, 10.606060606060598, 12.609457092819609, 3.709677419354831, 1.8707482993197335, 3.703703703703703, 8.682170542635653, 5.415162454873642, 0.0, 0.7067137809187285, 5.573770491803291, 2.4999999999999885, 5.392912172573184]",2023-12-02 14:03:22
