symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
PLUS,ALGO_ADX_28,13,12,1,1.5709,1.5908,2.0769,2.8768,3.1743524952621573,0.9230769230769231,2023-12-19 21:30:00+00:00,19,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-11T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[2023-05-15T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-11-29T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-08T21:30:00+00:00, 2023-12-13T21:30:00+00:00, 2023-12-19T21:30:00+00:00]","[2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]","[1.4799999999999969, 0.9100000000000037, 0.9699999999999989, 2.809999999999995, -0.990000000000002, 1.3300000000000054, 2.509999999999998, 1.8200000000000003, 1.3100000000000023, 2.009999999999998, 1.6700000000000017, 2.3599999999999994, 2.489999999999995]","[3.4889203206034813, 2.1108791463697605, 2.1483942414174946, 6.096767194619213, -1.96506550218341, 2.6782118405155164, 4.975222993062434, 3.332722944515657, 2.1054323368691774, 3.1743524952621573, 2.5264750378214855, 3.3932422717469444, 3.3324411134903573]",2024-01-06 12:35:33
IETC,ALGO_ADX_28,8,7,1,1.0067,1.4610,6.5000,2.8013,3.1116984281541265,0.875,2023-12-13 21:30:00+00:00,25,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-23T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-20T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-12-13T21:30:00+00:00]","[5.0, 6.0, 3.0, 5.0, 9.0, 5.0, 5.0, 14.0]","[1.9499999999999957, 3.270000000000003, 1.4600000000000009, -1.9100000000000037, 2.2480000000000047, 1.740000000000002, 1.1099999999999994, 1.8200000000000003]","[4.1401273885350225, 6.596731894290908, 2.701702442635087, -3.4532634243355695, 4.282557342071182, 3.1464737793851754, 1.918755401901468, 3.0769230769230775]",2024-01-06 12:18:16
SPHQ,ALGO_ADX_28,7,6,1,0.9812,1.1900,12.0000,2.4300,3.125606678314889,0.8571428571428571,2023-12-13 21:30:00+00:00,25,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-13T21:30:00+00:00]","[16.0, 8.0, 17.0, 14.0, 4.0, 7.0, 18.0]","[1.6000000000000014, 1.8699999999999974, 1.480000000000004, -1.6899999999999977, 1.9199999999999946, 1.5399999999999991, 1.6099999999999994]","[3.381234150464923, 3.848528503807362, 2.9808660624370673, -3.3725803232887603, 3.9834024896265445, 3.062848050914875, 3.125606678314889]",2024-01-06 12:43:34
EPI,ALGO_ADX_28,7,6,1,1.2514,0.8671,12.5714,2.4122,2.5006795324816573,0.8571428571428571,2023-12-18 21:30:00+00:00,20,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-12-06T21:30:00+00:00]","[2023-06-14T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-18T21:30:00+00:00]","[23.0, 17.0, 17.0, 8.0, 10.0, 5.0, 8.0]","[1.3200000000000003, 1.1899999999999977, -0.6700000000000017, 0.8599999999999994, 0.9200000000000017, 1.5300000000000011, 0.9200000000000017]","[3.9915331115814947, 3.4653465346534587, -1.835616438356169, 2.3942093541202656, 2.5006795324816573, 4.046548532134358, 2.322645796516036]",2024-01-06 12:07:11
PSEP,ALGO_ADX_28,7,6,1,1.207,0.6737,13.7143,2.1004,2.564102564102581,0.8571428571428571,2023-12-15 21:30:00+00:00,23,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-12-15T21:30:00+00:00]","[16.0, 8.0, 17.0, 25.0, 4.0, 10.0, 16.0]","[0.9639999999999986, 1.0299999999999976, 0.8300000000000054, -0.6300000000000026, 0.870000000000001, 0.7919999999999945, 0.8599999999999994]","[3.1349593495934913, 3.2605254827476977, 2.564102564102581, -1.9390581717451603, 2.7195998749609287, 2.4087591240875743, 2.5542025542025524]",2024-01-06 12:36:26
FJUL,ALGO_ADX_28,8,7,1,1.1773,0.7809,12.1250,2.0469,2.6435956770179763,0.875,2023-12-14 21:30:00+00:00,24,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-24T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-22T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[16.0, 7.0, 21.0, 24.0, 4.0, 8.0, 3.0, 14.0]","[1.3149999999999977, 0.894999999999996, 1.1219999999999999, -0.740000000000002, 1.2000000000000028, 0.8700000000000045, 0.40500000000000114, 1.1799999999999997]","[3.6290878984407278, 2.395289709621293, 2.89190164441466, -1.929092805005219, 3.1940377961139284, 2.2365038560411428, 1.0179715973356822, 2.93971101145989]",2024-01-06 12:10:19
FMAY,ALGO_ADX_28,7,6,1,1.0002,0.7343,17.7143,1.9222,2.4960588544403457,0.8571428571428571,2023-12-14 21:30:00+00:00,24,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-10-05T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-17T21:30:00+00:00]","[2023-06-02T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[15.0, 10.0, 19.0, 33.0, 25.0, 4.0, 18.0]","[1.1499999999999986, 0.7399999999999949, 1.1299999999999955, -0.9600000000000009, 0.9499999999999957, 0.8700000000000045, 1.2600000000000051]","[3.132661400163439, 1.9556025369978722, 2.9358274876591204, -2.471042471042473, 2.4960588544403457, 2.2405356682977198, 3.1658291457286563]",2024-01-06 12:10:56
FJUN,ALGO_ADX_28,7,6,1,0.8568,0.7496,12.4286,1.8675,2.6397146254458965,0.8571428571428571,2023-12-13 21:30:00+00:00,25,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-16T21:30:00+00:00]","[2023-06-02T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-13T21:30:00+00:00]","[15.0, 8.0, 22.0, 13.0, 4.0, 7.0, 18.0]","[1.1600000000000037, 0.8299999999999983, 0.7800000000000011, -1.243000000000002, 1.509999999999998, 1.0999999999999943, 1.1099999999999994]","[3.0184751496227005, 2.0812437311935765, 1.8826937002172366, -3.0406066536203573, 3.8140944683000706, 2.677050377220721, 2.6397146254458965]",2024-01-06 12:10:18
JULT,ALGO_ADX_28,7,6,1,1.1947,0.5709,12.5714,1.8461,2.278731836195501,0.8571428571428571,2023-12-14 21:30:00+00:00,24,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-09-28T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-17T21:30:00+00:00]","[2023-05-31T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[13.0, 2.0, 6.0, 19.0, 22.0, 8.0, 18.0]","[0.2950000000000017, 0.6600000000000001, 0.6899999999999977, 0.8300000000000018, -0.40000000000000213, 0.7309999999999981, 1.1899999999999977]","[1.0083746368142257, 2.2252191503708705, 2.278731836195501, 2.667952426872394, -1.3003901170351173, 2.334791912868498, 3.7083203490183783]",2024-01-06 12:22:05
BJUL,ALGO_ADX_28,7,6,1,0.9291,0.6286,12.5714,1.8432,2.6353480378115206,0.8571428571428571,2023-12-13 21:30:00+00:00,25,ADX_28_1D_STOCK_RESULTS,"[2023-05-11T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-10-02T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-16T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-13T21:30:00+00:00]","[16.0, 7.0, 17.0, 19.0, 4.0, 7.0, 18.0]","[1.220000000000006, 0.7299999999999969, 0.35999999999999943, -0.8299999999999983, 1.0300000000000011, 0.9200000000000017, 0.9699999999999989]","[3.7195121951219696, 2.1591245193729574, 1.0259333143345666, -2.4099883855981368, 3.060011883541299, 2.6353480378115206, 2.7125279642058135]",2024-01-06 11:54:15
