symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
CX,ALGO_ADX_28,10,9,1,1.3761,0.2010,3.4000,2.6808,2.414026893668309,0.9,2024-02-20 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2023-11-24T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-13T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-24T21:30:00+00:00, 2024-01-29T21:30:00+00:00, 2024-02-05T21:30:00+00:00, 2024-02-12T21:30:00+00:00, 2024-02-21T21:30:00+00:00]","[2023-11-29T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-12T21:30:00+00:00, 2023-12-14T21:30:00+00:00, 2023-12-22T21:30:00+00:00, 2024-01-23T21:30:00+00:00, 2024-01-26T21:30:00+00:00, 2024-02-02T21:30:00+00:00, 2024-02-08T21:30:00+00:00, 2024-02-20T21:30:00+00:00]","[3.0, 2.0, 5.0, 1.0, 5.0, 4.0, 2.0, 4.0, 3.0, 5.0]","[-0.03000000000000025, 0.1900000000000004, 0.1899999999999995, 0.34999999999999964, 0.23999999999999932, 0.1299999999999999, 0.5200000000000005, 0.13000000000000078, 0.13000000000000078, 0.16000000000000014]","[-0.4392386530014678, 2.7417027417027473, 2.7338129496402805, 4.943502824858752, 3.053435114503808, 1.771117166212533, 6.806282722513095, 1.5738498789346342, 1.5294117647058916, 2.094240837696337]",2024-02-25 02:30:12
PIN,ALGO_ADX_28,8,7,1,0.7528,0.4675,10.8750,1.8733,2.60943241750918,0.875,2024-02-21 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-09-29T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-08T21:30:00+00:00, 2023-12-22T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-02-05T21:30:00+00:00, 2024-02-22T21:30:00+00:00]","[2023-10-26T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-07T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2024-01-16T21:30:00+00:00, 2024-02-02T21:30:00+00:00, 2024-02-21T21:30:00+00:00]","[19.0, 11.0, 11.0, 4.0, 5.0, 14.0, 12.0, 11.0]","[-1.0100000000000016, 0.5199999999999996, 0.8000000000000007, 0.7299999999999969, 0.6999999999999993, 0.8900000000000006, 0.6199999999999974, 0.48999999999999844]","[-4.2796610169491585, 2.278702892199823, 3.392705682782022, 2.989352989352976, 2.798880447820869, 3.5205696202531667, 2.4199843871974918, 1.8659558263518599]",2024-02-25 03:02:08
EMMF,ALGO_ADX_28,8,7,1,0.664,0.3614,15.1250,1.5304,2.139378305232246,0.875,2024-02-07 21:30:00+00:00,18,ADX_28_1D_STOCK_RESULTS,"[2023-07-03T21:30:00+00:00, 2023-07-17T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-10-24T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-18T21:30:00+00:00, 2024-01-24T21:30:00+00:00]","[2023-07-14T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-10-23T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2024-01-02T21:30:00+00:00, 2024-02-07T21:30:00+00:00]","[8.0, 10.0, 49.0, 14.0, 13.0, 8.0, 9.0, 10.0]","[0.6414000000000009, 0.5202999999999989, -0.9199999999999982, 0.5356999999999985, 0.4800000000000004, 0.46410000000000196, 0.2699999999999996, 0.8999999999999986]","[2.819340659340663, 2.2169009403613975, -3.9621016365202335, 2.3620658485932036, 2.0618556701030943, 1.9549283909014405, 1.1170872983036806, 3.6734693877550963]",2024-02-25 02:34:17
EG,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.727,4.9086,1.2857,1.3907,0.7028571428571371,0.8571428571428571,2024-02-13 21:30:00+00:00,12,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-08-09T21:30:00+00:00, 2023-12-08T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2023-12-21T21:30:00+00:00, 2023-12-26T21:30:00+00:00, 2023-12-28T21:30:00+00:00, 2024-02-09T21:30:00+00:00]","[2023-08-10T21:30:00+00:00, 2023-12-11T21:30:00+00:00, 2023-12-19T21:30:00+00:00, 2023-12-22T21:30:00+00:00, 2023-12-27T21:30:00+00:00, 2023-12-29T21:30:00+00:00, 2024-02-13T21:30:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[14.339999999999975, 2.3700000000000045, 5.230000000000018, 1.6399999999999864, -4.939999999999998, 2.4599999999999795, 13.259999999999991]","[4.117258606333795, 0.6168822717926038, 1.4593448295105804, 0.4602087776405844, -1.3917845269623028, 0.7028571428571371, 3.7698299880593598]",2024-02-25 05:42:32
PXI,ALGO_EMA_RSI_ADX_BB_CGPT,6,6,0,0.743,0.5210,1.3333,1.2180,0.7386568943574854,1.0,2024-02-07 21:30:00+00:00,18,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-10-05T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2024-01-11T21:30:00+00:00, 2024-02-06T21:30:00+00:00]","[2023-10-09T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-01T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2024-01-12T21:30:00+00:00, 2024-02-07T21:30:00+00:00]","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[1.9499999999999957, 0.259999999999998, 0.39000000000000057, 0.07000000000000028, 0.38000000000000256, 0.07600000000000051]","[4.581766917293223, 0.6003232509812929, 0.9038238702201636, 0.1679059726553137, 0.8769905377336777, 0.17738773223788748]",2024-02-25 06:10:14
CCEP,ALGO_EMA_RSI_ADX_BB_CGPT,9,9,0,1.3855,0.5989,1.2222,0.9978,0.8243173621844478,1.0,2024-02-15 21:30:00+00:00,10,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-08-01T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-23T21:30:00+00:00, 2024-02-14T21:30:00+00:00]","[2023-08-03T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-10-05T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-10-24T21:30:00+00:00, 2024-02-15T21:30:00+00:00]","[2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.7700000000000031, 0.5700000000000003, 0.8699999999999974, 0.10999999999999943, 0.38000000000000256, 0.46000000000000085, 0.480000000000004, 1.470000000000006, 0.28000000000000114]","[1.2185472384871074, 0.9168409200579061, 1.4050387596899183, 0.17967984318849958, 0.6311243979405458, 0.7944732297063918, 0.8243173621844478, 2.588028169014095, 0.42194092827004387]",2024-02-25 05:34:42
HDEF,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.9847,0.1262,1.3750,0.5519,0.508336780658206,0.875,2024-02-15 21:30:00+00:00,10,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-08-03T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2024-02-06T21:30:00+00:00, 2024-02-14T21:30:00+00:00]","[2023-08-04T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2024-02-07T21:30:00+00:00, 2024-02-15T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0]","[0.259999999999998, 0.04999999999999716, 0.1999999999999993, -0.05999999999999872, 0.28000000000000114, 0.03999999999999915, 0.129999999999999, 0.10999999999999943]","[1.131418624891201, 0.22055580061754368, 0.8912655971479468, -0.2651347768448905, 1.2383900928792622, 0.1817355747387512, 0.5489864864864823, 0.46768707482992955]",2024-02-25 05:50:03
TRV,ALGO_EMA_XOVER_CGPT,6,6,0,1.4631,7.0200,7.8333,3.5422,2.739607247908072,1.0,2024-02-23 21:30:00+00:00,2,EMA_XOVER_1D_STOCK_RESULTS,"[2023-12-07T21:30:00+00:00, 2023-12-28T21:30:00+00:00, 2024-01-05T21:30:00+00:00, 2024-01-18T21:30:00+00:00, 2024-01-23T21:30:00+00:00, 2024-02-20T21:30:00+00:00]","[2023-12-27T21:30:00+00:00, 2024-01-04T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-22T21:30:00+00:00, 2024-02-16T21:30:00+00:00, 2024-02-23T21:30:00+00:00]","[13.0, 4.0, 7.0, 2.0, 18.0, 3.0]","[3.4399999999999977, 4.240000000000009, 5.3700000000000045, 17.170000000000016, 5.699999999999989, 6.200000000000017]","[1.8830742281585273, 2.2496949116570324, 2.8013980906672256, 8.779465153142105, 2.677816405148919, 2.861494438547107]",2024-02-25 09:28:29
PTVE,ALGO_EMA_XOVER_CGPT,17,15,2,0.9139,0.3082,3.0000,2.3759,2.3826208829712674,0.8823529411764706,2024-02-23 21:30:00+00:00,2,EMA_XOVER_1D_STOCK_RESULTS,"[2023-11-15T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-11T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2023-12-21T21:30:00+00:00, 2023-12-26T21:30:00+00:00, 2024-01-04T21:30:00+00:00, 2024-01-09T21:30:00+00:00, 2024-01-12T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-22T21:30:00+00:00, 2024-01-25T21:30:00+00:00, 2024-02-06T21:30:00+00:00, 2024-02-14T21:30:00+00:00, 2024-02-20T21:30:00+00:00]","[2023-11-20T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-08T21:30:00+00:00, 2023-12-14T21:30:00+00:00, 2023-12-20T21:30:00+00:00, 2023-12-22T21:30:00+00:00, 2024-01-03T21:30:00+00:00, 2024-01-08T21:30:00+00:00, 2024-01-11T21:30:00+00:00, 2024-01-16T21:30:00+00:00, 2024-01-19T21:30:00+00:00, 2024-01-24T21:30:00+00:00, 2024-02-05T21:30:00+00:00, 2024-02-13T21:30:00+00:00, 2024-02-16T21:30:00+00:00, 2024-02-23T21:30:00+00:00]","[3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 1.0, 5.0, 2.0, 2.0, 1.0, 2.0, 2.0, 7.0, 5.0, 2.0, 3.0]","[0.17999999999999972, 0.25, 0.5699999999999985, 0.34999999999999964, 0.34999999999999964, 0.3000000000000007, 0.34999999999999964, 0.9900000000000002, 0.33999999999999986, -0.3200000000000003, 0.27000000000000135, 0.8199999999999985, 0.4400000000000013, -0.5799999999999983, 0.19000000000000128, 0.3099999999999987, 0.4299999999999997]","[1.6042780748663075, 2.226179875333927, 4.969485614646891, 2.8997514498757218, 2.8067361668003175, 2.3455824863174413, 2.70688321732405, 7.274063188831743, 2.3826208829712674, -2.1694915254237306, 1.880222841225636, 5.98103574033551, 2.9931972789115737, -3.921568627450969, 1.3157894736842195, 2.1423635107118084, 2.9532967032967012]",2024-02-25 09:16:38
EPI,ALGO_EMA_XOVER_CGPT,14,12,2,1.0601,0.7150,10.5714,1.8707,2.3678324381008906,0.8571428571428571,2024-02-21 21:30:00+00:00,4,EMA_XOVER_1D_STOCK_RESULTS,"[2023-06-30T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-10-25T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-12-06T21:30:00+00:00, 2023-12-19T21:30:00+00:00, 2023-12-22T21:30:00+00:00, 2024-01-09T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-24T21:30:00+00:00, 2024-02-02T21:30:00+00:00, 2024-02-22T21:30:00+00:00]","[2023-07-13T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-10-24T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-18T21:30:00+00:00, 2023-12-21T21:30:00+00:00, 2024-01-08T21:30:00+00:00, 2024-01-16T21:30:00+00:00, 2024-01-23T21:30:00+00:00, 2024-02-01T21:30:00+00:00, 2024-02-21T21:30:00+00:00]","[8.0, 12.0, 23.0, 34.0, 10.0, 11.0, 5.0, 8.0, 2.0, 9.0, 4.0, 4.0, 6.0, 12.0]","[0.7899999999999991, 0.8599999999999994, 1.3999999999999986, -0.8900000000000006, 0.9600000000000009, 0.9299999999999997, 1.5300000000000011, 0.9200000000000017, -0.4299999999999997, 0.75, 1.1100000000000065, 0.269999999999996, 1.029999999999994, 0.7800000000000011]","[2.2760011524056445, 2.413019079685745, 3.9149888143176694, -2.400863231723767, 2.6770775237032933, 2.5285481239804235, 4.046548532134358, 2.322645796516036, -1.0565110565110558, 1.8518518518518516, 2.696793002915468, 0.654228252968248, 2.4617590822179585, 1.804302567661349]",2024-02-25 08:46:33
