symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
GWRE,ALGO_ADX_28,8,7,1,1.0627,2.6650,3.6250,2.9612,3.339784077655035,0.875,2024-03-28 21:30:00+00:00,3,ADX_28_1D_STOCK_RESULTS,"[2023-08-25T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-02T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2024-03-22T21:30:00+00:00]","[2023-08-31T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-11-01T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2024-03-28T21:30:00+00:00]","[4.0, 4.0, 1.0, 4.0, 1.0, 2.0, 9.0, 4.0]","[4.099999999999994, 3.3599999999999994, 3.0400000000000063, 1.4699999999999989, -2.6200000000000045, 6.430000000000007, 3.0900000000000034, 2.450000000000003]","[5.107125062282006, 3.8781163434903037, 3.4910427193385467, 1.6118421052631566, -2.8367258553486407, 7.083838272557021, 3.188525435971524, 2.1654587237051466]",2024-03-31 11:39:52
CZA,ALGO_ADX_28,7,6,1,0.9324,1.9197,8.4286,2.1175,2.45726495726497,0.8571428571428571,2024-03-11 21:30:00+00:00,20,ADX_28_1D_STOCK_RESULTS,"[2023-10-20T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2024-01-25T21:30:00+00:00, 2024-02-14T21:30:00+00:00, 2024-02-26T21:30:00+00:00, 2024-03-12T21:30:00+00:00]","[2023-10-30T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-14T21:30:00+00:00, 2024-02-13T21:30:00+00:00, 2024-02-23T21:30:00+00:00, 2024-03-11T21:30:00+00:00]","[6.0, 6.0, 10.0, 8.0, 13.0, 6.0, 10.0]","[-2.0, 3.0999999999999943, 2.2900000000000063, 4.56819999999999, 1.019999999999996, 2.3000000000000114, 2.1599999999999966]","[-2.4292481476982877, 3.7001671043208333, 2.6507697650191067, 5.091050930569476, 1.1073716208880642, 2.45726495726497, 2.244855539388897]",2024-03-31 11:27:52
AGOX,ALGO_ADX_28,7,6,1,0.7821,0.4459,13.5714,1.9110,2.367576243980738,0.8571428571428571,2024-03-05 21:30:00+00:00,26,ADX_28_1D_STOCK_RESULTS,"[2023-10-09T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-24T21:30:00+00:00, 2023-12-18T21:30:00+00:00, 2024-02-12T21:30:00+00:00]","[2023-10-26T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-22T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2024-02-09T21:30:00+00:00, 2024-03-05T21:30:00+00:00]","[13.0, 5.0, 7.0, 4.0, 15.0, 36.0, 15.0]","[-0.703000000000003, 1.0700000000000003, 0.8000000000000007, 0.24399999999999977, 0.4200000000000017, 0.7000000000000028, 0.5899999999999999]","[-3.093101020767348, 4.888076747373231, 3.513394817742647, 1.042735042735042, 1.7706576728499228, 2.8877887788779, 2.367576243980738]",2024-03-31 11:15:04
MDU,ALGO_ADX_28,10,9,1,0.7489,0.3680,6.3000,1.8119,2.1665384644532537,0.9,2024-03-13 21:30:00+00:00,18,ADX_28_1D_STOCK_RESULTS,"[2023-11-28T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2024-01-18T21:30:00+00:00, 2024-01-29T21:30:00+00:00, 2024-02-05T21:30:00+00:00, 2024-02-12T21:30:00+00:00, 2024-02-20T21:30:00+00:00, 2024-02-27T21:30:00+00:00, 2024-03-07T21:30:00+00:00, 2024-03-12T21:30:00+00:00]","[2023-12-14T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-26T21:30:00+00:00, 2024-02-02T21:30:00+00:00, 2024-02-09T21:30:00+00:00, 2024-02-16T21:30:00+00:00, 2024-02-26T21:30:00+00:00, 2024-03-06T21:30:00+00:00, 2024-03-11T21:30:00+00:00, 2024-03-13T21:30:00+00:00]","[12.0, 20.0, 6.0, 4.0, 4.0, 4.0, 4.0, 6.0, 2.0, 1.0]","[1.009999999999998, -0.870000000000001, 0.6000000000000014, 0.3299999999999983, 0.28999999999999915, 0.46000000000000085, 0.4299999999999997, 0.5, 0.5, 0.4299999999999997]","[5.31299316149394, -4.398382204246719, 3.1628887717448677, 1.6975308641975222, 1.4818599897802716, 2.2637795275590595, 2.0692974013474483, 2.3408239700374533, 2.2696323195642307, 1.9187862561356523]",2024-03-31 11:50:45
SOJD,ALGO_ADX_28,7,6,1,0.7998,0.3614,8.0000,1.6232,2.4096385542168637,0.8571428571428571,2024-03-11 21:30:00+00:00,20,ADX_28_1D_STOCK_RESULTS,"[2023-09-13T21:30:00+00:00, 2023-12-12T21:30:00+00:00, 2023-12-18T21:30:00+00:00, 2023-12-28T21:30:00+00:00, 2024-01-03T21:30:00+00:00, 2024-01-10T21:30:00+00:00, 2024-01-29T21:30:00+00:00, 2024-03-20T21:30:00+00:00]","[2023-09-14T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2023-12-27T21:30:00+00:00, 2024-01-02T21:30:00+00:00, 2024-01-09T21:30:00+00:00, 2024-01-26T21:30:00+00:00, 2024-03-11T21:30:00+00:00]","[1.0, 3.0, 6.0, 2.0, 4.0, 11.0, 29.0]","[0.10999999999999943, 0.7699999999999996, 0.5399999999999991, -0.5399999999999991, 0.629999999999999, 0.25, 0.7699999999999996]","[0.49438202247190755, 3.58639962738705, 2.4096385542168637, -2.347826086956518, 2.8187919463087203, 1.0860121633362294, 3.314679294016356]",2024-03-31 12:06:43
AQNB,ALGO_ADX_28,8,7,1,0.7429,0.3337,13.8750,1.3986,1.8976142380824825,0.875,2024-03-01 21:30:00+00:00,30,ADX_28_1D_STOCK_RESULTS,"[2023-08-07T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2024-01-10T21:30:00+00:00, 2024-03-04T21:30:00+00:00]","[2023-08-15T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2024-03-01T21:30:00+00:00]","[6.0, 13.0, 19.0, 2.0, 7.0, 14.0, 15.0, 35.0]","[0.5300000000000011, 0.46999999999999886, 0.2099999999999973, -0.7300000000000004, 0.7800000000000011, 0.4399999999999977, 0.41000000000000014, 0.5599999999999987]","[2.272727272727278, 1.9747899159663815, 0.8681273253410388, -2.9905776321179864, 3.2883642495784198, 1.8204385601985835, 1.677577741407529, 2.2773485156567657]",2024-03-31 11:16:42
GENI,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.7897,0.1414,1.0000,2.5333,1.381692573402419,0.8571428571428571,2024-03-26 21:30:00+00:00,5,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-09-29T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2024-01-05T21:30:00+00:00, 2024-01-18T21:30:00+00:00, 2024-03-15T21:30:00+00:00, 2024-03-19T21:30:00+00:00, 2024-03-25T21:30:00+00:00]","[2023-10-02T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2024-01-08T21:30:00+00:00, 2024-01-19T21:30:00+00:00, 2024-03-18T21:30:00+00:00, 2024-03-20T21:30:00+00:00, 2024-03-26T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.040000000000000036, -0.04999999999999982, 0.14000000000000057, 0.5, 0.08000000000000007, 0.02999999999999936, 0.25]","[0.7561436672967871, -0.9900990099009866, 2.5225225225225327, 9.090909090909092, 1.381692573402419, 0.5235602094240727, 4.448398576512456]",2024-03-31 14:45:43
INTC,ALGO_EMA_RSI_ADX_BB_CGPT,7,7,0,0.9581,0.8050,1.1429,2.3279,1.6052318668252055,1.0,2024-03-01 21:30:00+00:00,30,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-08-18T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-24T21:30:00+00:00, 2023-10-26T21:30:00+00:00, 2024-02-29T21:30:00+00:00]","[2023-08-21T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00, 2023-10-25T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2024-03-01T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.37000000000000455, 0.240000000000002, 0.14000000000000057, 0.7299999999999969, 0.5399999999999991, 2.575000000000003, 1.0399999999999991]","[1.1479987589202747, 0.6942435637836332, 0.41176470588235464, 2.1521226415094246, 1.6052318668252055, 7.829127394344794, 2.4545669105499153]",2024-03-31 14:52:02
LIVN,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.6047,1.1100,1.0000,2.1828,0.49586138764908755,0.875,2024-03-21 21:30:00+00:00,10,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-09-11T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-02T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2024-03-18T21:30:00+00:00, 2024-03-20T21:30:00+00:00]","[2023-09-12T21:30:00+00:00, 2023-09-28T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-05T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-16T21:30:00+00:00, 2024-03-19T21:30:00+00:00, 2024-03-21T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3999999999999986, -0.17999999999999972, 0.030000000000001137, 0.12999999999999545, 1.7199999999999989, 1.1400000000000006, 0.09000000000000341, 5.549999999999997]","[0.7404664938911487, -0.337204945672536, 0.057153743570206014, 0.2512562814070264, 3.3346258239627744, 2.408620325375028, 0.17807677087456156, 10.82926829268292]",2024-03-31 14:55:41
WGO,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,1.3237,1.1450,1.3750,1.8106,1.9927214596524188,0.875,2024-03-18 21:30:00+00:00,13,EMA_RSI_ADX_BB_1D_STOCK_RESULTS,"[2023-08-16T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2024-01-16T21:30:00+00:00, 2024-01-18T21:30:00+00:00, 2024-03-07T21:30:00+00:00, 2024-03-13T21:30:00+00:00, 2024-03-15T21:30:00+00:00]","[2023-08-21T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2024-01-17T21:30:00+00:00, 2024-01-19T21:30:00+00:00, 2024-03-11T21:30:00+00:00, 2024-03-14T21:30:00+00:00, 2024-03-18T21:30:00+00:00]","[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[1.8400000000000034, 0.8000000000000043, 2.240000000000002, -0.14000000000000057, 1.8200000000000074, 0.17999999999999972, 0.7000000000000028, 1.7199999999999989]","[2.882657057809813, 1.271860095389514, 3.72154842997176, -0.2117042189626502, 2.7135828239153237, 0.28133791809940567, 1.0956331194240145, 2.7301587301587285]",2024-03-31 15:22:03
