symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
CVNA,ALGO_ADX_28,9,8,1,0.8804,1.7978,1.8889,11.6161,6.913580246913578,0.8888888888888888,2023-12-08 21:30:00+00:00,2,ADX_28_1D_STOCK_RESULTS,"[2023-05-02T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-07T21:30:00+00:00]","[2023-05-03T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-06T21:30:00+00:00, 2023-12-08T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 9.0, 1.0, 1.0, 1.0]","[0.33000000000000007, 2.9299999999999997, 1.7300000000000004, 0.8399999999999999, 2.2200000000000024, -0.7999999999999972, 7.34, 0.8999999999999986, 0.6900000000000048]","[4.860088365243005, 41.267605633802816, 18.9901207464325, 6.913580246913578, 7.07456978967496, -2.400960384153653, 23.66215344938749, 2.3219814241486034, 1.8553374563054714]",2023-12-10 00:35:14
NX,ALGO_ADX_28,6,6,0,1.0238,1.8733,11.6667,7.5959,5.861936094267406,1.0,2023-12-04 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2023-05-30T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-16T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-04T21:30:00+00:00]","[4.0, 4.0, 2.0, 43.0, 6.0, 11.0]","[4.82, 0.4200000000000017, 2.259999999999998, 0.3099999999999987, 2.289999999999999, 1.1400000000000006]","[22.757318224740324, 1.6310679611650551, 8.382789317507411, 1.0805158591843804, 7.965217391304345, 3.7586547972304674]",2023-12-10 01:05:52
TWIN,ALGO_ADX_28,11,11,0,1.04,0.6382,10.1818,5.6219,4.8515568428674865,1.0,2023-11-24 21:30:00+00:00,16,ADX_28_1D_STOCK_RESULTS,"[2023-04-14T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-27T21:30:00+00:00]","[2023-05-01T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-24T21:30:00+00:00]","[11.0, 2.0, 1.0, 3.0, 17.0, 1.0, 1.0, 5.0, 8.0, 59.0, 4.0]","[1.959999999999999, 0.5400000000000009, 0.6099999999999994, 0.05000000000000071, 0.9299999999999997, 0.5199999999999996, 0.22999999999999865, 1.0, 0.6699999999999999, 0.16999999999999993, 0.33999999999999986]","[20.65331928345626, 4.976958525345631, 5.322862129144847, 0.44762757385855606, 8.21554770318021, 4.315352697095432, 1.773323053199681, 7.776049766718507, 4.8515568428674865, 1.1651816312542833, 2.343211578221915]",2023-12-10 01:22:53
ACLX,ALGO_ADX_28,8,8,0,1.5729,2.2037,14.8750,5.5722,4.662172284644194,1.0,2023-11-16 21:30:00+00:00,24,ADX_28_1D_STOCK_RESULTS,"[2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-08T21:30:00+00:00]","[2023-04-17T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-16T21:30:00+00:00]","[1.0, 2.0, 1.0, 1.0, 10.0, 97.0, 1.0, 6.0]","[1.2399999999999984, 0.269999999999996, 3.6299999999999955, 1.6199999999999974, 2.3100000000000023, 3.8400000000000034, 0.6099999999999994, 4.109999999999999]","[4.133333333333328, 0.7749712973593456, 9.986244841815669, 4.062186559679031, 5.191011235955061, 10.378378378378388, 1.3619111408796594, 8.6892177589852]",2023-12-10 00:20:56
POWL,ALGO_ADX_28,8,8,0,0.8835,3.1425,3.6250,5.5469,2.7523985753412132,1.0,2023-12-05 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2023-04-14T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-12-06T21:30:00+00:00]","[2023-04-18T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-12-05T21:30:00+00:00]","[2.0, 11.0, 1.0, 1.0, 2.0, 1.0, 6.0, 5.0]","[0.740000000000002, 8.43, 1.1399999999999935, 0.75, 2.240000000000002, 2.6700000000000017, 1.1799999999999926, 7.990000000000009]","[1.7887357988880879, 20.576031242372466, 2.3341523341523205, 1.4551804423748544, 4.273993512688422, 3.1706448165301055, 1.3939751919669139, 9.38233912635041]",2023-12-10 01:10:26
EDN,ALGO_ADX_28,7,6,1,0.6145,0.7629,12.2857,5.4462,3.455284552845527,0.8571428571428571,2023-12-06 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-04-17T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-11-22T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-05T21:30:00+00:00]","[2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-29T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-06T21:30:00+00:00]","[34.0, 1.0, 45.0, 2.0, 1.0, 2.0, 1.0]","[0.33999999999999986, 0.19000000000000128, 0.7900000000000009, 3.3599999999999994, -1.1500000000000004, 0.07000000000000028, 1.7399999999999984]","[3.455284552845527, 1.6239316239316348, 5.8045554739162455, 22.997946611909647, -6.948640483383688, 0.42971147943523813, 10.760667903525036]",2023-12-10 00:38:57
AMSC,ALGO_ADX_28,18,17,1,1.1071,0.3339,5.0556,5.4291,5.160717759190819,0.9444444444444444,2023-12-01 21:30:00+00:00,9,ADX_28_1D_STOCK_RESULTS,"[2023-04-14T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-20T21:30:00+00:00]","[2023-04-18T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-12-01T21:30:00+00:00]","[2.0, 16.0, 3.0, 1.0, 1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 14.0, 5.0, 5.0, 17.0, 2.0, 4.0, 1.0, 8.0]","[0.28000000000000025, 0.07000000000000028, 0.10000000000000053, -0.10999999999999943, 0.27000000000000046, 0.22999999999999954, 0.8599999999999994, 0.04999999999999982, 0.4399999999999995, 0.20999999999999996, 0.1900000000000004, 0.96, 0.4299999999999997, 0.6100000000000003, 0.3800000000000008, 0.75, 0.25, 0.040000000000000924]","[6.557377049180333, 1.658767772511855, 2.2573363431151363, -2.391304347826075, 6.733167082294276, 5.424528301886782, 18.3368869936034, 0.7911392405063262, 6.413994169096203, 3.1390134529147975, 2.89634146341464, 13.953488372093023, 5.7104913678618825, 8.957415565345087, 4.8969072164948555, 9.135200974421437, 2.8216704288939054, 0.43149946062568423]",2023-12-10 00:24:03
CUBI,ALGO_ADX_28,7,6,1,0.7419,1.7571,4.5714,5.1096,2.0071899340922545,0.8571428571428571,2023-11-15 21:30:00+00:00,25,ADX_28_1D_STOCK_RESULTS,"[2023-09-22T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[2023-10-02T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-15T21:30:00+00:00]","[6.0, 3.0, 2.0, 4.0, 7.0, 3.0, 7.0]","[2.3700000000000045, 0.14000000000000057, 0.3500000000000014, 0.6699999999999946, 6.850000000000001, 2.6700000000000017, -0.75]","[7.346559206447628, 0.42839657282741916, 1.0618932038834994, 2.0071899340922545, 19.959207459207462, 6.6335403726708115, -1.669263298464278]",2023-12-10 00:35:29
XPO,ALGO_ADX_28,12,12,0,1.2002,2.6925,3.3333,4.9787,3.512788833375801,1.0,2023-11-21 21:30:00+00:00,19,ADX_28_1D_STOCK_RESULTS,"[2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-10-25T21:30:00+00:00, 2023-11-01T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-04-17T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-10-31T21:30:00+00:00, 2023-11-02T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-21T21:30:00+00:00]","[1.0, 2.0, 1.0, 4.0, 2.0, 1.0, 14.0, 4.0, 1.0, 3.0, 3.0, 4.0]","[0.6700000000000017, 5.350000000000001, 1.0400000000000063, 0.8900000000000006, 2.729999999999997, 2.260000000000005, 1.0700000000000003, 7.3300000000000125, 3.4399999999999977, 1.980000000000004, 4.689999999999998, 0.8599999999999994]","[2.0596372579157753, 15.735294117647063, 2.4299065420560897, 2.0644861980978906, 6.221513217866902, 4.89283394674173, 2.251683501683502, 10.345800988002841, 4.534071437986025, 2.491506228765577, 5.729293916442704, 0.988165000574514]",2023-12-10 01:28:57
APEI,ALGO_ADX_28,10,9,1,1.5604,0.2800,8.1000,4.8654,5.205409986384733,0.9,2023-11-30 21:30:00+00:00,10,ADX_28_1D_STOCK_RESULTS,"[2023-07-25T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-29T21:30:00+00:00]","[2023-07-27T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-11-24T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-11-30T21:30:00+00:00]","[2.0, 1.0, 3.0, 1.0, 1.0, 6.0, 60.0, 5.0, 1.0, 1.0]","[0.0600000000000005, 0.11999999999999922, 0.2699999999999996, 0.2600000000000007, 0.5699999999999994, 0.0, 0.2999999999999998, 0.5099999999999998, 0.46999999999999975, 0.2400000000000002]","[1.2605042016806827, 2.5806451612903056, 5.410821643286565, 5.273833671399608, 10.555555555555543, 0.0, 5.13698630136986, 8.279220779220775, 7.014925373134324, 3.141361256544505]",2023-12-10 00:24:14
