symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
IESC,ALGO_ADX_28,6,6,0,1.1377,2.0867,2.0000,4.2241,2.9414222973047863,1.0,2023-11-24 21:30:00+00:00,30,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-11-20T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-05-01T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-24T21:30:00+00:00]","[2.0, 2.0, 4.0, 2.0, 1.0, 1.0]","[0.8200000000000003, 1.6200000000000045, 5.329999999999998, 0.7800000000000011, 1.5, 2.469999999999999]","[1.9248826291079817, 3.7113402061855774, 12.177290381539862, 1.648351648351651, 2.2796352583586628, 3.60320933625091]",2023-12-23 07:26:56
KRC,ALGO_ADX_28,10,9,1,1.3982,1.0510,2.2000,3.3532,3.444713079757216,0.9,2023-12-07 21:30:00+00:00,17,ADX_28_1D_STOCK_RESULTS,"[2023-06-27T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-11-24T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-05T21:30:00+00:00]","[2023-06-28T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-07-18T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-11-29T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-07T21:30:00+00:00]","[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 6.0, 3.0, 2.0, 2.0]","[1.0600000000000023, 1.1400000000000006, 0.8299999999999983, 1.370000000000001, 0.529999999999994, -0.6299999999999955, 1.1400000000000006, 2.2600000000000016, 1.8699999999999974, 0.9399999999999977]","[3.534511503834619, 3.869653767820776, 2.7602261390089735, 4.549983394221193, 1.6423923148434894, -1.8817204301075134, 3.3549146556798135, 7.448912326961113, 5.612244897959176, 2.6411913458836684]",2023-12-23 07:31:32
CHDN,ALGO_ADX_28,7,6,1,1.0403,5.7843,3.2857,3.1230,2.6281410896795636,0.8571428571428571,2023-12-20 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-06T21:30:00+00:00, 2023-12-12T21:30:00+00:00, 2023-12-15T21:30:00+00:00]","[2023-04-28T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-11T21:30:00+00:00, 2023-12-14T21:30:00+00:00, 2023-12-20T21:30:00+00:00]","[1.0, 3.0, 10.0, 1.0, 3.0, 2.0, 3.0]","[23.74000000000001, 3.9399999999999977, -2.17999999999995, 1.4299999999999926, 4.069999999999993, 6.069999999999993, 3.420000000000016]","[9.002313147017562, 1.3476996750470318, -0.7474712840733585, 1.2180579216354281, 3.5107392391960603, 4.901485788113689, 2.6281410896795636]",2023-12-23 07:07:07
SPNS,ALGO_ADX_28,9,9,0,2.9626,0.6989,3.2222,2.9584,2.5964659213847776,1.0,2023-12-20 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-15T21:30:00+00:00, 2023-12-21T21:30:00+00:00]","[2023-05-02T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-14T21:30:00+00:00, 2023-12-20T21:30:00+00:00]","[3.0, 1.0, 1.0, 3.0, 3.0, 6.0, 2.0, 7.0, 3.0]","[0.360000000000003, 0.8200000000000003, 0.9299999999999997, 0.7899999999999991, 0.38000000000000256, 0.6199999999999974, 0.5599999999999987, 1.1099999999999994, 0.7199999999999989]","[1.7928286852589792, 3.7962962962962976, 4.279797514956281, 3.5142348754448363, 1.630201630201641, 2.5368248772503987, 2.202989771833197, 4.275808936825884, 2.5964659213847776]",2023-12-23 07:53:28
IETC,ALGO_ADX_28,9,8,1,1.0029,1.3653,6.7778,2.6331,3.0769230769230775,0.8888888888888888,2023-12-13 21:30:00+00:00,11,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-23T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-22T21:30:00+00:00]","[2023-05-11T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-20T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-12-13T21:30:00+00:00]","[10.0, 4.0, 6.0, 3.0, 5.0, 9.0, 5.0, 5.0, 14.0]","[0.8100000000000023, 1.7399999999999949, 3.270000000000003, 1.4600000000000009, -1.9100000000000037, 2.2480000000000047, 1.740000000000002, 1.1099999999999994, 1.8200000000000003]","[1.7498379779650082, 3.677869372225734, 6.596731894290908, 2.701702442635087, -3.4532634243355695, 4.282557342071182, 3.1464737793851754, 1.918755401901468, 3.0769230769230775]",2023-12-23 07:26:38
MLNK,ALGO_ADX_28,16,14,2,0.8115,0.4381,2.0625,2.6116,2.782389420203228,0.875,2023-12-14 21:30:00+00:00,10,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-22T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-07T21:30:00+00:00]","[2023-05-02T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-30T21:30:00+00:00, 2023-12-04T21:30:00+00:00, 2023-12-06T21:30:00+00:00, 2023-12-14T21:30:00+00:00]","[3.0, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 5.0, 1.0, 1.0, 5.0]","[0.3899999999999988, 1.5299999999999994, 0.33000000000000007, 0.46000000000000085, 0.5, 0.4499999999999993, 1.0500000000000007, 0.26000000000000156, 0.08999999999999986, -0.3200000000000003, -0.6499999999999986, 0.05000000000000071, 0.5800000000000018, 0.7600000000000016, 0.8399999999999999, 0.6900000000000013]","[2.649456521739122, 11.20058565153733, 2.1470396877033187, 2.8750000000000053, 3.0487804878048785, 2.689778840406451, 5.794701986754971, 1.377118644067805, 0.4746835443037967, -1.7030335284725935, -3.42105263157894, 0.2704164413196361, 3.101604278074876, 4.006325777543498, 4.099560761346998, 3.17533364012886]",2023-12-23 07:35:26
DFS,ALGO_ADX_28,12,11,1,0.7422,2.6442,3.8333,2.6021,2.7894304707332482,0.9166666666666666,2023-12-06 21:30:00+00:00,18,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-11-29T21:30:00+00:00, 2023-12-04T21:30:00+00:00]","[2023-05-03T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-06T21:30:00+00:00]","[4.0, 1.0, 4.0, 2.0, 2.0, 5.0, 2.0, 1.0, 4.0, 17.0, 2.0, 2.0]","[-6.109999999999999, 0.19999999999998863, 0.030000000000001137, 1.8100000000000023, 2.1899999999999977, 2.0, 6.3700000000000045, 3.6700000000000017, 4.969999999999999, 4.730000000000004, 4.689999999999998, 7.180000000000007]","[-6.016740521910389, 0.21155066638458708, 0.031039834454217416, 1.8903394255874697, 2.2168235651381694, 1.9801980198019802, 6.169491525423734, 3.362037376328327, 4.398230088495574, 4.0719696969697, 5.329545454545452, 7.581036849329539]",2023-12-23 07:11:34
SMIN,ALGO_ADX_28,7,6,1,1.9109,1.4500,9.7143,2.4948,2.9559748427672994,0.8571428571428571,2023-12-20 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-10-24T21:30:00+00:00, 2023-11-07T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-12-04T21:30:00+00:00]","[2023-05-04T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-11-06T21:30:00+00:00, 2023-11-15T21:30:00+00:00, 2023-12-01T21:30:00+00:00, 2023-12-20T21:30:00+00:00]","[5.0, 18.0, 8.0, 9.0, 6.0, 10.0, 12.0]","[1.3599999999999994, 1.5700000000000003, 1.9499999999999957, 2.0, 1.8800000000000026, 1.7399999999999949, -0.3500000000000085]","[2.6209288880323753, 2.970109723798714, 3.5441657579062076, 3.2351989647363313, 2.9559748427672994, 2.6508226691041967, -0.5133470225872815]",2023-12-23 07:52:20
DV,ALGO_ADX_28,14,12,2,0.7604,0.6771,1.6429,2.2598,2.303733273078759,0.8571428571428571,2023-11-30 21:30:00+00:00,24,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-14T21:30:00+00:00, 2023-11-17T21:30:00+00:00, 2023-11-22T21:30:00+00:00, 2023-11-28T21:30:00+00:00]","[2023-05-01T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-11-13T21:30:00+00:00, 2023-11-16T21:30:00+00:00, 2023-11-21T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-11-30T21:30:00+00:00]","[2.0, 1.0, 3.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[-0.5700000000000003, -0.6799999999999997, 0.3299999999999983, 2.4800000000000004, 0.029999999999997584, 0.6099999999999994, 1.3000000000000007, 1.8200000000000003, 1.2199999999999989, 0.9100000000000001, 0.23000000000000043, 0.25, 0.7600000000000016, 0.7899999999999991]","[-1.9069923051187698, -2.4285714285714275, 1.2373453318335144, 9.005083514887438, 0.10615711252653073, 2.174688057040996, 4.334778259419809, 5.838947706127687, 3.726328649969453, 3.1111111111111116, 0.7388371345968533, 0.8051529790660225, 2.4327784891165223, 2.46105919003115]",2023-12-23 07:13:04
EPI,ALGO_ADX_28,8,7,1,1.306,0.7763,12.2500,2.1663,2.52128141846498,0.875,2023-12-18 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2023-04-27T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-10-04T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-10T21:30:00+00:00, 2023-11-28T21:30:00+00:00, 2023-12-06T21:30:00+00:00]","[2023-06-02T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-09T21:30:00+00:00, 2023-11-27T21:30:00+00:00, 2023-12-05T21:30:00+00:00, 2023-12-18T21:30:00+00:00]","[25.0, 8.0, 17.0, 17.0, 8.0, 10.0, 5.0, 8.0]","[0.8900000000000006, 0.8800000000000026, 0.8800000000000026, -0.6700000000000017, 0.8599999999999994, 0.9200000000000017, 1.5300000000000011, 0.9200000000000017]","[2.730061349693253, 2.6300059772863196, 2.5418833044483033, -1.835616438356169, 2.3942093541202656, 2.5006795324816573, 4.046548532134358, 2.322645796516036]",2023-12-23 07:15:16
