symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
PALC,ALGO_ADX_28,6,6,0,1.3232,0.5242,10.1667,1.1823,0.7561550754295687,1.0,2024-03-12 20:00:00+00:00,5,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T15:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-28T19:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-11T17:30:00+00:00, 2024-03-12T15:30:00+00:00]","[2024-02-22T15:30:00+00:00, 2024-02-22T19:00:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-01T20:00:00+00:00, 2024-03-12T15:00:00+00:00, 2024-03-12T20:00:00+00:00]","[13.0, 6.0, 19.0, 8.0, 7.0, 8.0]","[1.2830000000000013, 0.22999999999999687, 0.4139999999999944, 0.21999999999999886, 0.7280000000000015, 0.2700000000000031]","[2.973555519503097, 0.5186020293122815, 0.9250983196281605, 0.48394192696876126, 1.6056108158179163, 0.5872118312309769]",2024-03-13 10:29:53
FMAG,ALGO_ADX_28,7,7,0,1.4405,0.2949,9.4286,1.1007,0.7288629737609303,1.0,2024-03-12 15:00:00+00:00,5,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T16:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-28T15:00:00+00:00, 2024-02-29T15:30:00+00:00, 2024-03-01T14:30:00+00:00, 2024-03-01T17:30:00+00:00, 2024-03-11T16:30:00+00:00, 2024-03-12T15:30:00+00:00]","[2024-02-22T15:00:00+00:00, 2024-02-23T15:00:00+00:00, 2024-02-29T15:00:00+00:00, 2024-02-29T21:00:00+00:00, 2024-03-01T16:30:00+00:00, 2024-03-04T15:00:00+00:00, 2024-03-12T15:00:00+00:00]","[9.0, 13.0, 12.0, 10.0, 4.0, 9.0, 9.0]","[0.7399999999999984, 0.26500000000000057, 0.17999999999999972, 0.120000000000001, 0.17999999999999972, 0.1999999999999993, 0.3789999999999978]","[2.8287461773700247, 0.9820270520659646, 0.6676557863501473, 0.4431314623338294, 0.6612784717119755, 0.7288629737609303, 1.392870268283711]",2024-03-13 10:02:37
USLM,ALGO_ADX_28,6,6,0,2.0796,2.8893,1.5000,1.0722,0.9063232610472256,1.0,2024-03-05 19:30:00+00:00,12,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-03-04T17:30:00+00:00, 2024-03-04T19:30:00+00:00, 2024-03-05T14:30:00+00:00, 2024-03-05T15:30:00+00:00, 2024-03-05T17:00:00+00:00, 2024-03-05T18:00:00+00:00]","[2024-03-04T18:00:00+00:00, 2024-03-04T21:00:00+00:00, 2024-03-05T15:00:00+00:00, 2024-03-05T16:30:00+00:00, 2024-03-05T17:30:00+00:00, 2024-03-05T19:30:00+00:00]","[1.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[1.7199999999999704, 3.845999999999947, 3.069999999999993, 1.4800000000000182, 1.7699999999999818, 5.449999999999989]","[0.6625322599283426, 1.4665731151141481, 1.1501142621661085, 0.5481481481481549, 0.6454436057324077, 1.9604316546762548]",2024-03-13 10:50:47
BBEU,ALGO_ADX_28,6,6,0,2.8187,0.4642,15.6667,0.8050,0.7196882264872049,1.0,2024-03-07 15:00:00+00:00,10,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T16:00:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-28T21:00:00+00:00, 2024-03-01T16:30:00+00:00, 2024-03-06T15:30:00+00:00, 2024-03-06T17:30:00+00:00]","[2024-02-22T15:00:00+00:00, 2024-02-23T15:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-06T17:00:00+00:00, 2024-03-07T15:00:00+00:00]","[12.0, 13.0, 18.0, 39.0, 3.0, 9.0]","[0.6799999999999997, 0.3400000000000034, 0.35999999999999943, 0.46999999999999886, 0.259999999999998, 0.6750000000000043]","[1.19613016710642, 0.5919220055710366, 0.6260869565217381, 0.8132894964526716, 0.4472733528298607, 1.1555251219721034]",2024-03-13 09:40:45
STN,ALGO_ADX_28,8,7,1,1.4691,0.5929,6.3750,0.7137,0.7093808348082606,0.875,2024-03-12 19:30:00+00:00,5,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T14:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-22T20:00:00+00:00, 2024-03-06T20:30:00+00:00, 2024-03-07T15:30:00+00:00, 2024-03-07T18:30:00+00:00, 2024-03-11T20:30:00+00:00, 2024-03-12T15:30:00+00:00, 2024-03-12T20:00:00+00:00]","[2024-02-22T15:00:00+00:00, 2024-02-22T19:30:00+00:00, 2024-02-23T15:00:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-07T18:00:00+00:00, 2024-03-08T14:30:00+00:00, 2024-03-12T15:00:00+00:00, 2024-03-12T19:30:00+00:00]","[14.0, 8.0, 4.0, 3.0, 5.0, 6.0, 3.0, 8.0]","[1.3700000000000045, 0.5069999999999908, -0.1599999999999966, 0.7399999999999949, 0.4649999999999892, 0.6800000000000068, 0.4510000000000076, 0.6900000000000119]","[1.6695101145503346, 0.6097194328526822, -0.19157088122604957, 0.8969696969696908, 0.5577545879812753, 0.8090422367638392, 0.5387068646304992, 0.8193801211257713]",2024-03-13 10:44:14
XMMO,ALGO_ADX_28,7,6,1,0.8697,0.7046,7.0000,0.6778,0.47190047190047624,0.8571428571428571,2024-03-12 20:00:00+00:00,5,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T21:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-27T15:00:00+00:00, 2024-02-28T15:00:00+00:00, 2024-02-28T17:30:00+00:00, 2024-02-29T15:30:00+00:00, 2024-03-12T16:30:00+00:00, 2024-03-12T20:30:00+00:00]","[2024-02-22T14:30:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-28T14:30:00+00:00, 2024-02-28T17:00:00+00:00, 2024-02-29T15:00:00+00:00, 2024-02-29T21:00:00+00:00, 2024-03-12T20:00:00+00:00]","[1.0, 4.0, 13.0, 4.0, 9.0, 11.0, 7.0]","[2.1899999999999977, 0.46999999999999886, -0.6020000000000039, 0.49500000000000455, 1.2299999999999898, 0.6539999999999964, 0.49500000000000455]","[2.1648873072360595, 0.450882578664619, -0.5724337945133874, 0.47190047190047624, 1.169423844837412, 0.616480968271022, 0.44360801182955106]",2024-03-13 10:56:44
IMO,ALGO_ADX_28,6,6,0,4.0092,0.4117,5.1667,0.6515,0.6402328963357374,1.0,2024-03-06 16:00:00+00:00,11,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-03-01T15:00:00+00:00, 2024-03-01T16:30:00+00:00, 2024-03-04T17:30:00+00:00, 2024-03-05T15:30:00+00:00, 2024-03-05T16:30:00+00:00, 2024-03-06T15:30:00+00:00]","[2024-03-01T16:00:00+00:00, 2024-03-01T20:00:00+00:00, 2024-03-05T15:00:00+00:00, 2024-03-05T16:00:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-06T16:00:00+00:00]","[2.0, 7.0, 9.0, 1.0, 11.0, 1.0]","[0.4450000000000003, 0.33500000000000085, 0.5900000000000034, 0.28000000000000114, 0.365000000000002, 0.4549999999999983]","[0.7043925603482395, 0.5264812195505278, 0.9415895308011546, 0.4446561854851535, 0.5760732323232354, 0.715971675845788]",2024-03-13 10:13:23
FNDF,ALGO_ADX_28,6,6,0,2.0413,0.2150,26.8333,0.6286,0.6019379384923763,1.0,2024-03-07 15:00:00+00:00,10,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-16T17:00:00+00:00, 2024-02-20T15:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-26T17:00:00+00:00, 2024-03-01T15:30:00+00:00, 2024-03-06T15:30:00+00:00]","[2024-02-20T15:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-23T17:30:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-07T15:00:00+00:00]","[10.0, 27.0, 18.0, 52.0, 41.0, 13.0]","[0.14500000000000313, 0.28000000000000114, 0.15500000000000114, 0.06500000000000483, 0.384999999999998, 0.259999999999998]","[0.4300118623962133, 0.8269344359125845, 0.4548122065727733, 0.1905878903386742, 1.1199999999999943, 0.7490636704119793]",2024-03-13 10:02:50
GE,ALGO_ADX_28,12,11,1,0.9564,1.0053,3.3333,0.6237,0.5028846060541762,0.9166666666666666,2024-03-12 20:00:00+00:00,5,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-21T17:30:00+00:00, 2024-02-21T21:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-03-06T20:00:00+00:00, 2024-03-07T15:30:00+00:00, 2024-03-11T14:30:00+00:00, 2024-03-11T15:30:00+00:00, 2024-03-11T17:00:00+00:00, 2024-03-12T14:30:00+00:00, 2024-03-12T16:00:00+00:00, 2024-03-12T19:00:00+00:00, 2024-03-12T20:30:00+00:00]","[2024-02-21T20:30:00+00:00, 2024-02-22T14:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-22T17:30:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-07T18:00:00+00:00, 2024-03-11T15:00:00+00:00, 2024-03-11T16:30:00+00:00, 2024-03-11T21:00:00+00:00, 2024-03-12T15:30:00+00:00, 2024-03-12T18:30:00+00:00, 2024-03-12T20:00:00+00:00]","[6.0, 1.0, 1.0, 3.0, 4.0, 5.0, 1.0, 2.0, 8.0, 2.0, 5.0, 2.0]","[-0.375, 0.7800000000000011, 0.3199999999999932, 0.7599999999999909, 3.8400000000000034, 1.0700000000000216, 2.219999999999999, 0.5900000000000034, 0.40399999999999636, 0.589999999999975, 0.835000000000008, 1.0300000000000011]","[-0.25245725057223645, 0.5232441135037238, 0.2117522498676503, 0.5032112825266443, 2.4113029827315566, 0.654634444784351, 1.3540713632204935, 0.35722935335432515, 0.24285267739065397, 0.3568620335087249, 0.5025579295817081, 0.6189159956735977]",2024-03-13 10:05:37
ADBE,ALGO_ADX_28,6,6,0,3.8875,3.4138,4.8333,0.6094,0.6514998629266147,1.0,2024-03-11 17:00:00+00:00,6,ADX_28_P.5_L.5_AV_30M_STOCK_RESULTS,"[2024-02-29T15:00:00+00:00, 2024-02-29T16:30:00+00:00, 2024-03-01T15:30:00+00:00, 2024-03-01T18:30:00+00:00, 2024-03-08T19:30:00+00:00, 2024-03-11T15:30:00+00:00]","[2024-02-29T16:00:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-01T18:00:00+00:00, 2024-03-01T20:00:00+00:00, 2024-03-11T15:00:00+00:00, 2024-03-11T17:00:00+00:00]","[2.0, 11.0, 5.0, 3.0, 5.0, 3.0]","[1.6399999999999864, 3.2099999999999227, 3.467999999999961, 3.9200000000000728, 3.94500000000005, 4.300000000000068]","[0.29464606539705107, 0.5731426428839114, 0.6138053097345063, 0.6891944161187231, 0.7125118526211316, 0.7731588032221067]",2024-03-13 09:35:22
