symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
PRGS,ALGO_EMA_RSI_ADX_BB_CGPT,9,9,0,0.3318,1.4444,0.5504,"[1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0]","[0.3689999999999998, 1.036999999999999, 0.7579999999999956, 0.25900000000000034, 0.3290000000000006, 0.005000000000002558, 0.02499999999999858, 0.1839999999999975, 0.020000000000003126]","[0.6156361573626077, 1.7203908621862385, 1.2562772428194897, 0.4235832856325134, 0.5515599590940344, 0.008164065051274505, 0.041138042816472625, 0.30265149022961624, 0.033835222466593005]",2023-09-29 09:02:23,1.0,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-05 15:30:00+00:00,23
ADP,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,1.1272,1.1818,0.4547,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[1.0600000000000023, 0.0, 4.070000000000022, 0.32800000000000296, 0.38800000000000523, 1.9609999999999843, 1.870999999999981, 1.0650000000000261, 0.42799999999999727, 0.7459999999999809, 0.4819999999999993]","[0.42640320848301116, 0.0, 1.6321325596410197, 0.13333658544517465, 0.15794444263523189, 0.8020417094408547, 0.7639260326883504, 0.427491088918157, 0.1715726558084148, 0.29459617419873824, 0.1918209458921661]",2023-09-29 08:37:18,0.9090909090909091,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-05 15:00:00+00:00,24
NTAP,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,0.3531,1.0909,0.4514,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0379999999999967, 0.3100000000000023, 0.25, 0.14999999999999147, 1.519999999999996, 0.3100000000000023, 0.12000000000000455, 0.060000000000002274, -0.7139999999999986, 0.730000000000004, 1.1099999999999994]","[0.04848670443525328, 0.3980482794042146, 0.3194071802734125, 0.19339865910261922, 1.9410037032307443, 0.3975888162113662, 0.15430114440016016, 0.07715057220008008, -0.9394736842105246, 0.9686836518046762, 1.4072008113590257]",2023-09-29 08:59:02,0.9090909090909091,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-07 11:00:00+00:00,22
LBRDK,ALGO_EMA_RSI_ADX_BB_CGPT,15,13,2,0.4145,1.2667,0.4507,"[1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.45000000000000284, 0.7199999999999989, 0.2020000000000124, -0.37000000000000455, 0.6600000000000108, 0.9399999999999977, 1.6499999999999915, 0.009999999999990905, 0.0800000000000125, 0.4099999999999966, 0.46999999999999886, 0.9300000000000068, 0.14999999999999147, -0.6550000000000011, 0.5700000000000074]","[0.4953764861294615, 0.7793051196016872, 0.2193553991834033, -0.40530178551868173, 0.7293623604818331, 1.0185285513056646, 1.7948439029696415, 0.010892059688477188, 0.08712698758441789, 0.4472076788830678, 0.5067385444743923, 1.0009686793671368, 0.16200453612700233, -0.7153388303391046, 0.6293474660483687]",2023-09-29 08:54:49,0.8666666666666667,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-25 15:30:00+00:00,3
LAND,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0655,1.0000,0.4120,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.16400000000000148, 0.049999999999998934, 0.040000000000000924, 0.02999999999999936, 0.10899999999999999]","[0.0, 0.9945421467556186, 0.31543751182889995, 0.25379100310894565, 0.19154641808197778, 0.716492473542365]",2023-09-29 08:54:44,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-15 20:30:00+00:00,13
AKAM,ALGO_EMA_RSI_ADX_BB_CGPT,17,14,3,0.4026,1.1176,0.3985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.4000000000000057, 0.5, 0.5099999999999909, -0.29999999999999716, 0.36999999999999034, 0.0049999999999954525, -0.025000000000005684, 0.12000000000000455, 1.0899999999999892, -0.2600000000000051, 2.780000000000001, 0.11000000000001364, 0.480000000000004, 0.14999999999999147, 0.06999999999999318, 0.2749999999999915, 0.5699999999999932]","[0.4232804232804293, 0.5319148936170213, 0.5453962143086203, -0.3157894736842075, 0.3944983473717777, 0.004872819413308111, -0.02500000000000568, 0.11836654172421046, 1.0734685838093254, -0.24759546709837646, 2.7241548260656554, 0.10519269388927384, 0.4502391895694625, 0.13863216266172962, 0.06531069229333193, 0.25631466119861257, 0.5307262569832338]",2023-09-29 08:37:57,0.8235294117647058,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-26 13:00:00+00:00,3
SCVL,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0900,1.3333,0.3647,"[1.0, 1.0, 1.0, 1.0, 1.0, 3.0]","[0.1700000000000017, 0.3000000000000007, -0.17999999999999972, 0.010000000000001563, 0.129999999999999, 0.10999999999999943]","[0.6388575723412315, 1.1261261261261288, -0.6824644549763023, 0.03803727653100633, 0.5863779882724357, 0.4809794490599013]",2023-09-29 09:05:44,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-27 13:30:00+00:00,2
NFLX,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,1.5821,1.0909,0.3636,"[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.2700000000000387, -2.990000000000009, 4.160000000000025, 1.7000000000000455, 4.322999999999979, 1.3999999999999773, 0.44999999999998863, 0.7300000000000182, 1.400000000000034, 1.419999999999959, 3.5400000000000205]","[0.278612640677454, -0.6630005765222424, 0.9566737190690887, 0.39033350553930213, 1.0024812744938847, 0.3207331042382537, 0.10152284263959133, 0.16569068046666172, 0.31903014834902677, 0.3212815059504862, 0.8063230303168396]",2023-09-29 08:59:20,0.9090909090909091,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-08 15:30:00+00:00,20
WWD,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.4572,1.2857,0.3586,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4890000000000043, 0.7790000000000106, 0.6090000000000089, 0.4200000000000017, 0.18000000000000682, 0.2149999999999892, 0.01999999999999602, -0.020000000000010232, -0.18500000000000227, 0.0030000000000001137, 2.280000000000001, 0.12999999999999545, 0.7299999999999898, 0.7510000000000048]","[0.3911749648022561, 0.6226869059894732, 0.48179998575961336, 0.3326205749584238, 0.14276649746193434, 0.1712806213901527, 0.015992323684628194, -0.01599488163788406, -0.14789351666800085, 0.002400825884104223, 1.777223478057527, 0.0997927381592043, 0.5682260449910406, 0.5787206497699795]",2023-09-29 09:12:17,0.8571428571428571,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-08 12:00:00+00:00,21
SNDX,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0675,1.0000,0.3585,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2699999999999996, -0.13000000000000256, 0.11999999999999744, 0.030000000000001137, 0.08500000000000085, 0.030000000000001137]","[1.433121019108278, -0.6889242183359966, 0.6396588486140588, 0.15864621893178812, 0.4503311258278191, 0.15814443858724903]",2023-09-29 09:06:45,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-06 13:00:00+00:00,23
RETA,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,0.5221,1.3636,0.3096,"[2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[1.5600000000000023, 0.6599999999999966, 0.2599999999999909, -0.09000000000000341, 0.49100000000001387, 0.4199999999999875, 0.25, 0.2400000000000091, 0.001999999999981128, 0.03999999999999204, 1.9099999999999966]","[0.931343283582091, 0.39438302957872523, 0.153627983928144, -0.05338078291815149, 0.2928563333909983, 0.24843250916833517, 0.14797277300976622, 0.1424247819120581, 0.001184132622842586, 0.023265282382360288, 1.1233311768511418]",2023-09-29 09:03:56,0.9090909090909091,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 12:30:00+00:00,10
SHYF,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0463,1.3333,0.3068,"[1.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[0.07000000000000028, 0.35299999999999976, -0.28000000000000114, 0.030000000000001137, 0.054999999999999716, 0.05000000000000071]","[0.4516129032258083, 2.261370916079435, -1.754385964912288, 0.1954397394136882, 0.35947712418300465, 0.32701111837802954]",2023-09-29 09:06:05,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-15 18:00:00+00:00,13
LUV,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0895,1.3333,0.2693,"[1.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[0.22300000000000608, 0.030000000000001137, 0.13000000000000256, 0.15899999999999892, 0.09500000000000242, -0.10000000000000142]","[0.6723145105369656, 0.090071156213412, 0.39107153600867145, 0.4798116965417314, 0.32412146025248184, -0.3412969283276499]",2023-09-29 08:55:52,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-18 19:00:00+00:00,10
SENEA,ALGO_EMA_RSI_ADX_BB_CGPT,12,10,2,0.1183,1.1667,0.2339,"[1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5300000000000011, 0.365000000000002, -1.8100000000000023, 0.11999999999999744, 0.46000000000000085, 0.03999999999999915, 0.0, 0.29999999999999716, 0.37000000000000455, 0.04999999999999716, 0.7349999999999994, 0.2600000000000051]","[1.0887428101889915, 0.7415684681024015, -3.678114204429998, 0.24400162667750597, 0.9422367882015584, 0.08232146532208097, 0.0, 0.6224066390041434, 0.7835662854722671, 0.09416195856873287, 1.4004001143183757, 0.4852556924225553]",2023-09-29 09:05:43,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-25 14:00:00+00:00,4
PH,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.9226,1.4286,0.2230,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0]","[-2.6649999999999636, 1.1210000000000377, 2.450999999999965, 0.6529999999999632, 2.759999999999991, 1.0, 1.1379999999999768]","[-0.6449848495115937, 0.27299315934180585, 0.597434759929206, 0.15853247002327325, 0.6617752841317774, 0.24044241404183703, 0.2751384154154824]",2023-09-29 09:01:29,0.8571428571428571,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-05 15:30:00+00:00,23
ETSY,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.1922,1.2222,0.2177,"[1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0]","[0.539999999999992, 0.09999999999999432, 0.3399999999999892, 0.6299999999999955, -0.875, 0.32499999999998863, 0.15000000000000568, 0.28999999999999204, 0.23000000000000398]","[0.5797101449275277, 0.10428616122639933, 0.337804272230491, 0.6264916467780385, -0.8808133682303201, 0.3307046553039823, 0.15306122448980172, 0.3937542430414012, 0.314723590585665]",2023-09-29 08:47:27,0.8888888888888888,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-05 16:30:00+00:00,23
AGNCN,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.0470,1.6000,0.1838,"[2.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 2.0, 3.0]","[0.0799999999999983, 0.05000000000000071, 0.011000000000002785, 0.05600000000000094, -0.0020000000000024443, 0.027000000000001023, 0.030000000000001137, 0.00999999999999801, 0.120000000000001, 0.08799999999999741]","[0.3142183817753272, 0.19546520719312244, 0.04286994816634626, 0.21922956467272525, -0.00784559861918423, 0.10488288078312949, 0.11691348402182829, 0.03892565200466333, 0.4647560030983772, 0.3488602576808619]",2023-09-29 08:37:37,0.9,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-27 20:00:00+00:00,1
XOM,ALGO_EMA_RSI_ADX_BB_CGPT,17,14,3,0.1804,1.2353,0.1701,"[2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0]","[0.13900000000001, 0.953000000000003, 0.17900000000000205, 0.11899999999999977, 0.3299999999999983, 0.19899999999999807, 0.0, 0.09900000000000375, 0.1979999999999933, 0.0589999999999975, 0.277000000000001, 0.18999999999999773, 0.04999999999999716, 0.3199999999999932, -0.10999999999999943, -0.015000000000000568, 0.0799999999999983]","[0.1333921922383114, 0.9217525872908434, 0.17406525015802213, 0.11317811762915599, 0.3146873152404004, 0.18651995013637332, 0.0, 0.09291150882659686, 0.18693706452160472, 0.05610284888364602, 0.2636212229359991, 0.16854430941186704, 0.04411505205575892, 0.2742543709290308, -0.09425878320479814, -0.012887151509945075, 0.06888831481959726]",2023-09-29 09:12:36,0.8235294117647058,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-13 19:30:00+00:00,15
MA,ALGO_EMA_RSI_ADX_BB_CGPT,18,15,3,0.6747,1.3333,0.1680,"[2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0]","[0.4449999999999932, -0.40999999999996817, 0.3199999999999932, 1.7200000000000273, -0.08000000000004093, 0.7049999999999841, 1.1800000000000068, 2.6200000000000045, 0.30000000000001137, 0.5800000000000409, 0.6400000000000432, 0.6499999999999773, 1.0599999999999454, 0.06999999999999318, 0.7799999999999727, 1.0200000000000387, 0.8499999999999659, -0.3050000000000068]","[0.11080677290836484, -0.10201796511482451, 0.0797011207970095, 0.42862838915471174, -0.020039076198597496, 0.17761989342805992, 0.29885523249924195, 0.6652616611228207, 0.07562389715150274, 0.1472903651785365, 0.16056599513285413, 0.16353024051524034, 0.2569883870341953, 0.016867469879516428, 0.1877301499434337, 0.24561741475631832, 0.20427290860588926, -0.07406328161045309]",2023-09-29 08:56:06,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 17:00:00+00:00,9
EXPD,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.2021,1.2857,0.1589,"[1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0]","[1.1099999999999994, 0.35999999999999943, 0.5600000000000023, 0.030000000000001137, -0.75, 0.09999999999999432, 0.005000000000009663]","[0.8740845735884711, 0.28528409541168037, 0.4754627271183582, 0.025911210917257847, -0.6388415672913117, 0.08605851979345465, 0.004293319594718928]",2023-09-29 08:47:40,0.8571428571428571,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 17:30:00+00:00,9
GILD,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.1163,1.2000,0.1499,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.35599999999999454, -0.3469999999999942, 0.1880000000000024, 0.0589999999999975, 0.42600000000000193, 0.060000000000002274, 0.12400000000000944, 0.010000000000005116, 0.2469999999999999, 0.03999999999999204]","[0.45154743784880075, -0.44341647924759026, 0.24121428296488587, 0.07681291498502474, 0.5590844663761902, 0.07584663809776919, 0.1574983170542854, 0.012687135244868203, 0.31523195711824376, 0.05263919777861538]",2023-09-29 08:50:08,0.9,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-11 23:00:00+00:00,17
MCD,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.3128,1.5000,0.1097,"[1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 1.0, 1.0]","[0.38800000000003365, 0.13900000000001, 0.13900000000001, 0.3180000000000405, 1.2980000000000018, -0.8349999999999795, 0.1400000000000432, 0.9150000000000205]","[0.13166020807743306, 0.04727698189189897, 0.04727376612069775, 0.10898099344059183, 0.4598124616970558, -0.29595760894606465, 0.0497954828383579, 0.32866379310345567]",2023-09-29 08:56:23,0.875,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-12 14:30:00+00:00,17
ATVI,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,0.0613,1.0909,0.0667,"[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1389999999999958, 0.14000000000000057, 0.14000000000000057, 0.04000000000000625, 0.0, 0.0049999999999954525, 0.0350000000000108, 0.030000000000001137, 0.10500000000000398, 0.030000000000001137, 0.010000000000005116]","[0.1520122484689368, 0.1525553012967207, 0.15240583496625362, 0.04347826086957201, 0.0, 0.0054194667244693824, 0.0379506641366341, 0.03252737720915227, 0.11400651465798478, 0.03249214773096625, 0.0106394297265721]",2023-09-29 08:39:47,0.9090909090909091,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-26 21:00:00+00:00,2
DUK,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0560,1.8333,0.0603,"[1.0, 2.0, 1.0, 4.0, 1.0, 2.0]","[0.01999999999999602, 0.06900000000000261, 0.03900000000000148, 0.1280000000000001, 0.0, 0.0799999999999983]","[0.021491510853208707, 0.07454946194736442, 0.04226313679168769, 0.13966937639805785, 0.0, 0.08410428931875347]",2023-09-29 08:46:15,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-15 21:30:00+00:00,13
ECPG,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,-0.0658,1.0000,-0.1135,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.10999999999999943, 0.5600000000000023, 0.15500000000000114, -1.3699999999999974, 0.10999999999999943, 0.03999999999999915]","[0.208057499527141, 1.0594021944759786, 0.2935884079931833, -2.560747663551397, 0.23369449755682903, 0.08528784648187451]",2023-09-29 08:47:04,0.8333333333333334,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-22 14:30:00+00:00,7
SLDP,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,5,1,0.0508,2.0000,2.0083,"[1.0, 1.0, 5.0, 3.0, 1.0, 1.0]","[0.020000000000000018, 0.22999999999999998, 0.050000000000000266, 0.004999999999999893, 0.010000000000000231, -0.010000000000000009]","[0.7029876977152906, 8.778625954198473, 2.36966824644551, 0.23752969121139636, 0.47393364928911047, -0.5128205128205132]",2023-09-29 12:17:24,0.8333333333333334,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-26 13:00:00+00:00,3
MAXN,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,6,0,0.2270,1.8333,1.4889,"[1.0, 5.0, 1.0, 1.0, 2.0, 1.0]","[0.09000000000000163, 0.379999999999999, 0.4770000000000003, 0.15000000000000036, 0.10999999999999943, 0.15500000000000114]","[0.6298110566830065, 2.5215660252156535, 3.1338282635832098, 0.9677419354838732, 0.6988564167725504, 0.981633945535156]",2023-09-29 12:08:36,1.0,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-08-31 15:00:00+00:00,29
PAHC,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,5,1,0.1073,2.8333,0.7163,"[1.0, 3.0, 3.0, 1.0, 4.0, 5.0]","[0.1330000000000009, 0.18299999999999983, 0.1590000000000007, 0.1739999999999995, -0.03999999999999915, 0.03500000000000014]","[0.9073543457497674, 1.2212212212212201, 1.0533987014707877, 1.1535401750198853, -0.3032600454890004, 0.2652519893899215]",2023-09-29 12:12:52,0.8333333333333334,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-25 11:00:00+00:00,4
