symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
NFTY,ALGO_ADX_28,9,8,1,1.3376,1.4400,10.5556,2.8932,3.204246117554556,0.8888888888888888,2023-12-04 14:30:00+00:00,6,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-17T15:00:00+00:00, 2023-11-20T14:00:00+00:00, 2023-11-21T14:30:00+00:00, 2023-11-27T14:30:00+00:00, 2023-11-28T12:30:00+00:00, 2023-11-28T15:00:00+00:00, 2023-11-30T14:00:00+00:00, 2023-12-01T14:30:00+00:00, 2023-12-02T00:00:00+00:00, 2023-12-04T15:00:00+00:00]","[2023-11-20T12:00:00+00:00, 2023-11-21T14:00:00+00:00, 2023-11-27T14:00:00+00:00, 2023-11-28T12:00:00+00:00, 2023-11-28T14:30:00+00:00, 2023-11-30T13:00:00+00:00, 2023-12-01T13:00:00+00:00, 2023-12-01T22:30:00+00:00, 2023-12-04T14:30:00+00:00]","[9.0, 9.0, 20.0, 9.0, 2.0, 21.0, 9.0, 11.0, 5.0]","[0.6700000000000017, 2.5700000000000003, -0.10999999999999943, 2.6700000000000017, 1.8900000000000006, 0.240000000000002, 2.8800000000000026, 1.6300000000000026, 0.5200000000000031]","[1.3581998783701636, 5.190870531205817, -0.2210610932475873, 5.363599839292892, 3.9366798583628424, 0.47827819848545633, 5.710886377156459, 3.204246117554556, 1.0174134220309197]",2023-12-06 11:33:47
BSVO,ALGO_ADX_28,7,6,1,1.08,0.2353,21.4286,1.2701,0.9398396431795422,0.8571428571428571,2023-12-04 17:30:00+00:00,6,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-13T16:00:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-17T18:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-11-30T16:00:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T17:30:00+00:00]","[2023-11-14T15:00:00+00:00, 2023-11-15T14:30:00+00:00, 2023-11-29T15:30:00+00:00, 2023-11-30T15:30:00+00:00, 2023-12-01T15:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T17:30:00+00:00]","[12.0, 12.0, 85.0, 12.0, 12.0, 3.0, 14.0]","[0.6950000000000003, 0.16999999999999815, 0.17700000000000315, -0.010000000000001563, 0.08500000000000085, 0.2699999999999996, 0.259999999999998]","[3.894648360885404, 0.9120171673819643, 0.9398396431795422, -0.05268703898841709, 0.44772188569924076, 1.4113957135389419, 1.3374485596707717]",2023-12-06 10:51:57
VIOG,ALGO_ADX_28,7,6,1,0.8268,1.1503,8.7143,1.2204,0.9136027549883531,0.8571428571428571,2023-12-05 15:00:00+00:00,5,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-11T01:00:00+00:00, 2023-11-14T15:30:00+00:00, 2023-12-01T13:00:00+00:00, 2023-12-01T16:30:00+00:00, 2023-12-02T00:30:00+00:00, 2023-12-04T13:00:00+00:00, 2023-12-04T21:00:00+00:00, 2023-12-05T15:30:00+00:00]","[2023-11-14T15:00:00+00:00, 2023-11-14T19:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-01T23:30:00+00:00, 2023-12-02T01:00:00+00:00, 2023-12-04T20:30:00+00:00, 2023-12-05T15:00:00+00:00]","[19.0, 7.0, 4.0, 11.0, 1.0, 14.0, 5.0]","[3.4199999999999875, 0.37000000000000455, 0.8100000000000023, 0.9100000000000108, 2.710000000000008, 0.902000000000001, -1.0700000000000074]","[3.7202219079734444, 0.38565770273087824, 0.8419083255378884, 0.9302801063177376, 2.8223286815246906, 0.9136027549883531, -1.070856685348286]",2023-12-06 12:02:23
FYX,ALGO_ADX_28,8,7,1,0.9402,0.9620,17.8750,1.2053,0.9568087432824055,0.875,2023-12-04 15:00:00+00:00,6,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-09T21:00:00+00:00, 2023-11-10T19:00:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-21T15:30:00+00:00, 2023-11-29T15:30:00+00:00, 2023-11-30T15:30:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T18:00:00+00:00, 2023-12-05T17:00:00+00:00]","[2023-11-10T18:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-15T13:00:00+00:00, 2023-11-29T15:00:00+00:00, 2023-11-30T15:00:00+00:00, 2023-12-01T15:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T15:00:00+00:00]","[10.0, 22.0, 12.0, 61.0, 13.0, 13.0, 3.0, 9.0]","[0.8489999999999895, 3.375, 0.671999999999997, 0.8889999999999958, -0.030000000000001137, 0.09399999999999409, 1.2169999999999987, 0.6299999999999955]","[1.1028838659391913, 4.339161738236051, 0.8253703112333844, 1.0882471753314267, -0.03637510003152646, 0.11391730088709351, 1.4642010659672495, 0.7452975275050224]",2023-12-06 11:12:16
IMCV,ALGO_ADX_28,8,7,1,0.7966,0.7014,18.2500,1.1340,0.9618960701428776,0.875,2023-12-01 18:00:00+00:00,9,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-10T21:00:00+00:00, 2023-11-13T14:30:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-20T18:00:00+00:00, 2023-11-28T13:30:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-01T18:30:00+00:00]","[2023-11-13T13:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-15T15:30:00+00:00, 2023-11-16T15:30:00+00:00, 2023-11-28T13:00:00+00:00, 2023-11-29T14:30:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T18:00:00+00:00]","[2.0, 14.0, 14.0, 14.0, 57.0, 14.0, 27.0, 4.0]","[0.00999999999999801, 1.6600000000000037, 0.6259999999999977, -0.6499999999999986, 2.3599999999999994, 0.37999999999999545, 0.5900000000000034, 0.6350000000000051]","[0.016636167027113645, 2.7708229010182004, 1.010981912144699, -1.0383386581469625, 3.7826574771598, 0.6052883083784573, 0.9320695102685678, 0.9917226300171875]",2023-12-06 11:20:39
MCI,ALGO_ADX_28,9,9,0,3.9194,0.1812,10.3333,1.1072,1.1337209302325597,1.0,2023-12-01 16:00:00+00:00,9,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-08T21:00:00+00:00, 2023-11-10T18:30:00+00:00, 2023-11-13T20:00:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-15T15:30:00+00:00, 2023-11-15T17:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-11-30T14:30:00+00:00, 2023-11-30T17:30:00+00:00, 2023-12-05T15:30:00+00:00]","[2023-11-10T18:00:00+00:00, 2023-11-13T19:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-15T15:00:00+00:00, 2023-11-15T16:30:00+00:00, 2023-11-15T19:00:00+00:00, 2023-11-30T00:00:00+00:00, 2023-11-30T17:00:00+00:00, 2023-12-01T16:00:00+00:00]","[24.0, 17.0, 6.0, 13.0, 2.0, 4.0, 10.0, 4.0, 13.0]","[0.14500000000000135, 0.18399999999999928, 0.1490000000000009, 0.21000000000000085, 0.17999999999999972, 0.22500000000000142, 0.0849999999999973, 0.2579999999999991, 0.19500000000000028]","[0.9282970550576272, 1.1670683749841384, 0.9341692789968709, 1.3084112149532763, 1.1117974058060511, 1.3636363636363722, 0.5001471020888337, 1.5175577907181876, 1.1337209302325597]",2023-12-06 11:29:38
WTV,ALGO_ADX_28,6,6,0,1.238,0.5915,24.0000,0.9416,0.7925952725110301,1.0,2023-12-04 18:30:00+00:00,6,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-13T13:00:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-17T18:30:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-01T19:00:00+00:00]","[2023-11-14T15:00:00+00:00, 2023-11-14T20:00:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T18:30:00+00:00, 2023-12-04T18:30:00+00:00]","[14.0, 9.0, 82.0, 23.0, 5.0, 11.0]","[1.4300000000000068, 0.13000000000000256, 0.8950000000000031, 0.5390000000000015, 0.480000000000004, 0.07500000000000284]","[2.328610975411182, 0.20602545206739026, 1.4149079124179957, 0.8428459734167341, 0.7423445716053263, 0.11510128913444267]",2023-12-06 12:06:21
DFAC,ALGO_ADX_28,6,6,0,1.2631,0.2475,23.8333,0.9210,0.7994773549441434,1.0,2023-12-04 14:30:00+00:00,6,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-10T17:00:00+00:00, 2023-11-16T21:00:00+00:00, 2023-11-27T15:00:00+00:00, 2023-11-29T01:00:00+00:00, 2023-12-01T16:30:00+00:00, 2023-12-04T11:00:00+00:00]","[2023-11-14T14:30:00+00:00, 2023-11-20T18:30:00+00:00, 2023-11-28T23:30:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-02T01:00:00+00:00, 2023-12-04T14:30:00+00:00]","[30.0, 31.0, 30.0, 38.0, 12.0, 2.0]","[0.6099999999999994, 0.3049999999999997, 0.00999999999999801, 0.2699999999999996, 0.1700000000000017, 0.11999999999999744]","[2.3291332569683063, 1.1267085334318423, 0.036536353671896275, 0.986121256391525, 0.6128334534967618, 0.4347826086956429]",2023-12-06 11:00:34
IMCB,ALGO_ADX_28,7,6,1,0.831,0.5127,18.2857,0.8475,0.8766233766233752,0.8571428571428571,2023-12-01 16:00:00+00:00,9,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-08T23:30:00+00:00, 2023-11-09T21:00:00+00:00, 2023-11-13T16:30:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-22T13:00:00+00:00, 2023-11-27T23:30:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:30:00+00:00]","[2023-11-09T20:30:00+00:00, 2023-11-10T19:00:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-14T23:30:00+00:00, 2023-11-27T13:30:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-01T16:00:00+00:00]","[15.0, 12.0, 14.0, 11.0, 27.0, 18.0, 31.0]","[-0.4759999999999991, 0.5929999999999964, 1.6670000000000016, 0.09499999999999886, 0.5399999999999991, 0.5, 0.6700000000000017]","[-0.8060965283657903, 1.0119453924914614, 2.8149273893954776, 0.15559741216935363, 0.8766233766233752, 0.8059316569954869, 1.0734255090760556]",2023-12-06 11:20:34
FQAL,ALGO_ADX_28,6,6,0,1.416,0.4285,27.1667,0.8403,0.9564117895722113,1.0,2023-12-01 17:00:00+00:00,9,ADX_28_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-09T19:00:00+00:00, 2023-11-10T19:30:00+00:00, 2023-11-14T15:30:00+00:00, 2023-11-17T16:30:00+00:00, 2023-11-21T20:00:00+00:00, 2023-11-30T15:30:00+00:00, 2023-12-01T17:30:00+00:00]","[2023-11-10T19:00:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-14T20:30:00+00:00, 2023-11-20T20:30:00+00:00, 2023-11-30T14:30:00+00:00, 2023-12-01T17:00:00+00:00]","[16.0, 22.0, 10.0, 22.0, 74.0, 19.0]","[0.519999999999996, 0.9209999999999994, 0.02999999999999403, 0.44999999999999574, 0.10000000000000142, 0.5499999999999972]","[1.039376374175487, 1.8197984588026068, 0.05815080441944956, 0.8734472049689357, 0.19267822736031104, 1.0585065434949907]",2023-12-06 11:10:42
