symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
NSP,ALGO_EMA_RSI_ADX_BB_CGPT,7,7,0,0.4221,1.0000,0.4270,0.31163995467055905,1.0,2023-10-12 15:00:00+00:00,24,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-29T15:00:00+00:00, 2023-08-29T17:00:00+00:00, 2023-08-29T19:00:00+00:00, 2023-09-05T14:00:00+00:00, 2023-09-06T16:00:00+00:00, 2023-09-06T19:00:00+00:00, 2023-10-12T14:00:00+00:00]","[2023-08-29T16:00:00+00:00, 2023-08-29T18:00:00+00:00, 2023-08-29T20:00:00+00:00, 2023-09-05T15:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-09-06T20:00:00+00:00, 2023-10-12T15:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.46300000000000807, 0.19400000000000261, 0.30800000000000693, 1.1929999999999978, 0.01999999999999602, 0.08899999999999864, 0.6880000000000024]","[0.4667150518124351, 0.1953597035366175, 0.31163995467055905, 1.1987178843081476, 0.020173492031466636, 0.08992533166280893, 0.7067137809187304]",2023-10-31 08:26:31
ACRE,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.0299,1.1000,0.3091,0.26081233021371497,0.9,2023-10-19 21:00:00+00:00,17,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T15:00:00+00:00, 2023-09-07T08:00:00+00:00, 2023-09-13T14:00:00+00:00, 2023-09-13T19:00:00+00:00, 2023-09-14T12:00:00+00:00, 2023-09-20T20:00:00+00:00, 2023-09-20T23:00:00+00:00, 2023-09-21T11:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-10-19T20:00:00+00:00]","[2023-09-06T16:00:00+00:00, 2023-09-07T11:00:00+00:00, 2023-09-13T15:00:00+00:00, 2023-09-13T21:00:00+00:00, 2023-09-14T13:00:00+00:00, 2023-09-20T21:00:00+00:00, 2023-09-21T08:00:00+00:00, 2023-09-21T12:00:00+00:00, 2023-09-21T15:00:00+00:00, 2023-10-19T21:00:00+00:00]","[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02800000000000047, 0.009999999999999787, 0.02400000000000091, 0.04300000000000104, 0.002000000000000668, 0.008999999999998565, -0.028999999999999915, 0.05799999999999983, 0.05400000000000027, 0.09999999999999964]","[0.2826284445341725, 0.10060362173038015, 0.23899621589325742, 0.43025815489294617, 0.020062192797679484, 0.08983829107604875, -0.289478937911758, 0.578957875823516, 0.54967426710098, 1.0893246187363796]",2023-10-31 07:30:10
XLV,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,0.3356,1.1818,0.2560,0.2628324056895292,0.9090909090909091,2023-10-19 11:00:00+00:00,17,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-17T13:00:00+00:00, 2023-08-31T20:00:00+00:00, 2023-08-31T22:00:00+00:00, 2023-09-01T00:00:00+00:00, 2023-09-15T15:00:00+00:00, 2023-09-15T20:00:00+00:00, 2023-10-11T15:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T17:00:00+00:00, 2023-10-19T09:00:00+00:00]","[2023-08-17T14:00:00+00:00, 2023-08-31T21:00:00+00:00, 2023-08-31T23:00:00+00:00, 2023-09-01T08:00:00+00:00, 2023-09-15T16:00:00+00:00, 2023-09-15T22:00:00+00:00, 2023-10-11T16:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-17T15:00:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-19T11:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.5030000000000143, 0.10000000000002274, 0.09899999999998954, 0.2779999999999916, 0.796999999999997, 0.0, 0.4299999999999784, 0.339999999999975, 0.3499999999999943, 0.4749999999999943, 0.3200000000000216]","[0.37747176466174953, 0.07538806003906816, 0.07457233893503887, 0.20954721219292785, 0.6040212506347126, 0.0, 0.33064206074585034, 0.2628324056895292, 0.2678913126674277, 0.365468954374082, 0.24767801857586816]",2023-10-31 08:59:16
EXP,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.3870,1.0000,0.2152,0.2490747875538594,0.8571428571428571,2023-10-12 16:00:00+00:00,24,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-09-05T16:00:00+00:00, 2023-09-05T18:00:00+00:00, 2023-09-05T20:00:00+00:00, 2023-09-06T13:00:00+00:00, 2023-09-06T16:00:00+00:00, 2023-10-12T15:00:00+00:00]","[2023-09-05T15:00:00+00:00, 2023-09-05T17:00:00+00:00, 2023-09-05T19:00:00+00:00, 2023-09-05T22:00:00+00:00, 2023-09-06T14:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-10-12T16:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.2400000000000091, 0.7590000000000146, 0.4590000000000032, 0.06999999999999318, 0.728999999999985, 0.31699999999997885, 0.6150000000000091]","[-0.12966594810120918, 0.4107120632464189, 0.2490747875538594, 0.038098970239257825, 0.3967303757237935, 0.1746594966280132, 0.36661698956781463]",2023-10-31 07:57:03
FDN,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.3467,1.1111,0.2070,0.18290164611481635,0.8888888888888888,2023-10-11 23:00:00+00:00,24,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T17:00:00+00:00, 2023-09-07T14:00:00+00:00, 2023-09-12T20:00:00+00:00, 2023-09-12T22:00:00+00:00, 2023-09-13T16:00:00+00:00, 2023-09-13T19:00:00+00:00, 2023-09-15T15:00:00+00:00, 2023-09-15T18:00:00+00:00, 2023-10-11T22:00:00+00:00]","[2023-09-06T18:00:00+00:00, 2023-09-07T15:00:00+00:00, 2023-09-12T21:00:00+00:00, 2023-09-12T23:00:00+00:00, 2023-09-13T17:00:00+00:00, 2023-09-13T20:00:00+00:00, 2023-09-15T17:00:00+00:00, 2023-09-15T19:00:00+00:00, 2023-10-11T23:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.3100000000000023, 1.3600000000000136, -0.4900000000000091, 0.37000000000000455, 0.19999999999998863, 0.19999999999998863, 0.5, 0.030000000000001137, 0.6400000000000148]","[0.18290164611481635, 0.8060692271218669, -0.28740688603437686, 0.217021526189222, 0.11776482364716989, 0.11804284955438153, 0.2993832704628466, 0.01799640071985671, 0.39150914540895254]",2023-10-31 07:57:55
URBN,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0656,1.1250,0.2017,0.13382787066012797,0.875,2023-10-30 11:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-18T14:00:00+00:00, 2023-10-03T15:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-20T17:00:00+00:00, 2023-10-20T19:00:00+00:00, 2023-10-20T21:00:00+00:00, 2023-10-23T13:00:00+00:00, 2023-10-30T09:00:00+00:00]","[2023-09-18T15:00:00+00:00, 2023-10-03T17:00:00+00:00, 2023-10-20T16:00:00+00:00, 2023-10-20T18:00:00+00:00, 2023-10-20T20:00:00+00:00, 2023-10-23T12:00:00+00:00, 2023-10-23T14:00:00+00:00, 2023-10-30T11:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31500000000000483, 0.20999999999999375, 0.01999999999999602, 0.00999999999999801, 0.03999999999999915, -0.28000000000000114, 0.1600000000000037, 0.05000000000000426]","[0.9567198177676685, 0.6558400999375195, 0.05991611743557825, 0.030021014710291234, 0.12033694344163401, -0.8413461538461573, 0.48470160557407965, 0.1473187978786219]",2023-10-31 08:52:50
SAH,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0986,1.1111,0.1978,0.27089783281733854,0.8888888888888888,2023-10-30 18:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T18:00:00+00:00, 2023-09-07T14:00:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-18T19:00:00+00:00, 2023-09-19T14:00:00+00:00, 2023-09-19T20:00:00+00:00, 2023-09-19T23:00:00+00:00, 2023-10-24T11:00:00+00:00, 2023-10-30T17:00:00+00:00]","[2023-09-06T19:00:00+00:00, 2023-09-07T15:00:00+00:00, 2023-09-08T15:00:00+00:00, 2023-09-18T20:00:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-19T22:00:00+00:00, 2023-09-20T13:00:00+00:00, 2023-10-24T12:00:00+00:00, 2023-10-30T18:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.07000000000000028, -0.7349999999999994, 0.4070000000000036, 0.26500000000000057, 0.4299999999999997, 0.020000000000003126, 0.14000000000000057, 0.00999999999999801, 0.28000000000000114]","[0.1343879588388886, -1.412158007992621, 0.7904140449001857, 0.5095663878473234, 0.832526621490803, 0.03871467286102038, 0.27089783281733854, 0.02203128442387753, 0.5935976256094999]",2023-10-31 08:39:45
CASS,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0713,1.2857,0.1879,0.1110539288713235,0.8571428571428571,2023-10-27 20:00:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-18T16:00:00+00:00, 2023-09-19T15:00:00+00:00, 2023-09-22T16:00:00+00:00, 2023-09-22T20:00:00+00:00, 2023-10-11T18:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-27T19:00:00+00:00]","[2023-09-18T17:00:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-22T17:00:00+00:00, 2023-09-25T14:00:00+00:00, 2023-10-11T19:00:00+00:00, 2023-10-12T17:00:00+00:00, 2023-10-27T20:00:00+00:00]","[1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[0.06400000000000006, 0.1419999999999959, 0.23000000000000398, 0.030000000000001137, 0.021999999999998465, 0.04100000000000392, -0.030000000000001137]","[0.1684609512779344, 0.37662785454737263, 0.601779173207755, 0.07940709370037356, 0.0587011046480561, 0.1110539288713235, -0.08068854222700682]",2023-10-31 07:43:16
HMN,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0393,1.1429,0.1176,0.06337135614702019,0.8571428571428571,2023-10-20 17:00:00+00:00,16,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-09-05T16:00:00+00:00, 2023-09-05T18:00:00+00:00, 2023-10-19T15:00:00+00:00, 2023-10-19T19:00:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-20T16:00:00+00:00]","[2023-09-05T15:00:00+00:00, 2023-09-05T17:00:00+00:00, 2023-09-05T19:00:00+00:00, 2023-10-19T16:00:00+00:00, 2023-10-19T22:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-20T17:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.053999999999998494, -0.21300000000000097, 0.009000000000000341, 0.14000000000000057, 0.019999999999999574, 0.25, 0.015000000000000568]","[0.19129941901657393, -0.7540356839422293, 0.03214744963566346, 0.4431782209560005, 0.06337135614702019, 0.7992327365728901, 0.04770233741453512]",2023-10-31 08:07:23
PULS,ALGO_EMA_XOVER_CGPT,7,6,1,0.0629,67.8571,0.1279,0.16217311980538882,0.8571428571428571,2023-10-26 00:00:00+00:00,10,EMA_XOVER_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-24T22:00:00+00:00, 2023-08-25T13:00:00+00:00, 2023-09-06T00:00:00+00:00, 2023-09-13T22:00:00+00:00, 2023-09-26T00:00:00+00:00, 2023-10-09T22:00:00+00:00, 2023-10-24T00:00:00+00:00, 2023-10-26T12:00:00+00:00]","[2023-08-25T00:00:00+00:00, 2023-09-05T22:00:00+00:00, 2023-09-13T21:00:00+00:00, 2023-09-25T22:00:00+00:00, 2023-10-09T21:00:00+00:00, 2023-10-23T22:00:00+00:00, 2023-10-26T00:00:00+00:00]","[2.0, 72.0, 63.0, 88.0, 110.0, 116.0, 24.0]","[0.0, 0.11700000000000443, 0.02999999999999403, 0.09899999999999665, 0.0940000000000012, 0.0799999999999983, 0.020000000000003126]","[0.0, 0.23892178885032556, 0.061115977753771936, 0.20147750167897235, 0.1909172150459038, 0.16217311980538882, 0.040477636106057736]",2023-10-31 13:21:23
GSY,ALGO_EMA_XOVER_CGPT,7,6,1,0.0549,66.8571,0.1108,0.10046212577857576,0.8571428571428571,2023-10-24 12:00:00+00:00,12,EMA_XOVER_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-24T15:00:00+00:00, 2023-09-09T00:00:00+00:00, 2023-09-18T13:00:00+00:00, 2023-10-02T13:00:00+00:00, 2023-10-05T14:00:00+00:00, 2023-10-10T00:00:00+00:00, 2023-10-16T14:00:00+00:00]","[2023-09-08T22:00:00+00:00, 2023-09-18T12:00:00+00:00, 2023-10-02T12:00:00+00:00, 2023-10-05T13:00:00+00:00, 2023-10-09T22:00:00+00:00, 2023-10-16T13:00:00+00:00, 2023-10-24T12:00:00+00:00]","[117.0, 56.0, 116.0, 36.0, 30.0, 48.0, 65.0]","[0.142000000000003, 0.23400000000000176, 0.060000000000002274, 0.02999999999999403, 0.03800000000000381, 0.04999999999999716, -0.1699999999999946]","[0.287019444556743, 0.471622057400842, 0.12087026591458959, 0.060362173038217365, 0.0764095552159652, 0.10046212577857576, -0.3413654618473787]",2023-10-31 12:43:54
