symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
MIDU,ALGO_ADX_28,9,8,1,1.0664,1.2101,4.8889,3.8549,3.1853993085076096,0.8888888888888888,2023-12-01 21:00:00+00:00,16,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-01T16:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-10T19:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-30T15:00:00+00:00, 2023-12-01T17:00:00+00:00]","[2023-11-01T18:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-01T21:00:00+00:00]","[2.0, 3.0, 3.0, 2.0, 6.0, 11.0, 6.0, 7.0, 4.0]","[-0.4400000000000013, 1.5100000000000016, 0.6199999999999974, 2.1200000000000045, 0.4799999999999969, 3.530999999999999, 1.5399999999999991, 1.1239999999999952, 0.4059999999999988]","[-1.5547703180212058, 5.31690140845071, 2.065978007330881, 6.957663275352822, 1.6042780748662995, 11.532055259805999, 4.501607717041798, 3.1853993085076096, 1.0851552894638339]",2023-12-12 04:10:31
PNFP,ALGO_ADX_28,10,9,1,1.0872,2.2477,8.6000,3.3279,2.7795239016677677,0.9,2023-12-04 17:00:00+00:00,13,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-31T16:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-08T20:00:00+00:00, 2023-11-09T20:00:00+00:00, 2023-11-13T18:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-22T18:00:00+00:00, 2023-11-28T15:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T18:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-13T17:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T15:00:00+00:00, 2023-11-27T21:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T17:00:00+00:00]","[12.0, 5.0, 6.0, 11.0, 5.0, 5.0, 14.0, 8.0, 14.0, 6.0]","[3.844999999999999, 4.087000000000003, -1.480000000000004, 1.1099999999999994, 6.185000000000002, 1.0699999999999932, 1.3699999999999903, 2.030000000000001, 2.190000000000012, 2.0700000000000074]","[6.2061173432329895, 6.197776867901071, -2.23261427062906, 1.7193308550185864, 9.401839325074109, 1.4923291492329054, 1.9438138479000995, 2.8549328457914367, 2.9913946182215714, 2.704114957544099]",2023-12-12 04:16:55
FTXO,ALGO_ADX_28,7,7,0,1.9538,0.6729,10.8571,3.2866,3.090405904059048,1.0,2023-12-01 16:00:00+00:00,16,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-27T17:00:00+00:00, 2023-10-30T19:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-10T15:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-27T17:00:00+00:00, 2023-11-29T17:00:00+00:00]","[2023-10-30T18:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T17:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00]","[7.0, 16.0, 5.0, 15.0, 7.0, 13.0, 13.0]","[0.33800000000000097, 0.8260000000000005, 0.8500000000000014, 1.3100000000000023, 0.30600000000000094, 0.6700000000000017, 0.41000000000000014]","[1.7770767613038956, 4.259708112010729, 4.184306389682, 6.4436792916871735, 1.4164043695611968, 3.090405904059048, 1.834451901565996]",2023-12-12 03:58:06
EES,ALGO_ADX_28,7,7,0,1.7898,1.1959,10.5714,2.8159,2.139157847331689,1.0,2023-12-11 19:00:00+00:00,6,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T19:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-28T21:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-07T19:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-11T19:00:00+00:00]","[15.0, 5.0, 18.0, 6.0, 2.0, 14.0, 14.0]","[1.25, 1.551000000000002, 2.530000000000001, 0.9299999999999997, 0.509999999999998, 0.9500000000000028, 0.6500000000000057]","[3.0909990108803167, 3.7140804597701202, 6.07588856868396, 2.1141168447374397, 1.159881737548324, 2.139157847331689, 1.41704817963812]",2023-12-12 03:53:19
CSB,ALGO_ADX_28,6,6,0,2.4945,1.3537,14.8333,2.7619,2.5721448277687147,1.0,2023-12-06 16:00:00+00:00,11,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T18:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-28T16:00:00+00:00, 2023-12-01T18:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-06T16:00:00+00:00]","[16.0, 5.0, 21.0, 6.0, 22.0, 19.0]","[1.3400000000000034, 1.6280000000000001, 2.2989999999999995, 1.0399999999999991, 1.158999999999999, 0.6560000000000059]","[2.856533788104889, 3.3614139411959036, 4.746469568089849, 2.059813824519705, 2.28775586743254, 1.2591412503119177]",2023-12-12 03:49:30
XHB,ALGO_ADX_28,6,6,0,1.6991,2.0767,7.8333,2.6681,1.9625159601299949,1.0,2023-12-06 15:00:00+00:00,11,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-31T19:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-01T21:00:00+00:00, 2023-11-13T17:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T18:00:00+00:00]","[2023-11-01T16:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-06T15:00:00+00:00]","[3.0, 3.0, 2.0, 6.0, 15.0, 18.0]","[1.2849999999999966, 1.134999999999991, 1.470000000000013, 4.699999999999989, 1.6099999999999994, 2.260000000000005]","[1.7874530532758333, 1.56153264084748, 1.9913302628014267, 6.080993660240637, 1.9337016574585628, 2.6538280883043743]",2023-12-12 04:31:59
CNXN,ALGO_ADX_28,7,7,0,1.9083,1.4864,7.0000,2.6500,2.157311951126375,1.0,2023-12-05 16:00:00+00:00,12,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-27T20:00:00+00:00, 2023-10-31T17:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T19:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-29T21:00:00+00:00, 2023-12-04T17:00:00+00:00]","[2023-10-31T16:00:00+00:00, 2023-11-02T15:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-14T21:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-05T16:00:00+00:00]","[8.0, 10.0, 2.0, 2.0, 5.0, 16.0, 6.0]","[1.1299999999999955, 2.9850000000000065, 0.740000000000002, 2.0, 0.8999999999999986, 1.480000000000004, 1.1700000000000017]","[2.157311951126375, 5.607739996242733, 1.3210747121306827, 3.5285815102328866, 1.5264586160108524, 2.497468781640236, 1.9114523770625742]",2023-12-12 03:48:29
FNX,ALGO_ADX_28,6,6,0,2.0673,2.3153,16.3333,2.5749,2.3309580366569405,1.0,2023-12-04 19:00:00+00:00,13,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-31T15:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-20T16:00:00+00:00, 2023-12-01T17:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T19:00:00+00:00]","[13.0, 5.0, 12.0, 6.0, 53.0, 9.0]","[2.239999999999995, 2.7169999999999987, 4.3870000000000005, 1.6499999999999915, 1.9299999999999926, 0.9680000000000035]","[2.5961984237366655, 3.0679765130984626, 4.940315315315316, 1.778783958602837, 2.0657176495772154, 1.0005167958656367]",2023-12-12 03:57:27
AMBC,ALGO_ADX_28,6,6,0,1.4814,0.3417,8.3333,2.4440,1.99258386991708,1.0,2023-12-08 18:00:00+00:00,9,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-26T19:00:00+00:00, 2023-10-30T17:00:00+00:00, 2023-10-31T17:00:00+00:00, 2023-12-01T20:00:00+00:00, 2023-12-06T17:00:00+00:00, 2023-12-08T17:00:00+00:00]","[2023-10-30T16:00:00+00:00, 2023-10-31T16:00:00+00:00, 2023-11-01T16:00:00+00:00, 2023-12-06T16:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-08T18:00:00+00:00]","[9.0, 5.0, 5.0, 17.0, 13.0, 1.0]","[0.28000000000000114, 0.19000000000000128, 0.17999999999999972, 0.11500000000000021, 0.875, 0.41000000000000014]","[2.3952095808383334, 1.5899581589958265, 1.4827018121911013, 0.776764606551842, 5.864611260053619, 2.554517133956387]",2023-12-12 03:40:33
DFSV,ALGO_ADX_28,7,6,1,1.1372,0.5904,9.1429,2.3949,2.7286702536510408,0.8571428571428571,2023-12-01 17:00:00+00:00,16,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-27T17:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-09T15:00:00+00:00, 2023-11-09T21:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-29T21:00:00+00:00]","[2023-11-01T16:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-09T20:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-12-01T17:00:00+00:00]","[17.0, 5.0, 5.0, 5.0, 16.0, 6.0, 10.0]","[0.3000000000000007, 0.6759999999999984, 0.8960000000000008, -0.379999999999999, 1.4209999999999994, 0.5100000000000016, 0.7100000000000009]","[1.2684989429175506, 2.8333123768808344, 3.6489513337405857, -1.540957015409566, 5.842927631578944, 1.9828926905132254, 2.7286702536510408]",2023-12-12 03:51:11
