symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
ARK-USDT,ALGO_ADX_28,8,7,1,0.0056,49.6250,2.3464,"[37.0, 2.0, 2.0, 2.0, 328.0, 1.0, 18.0, 7.0]","[-0.05099999999999999, 0.007800000000000029, 0.0015000000000000013, 0.0015999999999999903, 0.031200000000000006, 0.012399999999999994, 0.031299999999999994, 0.009899999999999964]","[-16.38817480719794, 3.086664028492295, 0.5900865460267511, 0.62819002748331, 12.064965197215779, 5.01618122977346, 10.708176530961339, 3.06501547987615]",2023-09-10 21:25:56,0.875,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-07 21:00:00+00:00,9
RADAR-USDT,ALGO_ADX_28,13,12,1,0.0001,31.6923,2.1774,"[59.0, 9.0, 4.0, 12.0, 3.0, 4.0, 36.0, 6.0, 9.0, 1.0, 7.0, 5.0, 257.0]","[0.00010500000000000006, 1.599999999999952e-05, 0.0006150000000000001, 0.00013200000000000017, 8.299999999999974e-05, 1.1999999999999858e-05, 4.6000000000000034e-05, 7.499999999999955e-05, 0.0007609999999999995, 8.700000000000027e-05, 5.199999999999996e-05, 0.0001510000000000001, -0.00048400000000000006]","[1.7635203224722884, 0.26751379367997863, 10.25, 2.261823166552436, 1.4108448070712176, 0.2125775022143465, 0.8054631413062517, 1.312795378960258, 13.152436916695462, 1.4059469941822926, 0.8794182310164039, 2.5627970128988475, -7.978898780085725]",2023-09-10 21:27:11,0.9230769230769231,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-05 08:00:00+00:00,12
ELF-USDT,ALGO_ADX_28,10,10,0,0.0063,18.9000,2.1233,"[6.0, 31.0, 3.0, 39.0, 1.0, 8.0, 6.0, 77.0, 9.0, 9.0]","[0.004799999999999971, 0.006800000000000028, 0.005300000000000027, 0.00820000000000004, 0.004400000000000015, 0.005500000000000005, 0.006300000000000028, 0.01469999999999999, 0.0005000000000000004, 0.006800000000000028]","[1.7173524150268231, 2.4122029088329295, 1.856392294220675, 2.837370242214547, 1.4950730547060873, 1.8133860863831206, 2.025072324011581, 4.789833822091884, 0.15629884338855907, 2.129658628249304]",2023-09-10 21:28:56,1.0,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-10 09:00:00+00:00,7
AKRO-USDT,ALGO_ADX_28,16,15,1,0.0002,4.6875,2.0563,"[13.0, 1.0, 1.0, 1.0, 22.0, 1.0, 3.0, 3.0, 5.0, 1.0, 2.0, 7.0, 10.0, 1.0, 1.0, 3.0]","[0.0002409999999999999, 0.00027899999999999973, 0.001148999999999999, 0.00012099999999999958, 0.0003509999999999989, 8.999999999998592e-06, 0.00018800000000000067, 0.00014000000000000123, 0.0004049999999999991, 8.5e-05, 0.00010899999999999972, 0.00013400000000000044, 0.0004019999999999996, -0.001183, 0.00011899999999999931, 8.800000000000127e-05]","[2.9444105070250446, 3.3582089552238776, 12.914465550185444, 1.2924588763084766, 4.187544738725828, 0.09874917709017546, 2.054869384632208, 1.6591609386110602, 4.628042509427484, 0.9291648447748142, 1.1790156841535937, 1.0853717803337148, 3.2299533986823037, -8.041054921152801, 0.801077078424768, 0.580092287409369]",2023-09-10 21:24:06,0.9375,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-05 14:00:00+00:00,12
PYR-USDT,ALGO_ADX_28,11,11,0,0.0676,40.5455,2.0309,"[19.0, 75.0, 8.0, 4.0, 1.0, 5.0, 291.0, 31.0, 8.0, 2.0, 2.0]","[0.029999999999999805, 0.07199999999999962, 0.06500000000000039, 0.06800000000000006, 0.02499999999999991, 0.12400000000000011, 0.06400000000000006, 0.07000000000000028, 0.058000000000000274, 0.11499999999999977, 0.052999999999999936]","[0.9686793671294738, 2.3084321898044124, 2.052415535206833, 2.094240837696337, 0.7536930961712364, 3.7632776934749654, 1.9121601434120123, 2.0958083832335417, 1.6978922716627716, 3.3131662345145427, 1.3798489976568584]",2023-09-10 21:28:57,1.0,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-08 04:00:00+00:00,9
RAD-USDT,ALGO_ADX_28,9,9,0,0.0279,40.8889,2.0169,"[19.0, 57.0, 14.0, 229.0, 1.0, 1.0, 5.0, 36.0, 6.0]","[0.014999999999999902, 0.02299999999999991, 0.03100000000000014, 0.026999999999999913, 0.020000000000000018, 0.05600000000000005, 0.026000000000000023, 0.027999999999999803, 0.02499999999999991]","[0.9493670886075887, 1.4429109159347495, 2.350265352539813, 1.9985196150999196, 1.4825796886582667, 4.084609773887677, 1.9519519519519535, 2.0710059171597486, 1.8208302986161624]",2023-09-10 21:24:25,1.0,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-09 14:00:00+00:00,8
CETUS-USDT,ALGO_ADX_28,21,20,1,0.0007,12.0952,2.0063,"[18.0, 1.0, 1.0, 1.0, 7.0, 23.0, 25.0, 1.0, 3.0, 3.0, 19.0, 2.0, 3.0, 3.0, 13.0, 99.0, 5.0, 1.0, 24.0, 1.0, 1.0]","[0.000669999999999997, 0.0004400000000000029, 0.00068, 0.0008599999999999997, 0.0014199999999999977, -0.005999999999999998, 0.0005499999999999949, 0.0003899999999999945, 0.0005700000000000011, 0.0006900000000000031, 0.0014399999999999968, 0.0008799999999999988, 0.0008099999999999982, 0.0008900000000000019, 0.0017099999999999962, 0.004179999999999996, 0.0015600000000000058, 0.000779999999999996, 0.00145, 0.0009800000000000017, 0.000779999999999996]","[1.6047904191616693, 1.0362694300518203, 1.5821312238250351, 1.9572143832498854, 3.228006365082968, -13.172338090010975, 1.6383675901102024, 1.1447020839448032, 1.6531322505800496, 2.0157756354075467, 4.175123224122925, 2.4471635150166824, 2.22527472527472, 2.4964936886395566, 4.697802197802187, 10.734463276836149, 3.8020960272971136, 1.82755388940955, 3.2438478747203576, 2.1271977425656647, 1.6680923866552522]",2023-09-10 22:01:40,0.9523809523809523,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-10 21:00:00+00:00,6
MC-USDT,ALGO_ADX_28,19,17,2,0.0055,9.8947,1.9906,"[1.0, 1.0, 31.0, 1.0, 1.0, 3.0, 1.0, 10.0, 2.0, 2.0, 36.0, 53.0, 5.0, 2.0, 33.0, 1.0, 1.0, 1.0, 3.0]","[0.025499999999999995, 0.01369999999999999, 0.011099999999999999, 0.004699999999999982, 0.00940000000000002, 0.006599999999999995, 0.008199999999999985, 0.006000000000000005, 0.005099999999999993, 0.011200000000000043, -0.049199999999999966, 0.017299999999999982, 0.0049000000000000155, 0.010799999999999976, 0.004200000000000037, 0.010599999999999998, -0.007800000000000029, 0.005099999999999993, 0.007500000000000007]","[11.125654450261777, 4.245429191199253, 3.6015574302401037, 1.5190691661279838, 3.046014257939086, 2.2274721565980404, 2.6797385620914986, 1.8444512757454674, 1.54125113327289, 3.3796016898008583, -14.58642158316038, 5.737976782752897, 1.5370138017565922, 3.3582089552238727, 1.4256619144602978, 3.538050734312416, -2.4605678233438577, 1.6504854368932016, 2.4115755627009667]",2023-09-10 21:28:34,0.8947368421052632,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-03 13:00:00+00:00,14
PERL-USDT,ALGO_ADX_28,6,6,0,0.0003,11.6667,1.9522,"[29.0, 4.0, 7.0, 15.0, 14.0, 1.0]","[0.00024000000000000063, 0.00017, 0.0002199999999999997, 0.0002599999999999998, 0.0006499999999999995, 0.0001799999999999996]","[1.4457831325301242, 1.011904761904762, 1.4775016789791786, 1.8854242204495997, 4.672897196261679, 1.2195121951219485]",2023-09-10 21:21:39,1.0,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-04 14:00:00+00:00,13
LITH-USDT,ALGO_ADX_28,19,18,1,0.0000,11.7895,1.9186,"[2.0, 2.0, 2.0, 6.0, 1.0, 127.0, 2.0, 8.0, 5.0, 2.0, 6.0, 4.0, 13.0, 2.0, 3.0, 15.0, 5.0, 15.0, 4.0]","[6.000000000000146e-07, 2.7000000000000114e-06, -2.7000000000000114e-06, 1.0699999999999989e-05, 3.4999999999999767e-06, 1.2700000000000038e-05, 5.5999999999999735e-06, 7.300000000000015e-06, 8.49999999999999e-06, 3.1999999999999694e-06, 6.399999999999993e-06, 3.1999999999999694e-06, 9.700000000000019e-06, 1.7199999999999984e-05, 5.200000000000018e-06, 1.0000000000000243e-07, 1.200000000000002e-05, 9.800000000000021e-06, 1.199999999999975e-06]","[0.19342359767892153, 0.869565217391308, -0.8946322067594471, 3.6668951336531834, 1.1612475116124672, 4.07966591712176, 1.7626691847654936, 2.2262885025922583, 2.5433871932974235, 0.9433962264150852, 2.011313639220614, 0.9821976672805308, 2.93672419013019, 5.128205128205123, 1.4938236139040557, 0.03249918752031278, 3.8822387576836044, 3.0397022332506274, 0.39499670836075546]",2023-09-10 21:28:23,0.9473684210526315,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-09 03:00:00+00:00,8
LOOKS-USDT,ALGO_ADX_28,8,7,1,0.0011,15.7500,1.9021,"[70.0, 25.0, 5.0, 5.0, 2.0, 1.0, 13.0, 5.0]","[0.0008000000000000021, -0.004200000000000002, 0.0020999999999999977, 0.0013999999999999985, 0.0017000000000000001, 0.0011999999999999997, 0.00030000000000000165, 0.005799999999999993]","[1.462522851919565, -7.879924953095689, 3.932584269662917, 2.5594149908592296, 3.0965391621129332, 2.090592334494773, 0.5084745762711893, 9.446254071661226]",2023-09-10 21:24:20,0.875,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-08-29 15:00:00+00:00,19
ETHW-USDT,ALGO_ADX_28,6,6,0,0.0283,31.3333,1.8878,"[2.0, 99.0, 68.0, 1.0, 4.0, 14.0]","[0.03100000000000014, 0.029999999999999805, 0.040999999999999925, 0.02499999999999991, 0.0129999999999999, 0.030000000000000027]","[1.819248826291088, 1.737116386797904, 2.9602888086642545, 1.7373175816539201, 0.9345794392523292, 2.1382751247327176]",2023-09-10 22:01:48,1.0,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-08-29 15:00:00+00:00,19
CHESS-USDT,ALGO_ADX_28,7,6,1,0.0023,50.4286,1.8078,"[21.0, 54.0, 47.0, 4.0, 10.0, 216.0, 1.0]","[0.004399999999999987, 0.002899999999999986, 0.0002999999999999947, 0.00180000000000001, 0.0039000000000000007, 0.002800000000000011, 0.0]","[3.0576789437109015, 2.3634881825590757, 0.2419354838709635, 1.4586709886547893, 3.263598326359833, 2.2690437601296685, 0.0]",2023-09-10 21:27:43,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-07 18:00:00+00:00,10
HIGH-USDT,ALGO_ADX_28,12,11,1,0.0222,29.5833,1.7627,"[3.0, 58.0, 10.0, 29.0, 144.0, 14.0, 5.0, 18.0, 25.0, 31.0, 2.0, 16.0]","[0.02200000000000002, 0.17700000000000005, 0.019000000000000128, -0.09299999999999997, 0.026999999999999913, 0.02300000000000013, 0.01200000000000001, 0.0129999999999999, 0.0040000000000000036, 0.030999999999999917, 0.01200000000000001, 0.019000000000000128]","[1.71206225680934, 13.278319579894978, 1.3249651324965224, -6.992481203007516, 2.3457862728062477, 1.9861830742659872, 1.020408163265307, 1.0878661087866024, 0.335570469798658, 2.5726141078838105, 0.9787928221859716, 1.5019762845849904]",2023-09-10 22:02:06,0.9166666666666666,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-10 08:00:00+00:00,7
MYRIA-USDT,ALGO_ADX_28,17,16,1,0.0000,26.8235,1.5957,"[1.0, 7.0, 1.0, 1.0, 3.0, 362.0, 3.0, 5.0, 12.0, 14.0, 1.0, 29.0, 5.0, 2.0, 4.0, 3.0, 3.0]","[1.500000000000004e-05, 4.2000000000000154e-05, 5.999999999999994e-05, 3.000000000000008e-05, 4.100000000000002e-05, -0.00020300000000000006, 2.3000000000000017e-05, 2.20000000000001e-05, 1.0000000000000026e-05, 3.600000000000001e-05, 2.3999999999999933e-05, 5.3000000000000096e-05, 4.9999999999999914e-05, 7.400000000000006e-05, 7.099999999999988e-05, 2.099999999999997e-05, 3.399999999999996e-05]","[1.0948905109489082, 3.032490974729253, 3.903708523096938, 1.8796992481203059, 2.490886998784935, -12.325440194292657, 1.7397881996974296, 1.618837380426792, 0.7262164124909243, 2.521008403361345, 1.5936254980079636, 3.4437946718648536, 3.190810465858322, 4.539877300613501, 4.401735895846242, 1.2627781118460595, 2.013025458851389]",2023-09-10 21:22:05,0.9411764705882353,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-09 21:00:00+00:00,7
NKN-USDT,ALGO_ADX_28,15,14,1,0.0014,25.8000,1.5495,"[69.0, 1.0, 1.0, 22.0, 13.0, 141.0, 63.0, 7.0, 21.0, 1.0, 12.0, 1.0, 15.0, 13.0, 7.0]","[0.0025000000000000022, 0.0020999999999999908, 0.0009000000000000119, -0.005299999999999999, 0.0010000000000000009, 0.0016999999999999932, 0.000899999999999998, 0.002699999999999994, 0.0014000000000000123, 0.0021999999999999936, 0.0015999999999999903, 0.0003000000000000086, 0.0022000000000000075, 0.0015000000000000013, 0.004900000000000002]","[2.467917077986182, 2.032913843175209, 0.8538899430740151, -5.155642023346303, 1.1820330969267152, 1.979045401629794, 1.0489510489510465, 3.1615925058547942, 1.55728587319245, 2.4390243902438953, 1.7917133258678501, 0.33003300330033947, 2.514285714285723, 1.6778523489932904, 5.361050328227574]",2023-09-10 21:27:28,0.9333333333333333,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-08 06:00:00+00:00,9
OM-USDT,ALGO_ADX_28,8,7,1,0.0003,53.7500,1.2845,"[115.0, 205.0, 14.0, 19.0, 43.0, 25.0, 1.0, 8.0]","[0.0002899999999999986, -0.00038000000000000186, 0.0003699999999999988, 0.00010999999999999899, 0.0002500000000000002, 0.0003600000000000027, 0.0008500000000000001, 0.00016000000000000042]","[1.3010318528488047, -1.9417475728155436, 1.9828510182207868, 0.5789473684210473, 1.3157894736842117, 1.8838304552590408, 4.350051177072673, 0.8052340211373953]",2023-09-10 22:00:46,0.875,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-06 03:00:00+00:00,11
SFP-USDT,ALGO_ADX_28,21,18,3,0.0071,16.0476,1.2760,"[2.0, 77.0, 13.0, 1.0, 1.0, 3.0, 1.0, 2.0, 4.0, 2.0, 1.0, 5.0, 2.0, 2.0, 177.0, 1.0, 20.0, 9.0, 1.0, 1.0, 12.0]","[0.00830000000000003, -0.0398, 0.011400000000000021, 0.01100000000000001, 0.010699999999999987, -0.007900000000000018, 0.00599999999999995, 0.0040000000000000036, 0.007900000000000018, 0.019199999999999995, 0.008900000000000019, 0.0014000000000000679, 0.00759999999999994, 0.01089999999999991, -0.0020999999999999908, 0.012299999999999978, 0.014000000000000012, 0.034399999999999986, 0.011799999999999922, 0.006399999999999961, 0.011699999999999933]","[1.8027801911381474, -8.504273504273504, 2.5780189959294484, 2.3814678501840247, 2.26072258609761, -1.5959595959595996, 1.2153129430828336, 0.8193363375665718, 1.5892174612754009, 3.885853066180934, 1.7561168113654337, 0.2710551790900422, 1.4478948371118194, 2.0647849971585357, -0.3704357029458442, 2.0836862612231033, 2.3680649526387034, 5.698194467450718, 2.0436439210252724, 1.0624169986719723, 1.9390122638382383]",2023-09-10 22:02:12,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-10 21:00:00+00:00,6
TOMO-USDT,ALGO_ADX_28,24,21,3,0.0145,9.6667,1.2459,"[32.0, 10.0, 6.0, 10.0, 7.0, 3.0, 14.0, 1.0, 3.0, 2.0, 3.0, 4.0, 40.0, 2.0, 4.0, 7.0, 1.0, 8.0, 3.0, 2.0, 18.0, 39.0, 4.0, 9.0]","[0.02200000000000002, 0.030000000000000027, 0.04999999999999982, 0.008000000000000007, 0.029000000000000137, 0.01399999999999979, -0.008000000000000007, 0.028999999999999915, 0.02299999999999991, 0.04500000000000015, 0.028999999999999915, 0.038000000000000034, -0.248, -0.004999999999999893, 0.028000000000000025, 0.02200000000000002, 0.05700000000000016, 0.018000000000000016, 0.028000000000000025, 0.020000000000000018, 0.03400000000000003, 0.025000000000000133, 0.028000000000000025, 0.030999999999999917]","[1.5770609318996427, 2.1171489061397337, 3.422313483915114, 0.5394470667565749, 2.0000000000000093, 0.9389671361502205, -0.5351170568561877, 1.9410977242302487, 1.517150395778358, 2.9013539651837625, 1.9028871391076059, 2.435897435897438, -15.519399249061324, -0.47846889952152094, 2.6871401151631504, 2.0637898686679192, 5.044247787610634, 1.6260162601626031, 2.4933214603740006, 1.7590149516270903, 2.9084687767322523, 1.9920318725099708, 2.196078431372551, 2.370030581039749]",2023-09-10 22:00:45,0.875,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-07 09:00:00+00:00,10
TRU-USDT,ALGO_ADX_28,7,6,1,0.0004,49.7143,1.2150,"[22.0, 5.0, 2.0, 1.0, 49.0, 64.0, 205.0]","[0.0006199999999999956, 0.0005900000000000002, 0.0012899999999999995, 0.0010000000000000009, 0.000449999999999999, -0.0016600000000000018, 0.0008400000000000005]","[1.7648733276401807, 1.6596343178621669, 3.582338239377949, 2.677376171352077, 1.1845222426954434, -5.024213075060538, 2.6607538802660766]",2023-09-10 21:28:27,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-08 01:00:00+00:00,9
GM-USDT,ALGO_ADX_28,14,12,2,0.0000,21.7857,1.1980,"[9.0, 12.0, 1.0, 2.0, 68.0, 17.0, 4.0, 44.0, 3.0, 1.0, 15.0, 70.0, 4.0, 55.0]","[6.999999999999933e-08, 2.999999999999971e-08, 8.999999999999914e-08, 7.400000000000014e-07, -5.899999999999994e-07, -6.2e-07, 9.999999999999989e-08, 2.199999999999996e-07, 3.7999999999999975e-07, 2.600000000000009e-07, 1.2000000000000055e-07, 1.0000000000000074e-07, 1.9999999999999978e-07, 1.6000000000000016e-07]","[0.8793969849246148, 0.3740648379052333, 1.1166253101736865, 9.002433090024349, -6.674208144796373, -7.828282828282827, 1.3477088948787048, 2.8947368421052575, 4.903225806451609, 3.241895261845398, 1.583113456464387, 1.302083333333343, 2.577319587628863, 2.0512820512820533]",2023-09-10 21:22:56,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-08-31 00:00:00+00:00,17
FET-USDT,ALGO_ADX_28,21,19,2,0.0023,19.2381,1.1486,"[3.0, 18.0, 86.0, 4.0, 1.0, 56.0, 7.0, 3.0, 1.0, 6.0, 22.0, 55.0, 7.0, 3.0, 14.0, 6.0, 11.0, 7.0, 1.0, 3.0, 90.0]","[0.0031999999999999806, 0.003400000000000014, 0.004899999999999988, 0.01100000000000001, 0.0012999999999999956, -0.015900000000000025, 0.004299999999999998, 0.001799999999999996, 0.005400000000000016, 0.004500000000000004, 0.004799999999999999, 0.004200000000000009, 0.004200000000000009, 0.004899999999999988, 0.00470000000000001, 0.007599999999999996, 0.01090000000000002, 0.007799999999999974, 0.004599999999999993, 0.00269999999999998, -0.03109999999999999]","[1.6309887869520798, 1.7068273092369552, 2.4549098196392722, 5.389514943655076, 0.6010171058714728, -7.596751075011957, 2.095516569200779, 0.854295206454673, 2.5837320574162757, 2.1276595744680873, 2.305475504322766, 1.9867549668874214, 1.983939537080779, 2.269569245020837, 2.0550940096195935, 3.2688172043010737, 4.504132231404967, 3.0964668519253564, 1.8196202531645542, 1.0550996483001094, -12.072981366459622]",2023-09-10 21:28:20,0.9047619047619048,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-10 08:00:00+00:00,7
PENDLE-USDT,ALGO_ADX_28,12,11,1,0.0057,26.2500,1.1228,"[7.0, 165.0, 62.0, 2.0, 4.0, 13.0, 41.0, 1.0, 4.0, 2.0, 8.0, 6.0]","[0.00880000000000003, -0.10509999999999997, 0.021599999999999953, 0.023799999999999932, 0.01649999999999996, 0.008399999999999963, 0.009000000000000008, 0.02440000000000009, 0.014800000000000035, 0.018299999999999983, 0.012399999999999967, 0.01529999999999998]","[1.2309413904042565, -14.434830380442243, 3.8820992092020044, 4.0531335149863645, 2.7656721421387793, 1.3689700130378035, 1.4600908500973409, 3.9083773826686032, 2.1932424422051033, 2.844706979636248, 1.9044693595453794, 2.2972972972972943]",2023-09-10 21:25:45,0.9166666666666666,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-02 05:00:00+00:00,15
GHST-USDT,ALGO_ADX_28,7,6,1,0.0082,23.7143,1.0997,"[6.0, 54.0, 7.0, 2.0, 21.0, 4.0, 72.0]","[0.017299999999999982, -0.046499999999999986, 0.018299999999999983, 0.01749999999999996, 0.012699999999999934, 0.023699999999999943, 0.014399999999999968]","[1.8578178694158054, -4.9326402885329355, 2.349467197329565, 2.131287297527702, 1.5871032241939431, 2.906548933038992, 1.79865101174119]",2023-09-10 21:28:06,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-06 02:00:00+00:00,11
CHR-USDT,ALGO_ADX_28,9,8,1,0.0010,45.6667,1.0642,"[44.0, 54.0, 28.0, 42.0, 23.0, 21.0, 6.0, 1.0, 192.0]","[0.0016000000000000042, 0.002800000000000011, 0.001799999999999996, -0.007599999999999996, 0.0025000000000000022, 0.0016000000000000042, 0.0032999999999999974, 0.001899999999999999, 0.0015000000000000013]","[1.3925152306353388, 2.411714039621026, 2.0044543429844053, -8.31509846827133, 2.8801843317972375, 1.7977528089887687, 3.7246049661399523, 2.056277056277055, 1.625135427952331]",2023-09-10 21:27:53,0.8888888888888888,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-07 22:00:00+00:00,9
AGIX-USDT,ALGO_ADX_28,15,14,1,0.0020,23.7333,1.0549,"[5.0, 58.0, 66.0, 55.0, 3.0, 4.0, 10.0, 84.0, 36.0, 1.0, 6.0, 2.0, 5.0, 13.0, 8.0]","[0.0032000000000000084, 0.003799999999999998, 0.0014000000000000123, -0.007600000000000023, 0.0009000000000000119, 0.0007000000000000062, 0.002700000000000008, 0.004599999999999993, 0.0032999999999999974, 0.0005000000000000004, 0.0034999999999999754, 0.0033999999999999864, 0.003599999999999992, 0.0022000000000000075, 0.004200000000000009]","[1.5481373971940051, 1.8121125417262747, 0.6563525550867381, -4.173531026908305, 0.5084745762711932, 0.39503386004515023, 1.5100671140939643, 2.5177887246852726, 1.7741935483870954, 0.2577319587628868, 1.9011406844106329, 1.8143009605122657, 1.9179541822056432, 1.174586225306998, 2.2093634928984796]",2023-09-10 21:29:21,0.9333333333333333,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-07 04:00:00+00:00,10
VOXEL-USDT,ALGO_ADX_28,14,12,2,0.0012,19.7143,1.0481,"[3.0, 2.0, 15.0, 33.0, 3.0, 5.0, 28.0, 143.0, 5.0, 13.0, 2.0, 3.0, 2.0, 19.0]","[0.004399999999999987, 0.004399999999999987, 0.0015999999999999903, -0.022800000000000015, 0.0020000000000000018, 0.00269999999999998, 0.001799999999999996, -0.0002999999999999947, 0.0040999999999999925, 0.003400000000000014, 0.001799999999999996, 0.006199999999999983, 0.004200000000000009, 0.0030999999999999917]","[3.064066852367679, 2.9352901934622992, 1.01073910296904, -14.187927815805857, 1.5163002274450357, 2.0149253731343135, 1.3771996939556204, -0.2255639097744321, 3.0803906836964634, 2.670856245090349, 1.3814274750575566, 4.707668944570981, 3.115727002967366, 2.212705210563877]",2023-09-10 21:27:41,0.8571428571428571,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-08 12:00:00+00:00,9
PHB-USDT,ALGO_ADX_28,17,16,1,0.0051,19.6471,1.0079,"[3.0, 43.0, 19.0, 38.0, 102.0, 1.0, 13.0, 2.0, 6.0, 3.0, 6.0, 24.0, 3.0, 3.0, 8.0, 53.0, 7.0]","[0.007299999999999973, 0.011600000000000055, -0.049000000000000044, 0.006899999999999906, 0.02069999999999994, 0.005900000000000016, 0.011099999999999999, 0.00039999999999995595, 0.007799999999999918, 0.0030999999999999917, 0.005199999999999982, 0.005900000000000016, 0.006299999999999972, 0.015300000000000091, 0.008499999999999952, 0.013299999999999979, 0.006399999999999961]","[1.255589955280353, 1.972789115646268, -7.806276883861724, 1.36741973840664, 4.058823529411753, 1.1195445920303635, 2.136258660508083, 0.07503282686174376, 1.447392837261072, 0.5702722590139794, 0.9723261032161522, 1.0950259836674123, 1.1638647699981475, 2.798609840863379, 1.5178571428571341, 2.3114355231143513, 1.0778039744021493]",2023-09-10 21:23:02,0.9411764705882353,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-08 08:00:00+00:00,9
DYDX-USDT,ALGO_ADX_28,8,7,1,0.0204,26.8750,0.9595,"[5.0, 12.0, 50.0, 12.0, 35.0, 45.0, 46.0, 10.0]","[0.02200000000000024, 0.03500000000000014, -0.11399999999999988, 0.0389999999999997, 0.021999999999999797, 0.028000000000000025, 0.06099999999999994, 0.06999999999999984]","[1.06537530266345, 1.6786570743405345, -5.130513051305125, 1.8055555555555416, 1.0068649885583432, 1.2704174228675147, 2.8319405756731637, 3.1474820143884816]",2023-09-10 21:23:50,0.875,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-01 01:00:00+00:00,16
ACM-USDT,ALGO_ADX_28,9,8,1,0.0158,19.2222,0.8039,"[7.0, 18.0, 11.0, 3.0, 22.0, 9.0, 10.0, 23.0, 70.0]","[0.016000000000000014, -0.0259999999999998, 0.027000000000000135, 0.029000000000000137, 0.03600000000000003, 0.03300000000000014, 0.016000000000000014, 0.007000000000000117, 0.0040000000000000036]","[0.7373271889400929, -1.1828935395814286, 1.3874614594039123, 1.4661274014155783, 1.7742730409068523, 1.6819571865443497, 0.811359026369169, 0.3567787971457756, 0.203045685279188]",2023-09-10 21:28:56,0.8888888888888888,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-08-29 12:00:00+00:00,19
AST-USDT,ALGO_ADX_28,15,13,2,0.0006,20.8667,0.8017,"[2.0, 188.0, 1.0, 5.0, 4.0, 8.0, 1.0, 40.0, 11.0, 6.0, 11.0, 15.0, 9.0, 1.0, 11.0]","[0.00020000000000000573, -0.006000000000000005, 0.000899999999999998, 0.0006000000000000033, 0.00019999999999999185, 0.00040000000000001146, 0.0003999999999999976, -0.0003000000000000086, 0.0013999999999999985, 0.0015000000000000013, 0.0011999999999999927, 0.001700000000000007, 0.0012999999999999956, 0.0023999999999999994, 0.0030000000000000027]","[0.19398642095053903, -5.780346820809253, 1.1264080100125131, 0.7389162561576396, 0.2369668246445401, 0.4728132387706992, 0.48076923076922784, -0.35756853396902094, 1.7135862913096676, 1.8007202881152478, 1.4563106796116416, 2.0432692307692393, 1.5513126491646725, 2.8235294117647047, 3.5252643948296156]",2023-09-10 21:22:32,0.8666666666666667,ADX_28_TEST_1H_CRYPTO_BINGX_RESULTS,2023-09-05 07:00:00+00:00,12
