symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
EWT,ALGO_ADX_28,10,9,1,1.0081,0.3396,5.2000,0.7665,0.6295952397356139,0.9,2024-03-04 16:00:00+00:00,6,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-17T20:00:00+00:00, 2024-01-18T16:00:00+00:00, 2024-01-19T16:00:00+00:00, 2024-01-19T19:00:00+00:00, 2024-01-22T17:00:00+00:00, 2024-02-26T15:00:00+00:00, 2024-02-28T15:00:00+00:00, 2024-02-29T16:00:00+00:00, 2024-03-01T17:00:00+00:00, 2024-03-01T21:00:00+00:00]","[2024-01-18T15:00:00+00:00, 2024-01-19T15:00:00+00:00, 2024-01-19T18:00:00+00:00, 2024-01-22T16:00:00+00:00, 2024-01-23T16:00:00+00:00, 2024-02-27T21:00:00+00:00, 2024-02-29T15:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-01T20:00:00+00:00, 2024-03-04T16:00:00+00:00]","[2.0, 6.0, 2.0, 4.0, 6.0, 13.0, 7.0, 7.0, 3.0, 2.0]","[0.7250000000000014, 0.865000000000002, 0.18099999999999739, 0.10499999999999687, 0.08500000000000085, -0.28000000000000114, 0.6299999999999955, 0.34500000000000597, 0.240000000000002, 0.5]","[1.7133404230178457, 2.0099918670849357, 0.41239462292093276, 0.23787947439963042, 0.19191691126665356, -0.6031882809134018, 1.3761467889908157, 0.7453818731770682, 0.5138086062941596, 1.0670081092616304]",2024-03-05 17:49:59
AVEM,ALGO_ADX_28,7,6,1,0.8455,0.3984,8.7143,0.7299,0.41184510250569306,0.8571428571428571,2024-02-16 16:00:00+00:00,23,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-22T20:00:00+00:00, 2024-01-23T17:00:00+00:00, 2024-01-24T17:00:00+00:00, 2024-02-05T17:00:00+00:00, 2024-02-05T21:00:00+00:00, 2024-02-06T17:00:00+00:00, 2024-02-15T15:00:00+00:00]","[2024-01-23T16:00:00+00:00, 2024-01-24T16:00:00+00:00, 2024-01-29T15:00:00+00:00, 2024-02-05T20:00:00+00:00, 2024-02-06T16:00:00+00:00, 2024-02-09T16:00:00+00:00, 2024-02-16T16:00:00+00:00]","[3.0, 6.0, 19.0, 3.0, 2.0, 20.0, 8.0]","[0.03999999999999915, 1.1099999999999994, 0.14699999999999847, 0.2259999999999991, 1.0050000000000026, -0.22499999999999432, 0.4860000000000042]","[0.07457121551081124, 2.065500558243393, 0.26846863300154955, 0.41184510250569306, 1.8259447674418652, -0.40131989654863875, 0.8641689930475368]",2024-03-05 17:31:03
SPVU,ALGO_ADX_28,7,7,0,1.5696,0.3261,12.7143,0.7214,0.616816361865607,1.0,2024-03-04 16:00:00+00:00,6,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-24T15:00:00+00:00, 2024-01-25T21:00:00+00:00, 2024-02-14T17:00:00+00:00, 2024-02-15T17:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-27T17:00:00+00:00, 2024-03-01T17:00:00+00:00, 2024-03-04T18:00:00+00:00]","[2024-01-25T20:00:00+00:00, 2024-01-29T21:00:00+00:00, 2024-02-15T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-27T16:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-04T16:00:00+00:00]","[12.0, 13.0, 5.0, 19.0, 15.0, 19.0, 6.0]","[0.19899999999999807, 0.28000000000000114, 0.75, 0.4350000000000023, 0.05999999999999517, 0.2850000000000037, 0.2740000000000009]","[0.45278725824800464, 0.6313416009019192, 1.676727028839705, 0.9520682862770897, 0.130067201387373, 0.616816361865607, 0.5897546276366786]",2024-03-05 18:29:25
DALI,ALGO_ADX_28,14,13,1,0.7774,0.1614,5.5000,0.7158,0.6651014445572866,0.9285714285714286,2024-03-05 16:00:00+00:00,5,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-31T20:00:00+00:00, 2024-02-01T17:00:00+00:00, 2024-02-01T21:00:00+00:00, 2024-02-05T15:00:00+00:00, 2024-02-05T21:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-08T18:00:00+00:00, 2024-02-09T18:00:00+00:00, 2024-02-21T17:00:00+00:00, 2024-02-22T20:00:00+00:00, 2024-02-26T18:00:00+00:00, 2024-02-27T17:00:00+00:00, 2024-02-29T18:00:00+00:00, 2024-03-01T21:00:00+00:00]","[2024-02-01T16:00:00+00:00, 2024-02-01T20:00:00+00:00, 2024-02-02T21:00:00+00:00, 2024-02-05T20:00:00+00:00, 2024-02-07T16:00:00+00:00, 2024-02-08T16:00:00+00:00, 2024-02-09T16:00:00+00:00, 2024-02-12T16:00:00+00:00, 2024-02-22T19:00:00+00:00, 2024-02-26T17:00:00+00:00, 2024-02-27T16:00:00+00:00, 2024-02-29T17:00:00+00:00, 2024-03-01T19:00:00+00:00, 2024-03-05T16:00:00+00:00]","[3.0, 3.0, 3.0, 5.0, 8.0, 6.0, 4.0, 4.0, 5.0, 11.0, 4.0, 11.0, 4.0, 6.0]","[0.010000000000001563, 0.18100000000000094, 0.2099999999999973, 0.0710000000000015, 0.14999999999999858, 0.2099999999999973, 0.15000000000000213, 0.26000000000000156, 0.6549999999999976, 0.129999999999999, 0.10300000000000153, 0.03999999999999915, 0.41000000000000014, -0.3200000000000003]","[0.0455996352029255, 0.8208616780045394, 0.9433962264150821, 0.3191011235955124, 0.6714413607878181, 0.932918702798744, 0.658761528326755, 1.1309264897781712, 2.911758168481874, 0.5617977528089844, 0.44301075268817863, 0.1716738197424856, 1.753635585970916, -1.3434089000839642]",2024-03-05 17:43:01
JPEM,ALGO_ADX_28,7,6,1,0.7373,0.3353,7.5714,0.6468,0.4484809817792954,0.8571428571428571,2024-02-16 17:00:00+00:00,23,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-17T20:00:00+00:00, 2024-01-19T19:00:00+00:00, 2024-01-22T17:00:00+00:00, 2024-01-24T17:00:00+00:00, 2024-02-05T21:00:00+00:00, 2024-02-14T18:00:00+00:00, 2024-02-15T17:00:00+00:00, 2024-03-01T15:00:00+00:00]","[2024-01-19T18:00:00+00:00, 2024-01-22T16:00:00+00:00, 2024-01-24T16:00:00+00:00, 2024-01-25T20:00:00+00:00, 2024-02-06T16:00:00+00:00, 2024-02-15T16:00:00+00:00, 2024-02-16T17:00:00+00:00]","[12.0, 4.0, 13.0, 10.0, 2.0, 5.0, 7.0]","[0.36999999999999744, -0.46400000000000574, 0.9750000000000014, 0.1769999999999996, 0.8500000000000014, 0.20000000000000284, 0.23900000000000432]","[0.7240704500978423, -0.9007260162286093, 1.9100793417572755, 0.3406466512702071, 1.6277288395250888, 0.37707390648567657, 0.4484809817792954]",2024-03-05 18:05:34
DLY,ALGO_ADX_28,7,7,0,1.8591,0.0974,7.1429,0.6434,0.6464124111182912,1.0,2024-02-27 16:00:00+00:00,12,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-29T15:00:00+00:00, 2024-01-30T17:00:00+00:00, 2024-01-31T17:00:00+00:00, 2024-02-01T17:00:00+00:00, 2024-02-21T18:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-23T17:00:00+00:00]","[2024-01-30T16:00:00+00:00, 2024-01-31T16:00:00+00:00, 2024-02-01T16:00:00+00:00, 2024-02-02T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-23T16:00:00+00:00, 2024-02-27T16:00:00+00:00]","[8.0, 6.0, 6.0, 6.0, 5.0, 6.0, 13.0]","[0.034000000000000696, 0.1349999999999998, 0.1919999999999984, 0.10499999999999865, 0.09999999999999964, 0.051000000000000156, 0.0649999999999995]","[0.2299472473961903, 0.9097035040431252, 1.2834224598930375, 0.6882989183874051, 0.6464124111182912, 0.3286082474226814, 0.4172015404364538]",2024-03-05 17:45:11
SPD,ALGO_ADX_28,7,6,1,0.9905,0.1927,4.8571,0.6433,0.5510989369334132,0.8571428571428571,2024-03-01 20:00:00+00:00,9,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-01T16:00:00+00:00, 2024-02-01T19:00:00+00:00, 2024-02-02T17:00:00+00:00, 2024-02-21T15:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-28T17:00:00+00:00, 2024-03-01T15:00:00+00:00]","[2024-02-01T18:00:00+00:00, 2024-02-02T16:00:00+00:00, 2024-02-05T16:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-23T15:00:00+00:00, 2024-02-29T21:00:00+00:00, 2024-03-01T20:00:00+00:00]","[2.0, 4.0, 4.0, 3.0, 6.0, 10.0, 5.0]","[0.14000000000000057, 0.254999999999999, -0.129999999999999, 0.5600000000000023, 0.22500000000000142, 0.13000000000000256, 0.16900000000000048]","[0.4787961696306449, 0.8666100254885267, -0.43668122270742027, 1.8773047267851235, 0.7392804337111925, 0.42664916311126544, 0.5510989369334132]",2024-03-05 18:28:49
QGRO,ALGO_ADX_28,6,6,0,1.943,0.5132,8.3333,0.6304,0.5064437500126027,1.0,2024-03-04 20:00:00+00:00,6,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-06T18:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-23T19:00:00+00:00, 2024-02-26T17:00:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-01T20:00:00+00:00]","[2024-02-07T16:00:00+00:00, 2024-02-08T15:00:00+00:00, 2024-02-26T16:00:00+00:00, 2024-02-29T21:00:00+00:00, 2024-03-01T19:00:00+00:00, 2024-03-04T20:00:00+00:00]","[5.0, 5.0, 4.0, 25.0, 4.0, 7.0]","[1.0249999999999915, 0.2980000000000018, 0.472999999999999, 0.32099999999999795, 0.6000000000000085, 0.36199999999999477]","[1.2852986908762494, 0.3688118811881211, 0.5783032362973909, 0.39032575785211143, 0.7249003262051571, 0.43458426372781433]",2024-03-05 18:22:12
DJUL,ALGO_ADX_28,7,7,0,2.9119,0.2300,14.4286,0.6190,0.6218326256677078,1.0,2024-02-29 21:00:00+00:00,10,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-18T19:00:00+00:00, 2024-01-19T17:00:00+00:00, 2024-01-19T21:00:00+00:00, 2024-02-01T21:00:00+00:00, 2024-02-02T19:00:00+00:00, 2024-02-21T15:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-03-01T15:00:00+00:00]","[2024-01-19T16:00:00+00:00, 2024-01-19T20:00:00+00:00, 2024-01-24T16:00:00+00:00, 2024-02-02T18:00:00+00:00, 2024-02-08T21:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-29T21:00:00+00:00]","[4.0, 3.0, 16.0, 3.0, 28.0, 8.0, 39.0]","[0.22699999999999676, 0.19999999999999574, 0.26500000000000057, 0.23799999999999955, 0.14999999999999858, 0.38999999999999346, 0.14000000000000057]","[0.6218326256677078, 0.5448106782892828, 0.7179626117583326, 0.6396130072561127, 0.4003202562049602, 1.0394456289978502, 0.369100975481151]",2024-03-05 17:44:59
FLRG,ALGO_ADX_28,13,12,1,1.1148,0.1692,9.2308,0.5918,0.5710206995003574,0.9230769230769231,2024-03-04 16:00:00+00:00,6,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-01-17T20:00:00+00:00, 2024-01-18T17:00:00+00:00, 2024-01-18T21:00:00+00:00, 2024-01-19T17:00:00+00:00, 2024-01-19T21:00:00+00:00, 2024-02-06T16:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-14T20:00:00+00:00, 2024-02-15T18:00:00+00:00, 2024-02-20T17:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-23T17:00:00+00:00, 2024-03-01T17:00:00+00:00]","[2024-01-18T16:00:00+00:00, 2024-01-18T20:00:00+00:00, 2024-01-19T16:00:00+00:00, 2024-01-19T20:00:00+00:00, 2024-01-23T15:00:00+00:00, 2024-02-07T16:00:00+00:00, 2024-02-12T17:00:00+00:00, 2024-02-15T16:00:00+00:00, 2024-02-20T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-23T16:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-04T16:00:00+00:00]","[3.0, 3.0, 2.0, 3.0, 8.0, 7.0, 21.0, 3.0, 12.0, 13.0, 6.0, 33.0, 6.0]","[0.13799999999999812, 0.14999999999999858, 0.16000000000000014, 0.21000000000000085, 0.14000000000000057, 0.18999999999999773, 0.17999999999999972, 0.1460000000000008, -0.21999999999999886, 0.5210000000000008, 0.17599999999999838, 0.259999999999998, 0.1490000000000009]","[0.4974407036262639, 0.5382131324004255, 0.5710206995003574, 0.7446808510638329, 0.4927842309046131, 0.6622516556291311, 0.6228373702422135, 0.5078260869565244, -0.7612456747404805, 1.8230169005213646, 0.6049357255791517, 0.8858603066439454, 0.5037017004158105]",2024-03-05 17:52:34
