symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
SPVU,ALGO_ADX_28,11,11,0,0.8238,0.6072,9.9091,1.3238,0.6918238993710656,1.0,2024-03-21 15:00:00+00:00,10,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-14T17:00:00+00:00, 2024-02-15T17:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-27T17:00:00+00:00, 2024-03-01T17:00:00+00:00, 2024-03-04T18:00:00+00:00, 2024-03-06T18:00:00+00:00, 2024-03-08T16:00:00+00:00, 2024-03-14T21:00:00+00:00, 2024-03-15T18:00:00+00:00, 2024-03-20T18:00:00+00:00, 2024-03-21T17:00:00+00:00]","[2024-02-15T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-27T16:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-04T16:00:00+00:00, 2024-03-06T17:00:00+00:00, 2024-03-08T15:00:00+00:00, 2024-03-13T16:00:00+00:00, 2024-03-15T16:00:00+00:00, 2024-03-20T17:00:00+00:00, 2024-03-21T15:00:00+00:00]","[5.0, 19.0, 15.0, 19.0, 6.0, 11.0, 7.0, 12.0, 2.0, 11.0, 2.0]","[0.75, 0.4350000000000023, 0.05999999999999517, 0.2850000000000037, 0.2740000000000009, 0.1599999999999966, 0.3100000000000023, 0.5899999999999963, 2.759999999999998, 0.3299999999999983, 0.7250000000000014]","[1.676727028839705, 0.9520682862770897, 0.130067201387373, 0.616816361865607, 0.5897546276366786, 0.3418073061311613, 0.65999574196296, 1.2481489316691268, 6.146993318485519, 0.6918238993710656, 1.5072765072765102]",2024-03-26 19:40:30
MRSK,ALGO_ADX_28,6,6,0,1.5763,0.2167,12.8333,0.7189,0.6693037544517887,1.0,2024-03-21 15:00:00+00:00,10,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-21T18:00:00+00:00, 2024-02-22T18:00:00+00:00, 2024-03-08T21:00:00+00:00, 2024-03-12T17:00:00+00:00, 2024-03-13T15:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T16:00:00+00:00]","[2024-02-22T17:00:00+00:00, 2024-03-01T18:00:00+00:00, 2024-03-12T16:00:00+00:00, 2024-03-12T20:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T15:00:00+00:00]","[5.0, 34.0, 7.0, 3.0, 27.0, 1.0]","[0.46000000000000085, 0.1960000000000015, 0.1739999999999995, 0.010000000000001563, 0.21000000000000085, 0.25]","[1.5519568151147127, 0.6500829187396402, 0.571804140650672, 0.03278688524590676, 0.6885245901639372, 0.8183306055646482]",2024-03-26 19:21:09
MDYG,ALGO_ADX_28,13,12,1,1.2909,0.4985,5.6923,0.6180,0.6059979584716888,0.9230769230769231,2024-03-22 16:00:00+00:00,9,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-06T20:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-08T17:00:00+00:00, 2024-02-09T17:00:00+00:00, 2024-02-09T20:00:00+00:00, 2024-02-22T20:00:00+00:00, 2024-02-23T19:00:00+00:00, 2024-02-27T16:00:00+00:00, 2024-02-28T20:00:00+00:00, 2024-03-15T17:00:00+00:00, 2024-03-19T18:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T16:00:00+00:00, 2024-03-25T16:00:00+00:00]","[2024-02-07T16:00:00+00:00, 2024-02-08T16:00:00+00:00, 2024-02-09T16:00:00+00:00, 2024-02-09T19:00:00+00:00, 2024-02-12T16:00:00+00:00, 2024-02-23T18:00:00+00:00, 2024-02-27T15:00:00+00:00, 2024-02-28T19:00:00+00:00, 2024-02-29T16:00:00+00:00, 2024-03-19T17:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T15:00:00+00:00, 2024-03-22T16:00:00+00:00]","[3.0, 6.0, 6.0, 2.0, 3.0, 5.0, 10.0, 10.0, 3.0, 12.0, 7.0, 1.0, 6.0]","[0.6920000000000073, 0.4689999999999941, 0.5940000000000083, 0.3149999999999977, 0.664999999999992, 0.45000000000000284, 0.32800000000000296, 0.44299999999999784, 0.6410000000000053, 0.394999999999996, 0.8599999999999994, 1.2280000000000086, -0.5999999999999943]","[0.9026165444917007, 0.6059979584716888, 0.7621247113164079, 0.40122277416889274, 0.8438015480268899, 0.5568617745328583, 0.40398068775249163, 0.5436783584104438, 0.7831398900427676, 0.46962311259065037, 1.0179924242424234, 1.43541788427821, -0.6930006930006865]",2024-03-26 19:19:30
IMOM,ALGO_ADX_28,8,7,1,1.4002,0.1646,6.5000,0.5747,0.6477081971311629,0.875,2024-03-26 16:00:00+00:00,5,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-28T21:00:00+00:00, 2024-02-29T17:00:00+00:00, 2024-02-29T21:00:00+00:00, 2024-03-01T17:00:00+00:00, 2024-03-13T16:00:00+00:00, 2024-03-19T20:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T18:00:00+00:00, 2024-03-26T17:00:00+00:00]","[2024-02-29T16:00:00+00:00, 2024-02-29T20:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-01T21:00:00+00:00, 2024-03-19T19:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T16:00:00+00:00, 2024-03-26T16:00:00+00:00]","[2.0, 2.0, 2.0, 4.0, 23.0, 3.0, 2.0, 14.0]","[0.11499999999999844, 0.19500000000000028, 0.3450000000000024, -0.08000000000000185, 0.22000000000000242, 0.22500000000000142, 0.120000000000001, 0.17700000000000315]","[0.40794608017026757, 0.6901433374623971, 1.2156448202959917, -0.27845457709711746, 0.7660167130919304, 0.7785467128027732, 0.4122294744074236, 0.6052730567999287]",2024-03-26 19:10:46
JPIN,ALGO_ADX_28,8,7,1,1.0627,0.3070,15.0000,0.5577,0.5924863642241825,0.875,2024-03-20 19:00:00+00:00,11,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-16T18:00:00+00:00, 2024-02-22T18:00:00+00:00, 2024-02-28T17:00:00+00:00, 2024-02-29T17:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-06T19:00:00+00:00, 2024-03-07T17:00:00+00:00, 2024-03-12T17:00:00+00:00, 2024-03-20T20:00:00+00:00]","[2024-02-22T17:00:00+00:00, 2024-02-28T16:00:00+00:00, 2024-02-29T16:00:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-06T18:00:00+00:00, 2024-03-07T16:00:00+00:00, 2024-03-08T16:00:00+00:00, 2024-03-20T19:00:00+00:00]","[19.0, 23.0, 6.0, 4.0, 21.0, 4.0, 6.0, 37.0]","[0.39000000000000057, -0.3100000000000023, 0.21000000000000085, 0.22999999999999687, 0.7060000000000031, 0.4300000000000068, 0.259999999999998, 0.5399999999999991]","[0.719689979701053, -0.5674537799743772, 0.38688282977155647, 0.42294961382860774, 1.2870529040726348, 0.7760332070023584, 0.46528274874731207, 0.9712230215827322]",2024-03-26 19:14:20
FXR,ALGO_ADX_28,15,13,2,1.0434,0.3725,6.3333,0.5510,0.6798610061942936,0.8666666666666667,2024-03-22 17:00:00+00:00,9,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-06T20:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-07T21:00:00+00:00, 2024-02-09T20:00:00+00:00, 2024-02-14T21:00:00+00:00, 2024-02-15T17:00:00+00:00, 2024-02-16T16:00:00+00:00, 2024-02-20T15:00:00+00:00, 2024-02-21T17:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-23T17:00:00+00:00, 2024-03-18T16:00:00+00:00, 2024-03-19T18:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T17:00:00+00:00]","[2024-02-07T16:00:00+00:00, 2024-02-07T20:00:00+00:00, 2024-02-09T19:00:00+00:00, 2024-02-12T16:00:00+00:00, 2024-02-15T16:00:00+00:00, 2024-02-16T15:00:00+00:00, 2024-02-16T21:00:00+00:00, 2024-02-21T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-23T16:00:00+00:00, 2024-02-28T16:00:00+00:00, 2024-03-19T17:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T16:00:00+00:00, 2024-03-22T17:00:00+00:00]","[3.0, 3.0, 12.0, 3.0, 2.0, 5.0, 5.0, 8.0, 6.0, 6.0, 20.0, 7.0, 7.0, 2.0, 6.0]","[0.480000000000004, 0.29699999999999704, 0.46000000000000796, 0.4099999999999966, 0.1979999999999933, 0.17199999999999704, -0.35999999999999943, 0.45000000000000284, 0.9069999999999965, 0.6099999999999994, 0.48100000000000875, 0.39000000000000057, 0.6980000000000075, 0.7990000000000066, -0.40500000000000114]","[0.7305936073059421, 0.448891374333082, 0.6947590998338741, 0.6146926536731583, 0.297699594045998, 0.2574272244256485, -0.5373134328358201, 0.6798610061942936, 1.362270952237904, 0.903837605571195, 0.7053820208241807, 0.556586270871986, 0.9909142532652009, 1.1203342774615197, -0.5616419359312178]",2024-03-26 19:02:38
RWL,ALGO_ADX_28,6,6,0,3.3635,0.4827,5.1667,0.5355,0.5148835342286697,1.0,2024-03-21 20:00:00+00:00,10,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-15T16:00:00+00:00, 2024-02-20T21:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-03-19T15:00:00+00:00, 2024-03-20T17:00:00+00:00, 2024-03-20T20:00:00+00:00]","[2024-02-15T20:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-22T20:00:00+00:00, 2024-03-20T16:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T20:00:00+00:00]","[4.0, 9.0, 3.0, 7.0, 2.0, 6.0]","[0.42500000000001137, 0.7400000000000091, 0.2810000000000059, 0.5, 0.45999999999999375, 0.4899999999999949]","[0.4819195137715717, 0.8386219401632016, 0.31552117135831964, 0.5470459518599562, 0.5003807244642594, 0.52938634399308]",2024-03-26 19:35:02
FM,ALGO_ADX_28,12,11,1,1.7177,0.1446,11.5000,0.5308,0.5669244310323163,0.9166666666666666,2024-03-26 15:00:00+00:00,5,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-16T15:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-22T20:00:00+00:00, 2024-02-27T17:00:00+00:00, 2024-02-28T18:00:00+00:00, 2024-02-29T17:00:00+00:00, 2024-03-01T17:00:00+00:00, 2024-03-11T20:00:00+00:00, 2024-03-12T20:00:00+00:00, 2024-03-13T15:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T17:00:00+00:00]","[2024-02-21T21:00:00+00:00, 2024-02-22T19:00:00+00:00, 2024-02-27T16:00:00+00:00, 2024-02-28T17:00:00+00:00, 2024-02-29T16:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-06T17:00:00+00:00, 2024-03-12T19:00:00+00:00, 2024-03-12T21:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T16:00:00+00:00, 2024-03-26T15:00:00+00:00]","[20.0, 4.0, 17.0, 7.0, 5.0, 6.0, 21.0, 5.0, 1.0, 34.0, 2.0, 16.0]","[0.14000000000000057, 0.16000000000000014, 0.16499999999999915, 0.11500000000000199, 0.08000000000000185, 0.21499999999999986, 0.19000000000000128, 0.14000000000000057, -0.0799999999999983, 0.22500000000000142, 0.259999999999998, 0.125]","[0.5303030303030325, 0.6035458317615999, 0.6193693693693662, 0.42902443573960825, 0.2973977695167355, 0.7971820541342227, 0.6989148427441652, 0.5085361423901219, -0.2880806625855178, 0.8090614886731443, 0.9246088193456544, 0.44029587883057414]",2024-03-26 19:00:56
LDP,ALGO_ADX_28,10,9,1,0.6798,0.1024,5.7000,0.5276,0.4543161177873582,0.9,2024-03-26 16:00:00+00:00,5,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-14T16:00:00+00:00, 2024-02-15T15:00:00+00:00, 2024-02-20T20:00:00+00:00, 2024-02-21T18:00:00+00:00, 2024-02-22T20:00:00+00:00, 2024-02-23T17:00:00+00:00, 2024-03-19T19:00:00+00:00, 2024-03-21T15:00:00+00:00, 2024-03-22T19:00:00+00:00, 2024-03-25T20:00:00+00:00, 2024-03-26T17:00:00+00:00]","[2024-02-14T21:00:00+00:00, 2024-02-15T21:00:00+00:00, 2024-02-21T16:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-23T16:00:00+00:00, 2024-02-26T21:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-22T18:00:00+00:00, 2024-03-25T19:00:00+00:00, 2024-03-26T16:00:00+00:00]","[5.0, 6.0, 3.0, 5.0, 3.0, 11.0, 7.0, 9.0, 6.0, 2.0]","[0.045000000000001705, 0.14000000000000057, 0.0940000000000012, 0.053999999999998494, 0.09099999999999753, 0.490000000000002, 0.08999999999999986, 0.06999999999999673, -0.14000000000000057, 0.08999999999999986]","[0.23376623376624261, 0.7253886010362723, 0.48654244306418837, 0.27878162106349247, 0.47150259067356226, 2.521873391662388, 0.4540867810292626, 0.3514056224899434, -0.7014028056112253, 0.4545454545454538]",2024-03-26 19:16:55
FLQM,ALGO_ADX_28,14,12,2,0.867,0.2439,6.8571,0.4895,0.6404242937937172,0.8571428571428571,2024-03-22 16:00:00+00:00,9,ADX_28_P.5_L.5_AV_1H_STOCK_RESULTS,"[2024-02-06T21:00:00+00:00, 2024-02-07T17:00:00+00:00, 2024-02-08T21:00:00+00:00, 2024-02-14T18:00:00+00:00, 2024-02-15T17:00:00+00:00, 2024-02-16T17:00:00+00:00, 2024-02-20T15:00:00+00:00, 2024-02-21T18:00:00+00:00, 2024-02-22T17:00:00+00:00, 2024-02-23T17:00:00+00:00, 2024-03-18T17:00:00+00:00, 2024-03-20T16:00:00+00:00, 2024-03-20T20:00:00+00:00, 2024-03-21T17:00:00+00:00, 2024-03-26T15:00:00+00:00]","[2024-02-07T16:00:00+00:00, 2024-02-08T20:00:00+00:00, 2024-02-12T16:00:00+00:00, 2024-02-15T16:00:00+00:00, 2024-02-16T16:00:00+00:00, 2024-02-16T21:00:00+00:00, 2024-02-21T17:00:00+00:00, 2024-02-22T16:00:00+00:00, 2024-02-23T16:00:00+00:00, 2024-02-28T16:00:00+00:00, 2024-03-20T15:00:00+00:00, 2024-03-20T19:00:00+00:00, 2024-03-21T16:00:00+00:00, 2024-03-22T16:00:00+00:00]","[2.0, 10.0, 9.0, 5.0, 6.0, 4.0, 9.0, 5.0, 6.0, 20.0, 10.0, 3.0, 2.0, 5.0]","[0.18900000000000006, 0.30400000000000205, 0.35999999999999943, 0.7169999999999987, 0.18900000000000006, -0.39000000000000057, 0.20599999999999596, 0.4440000000000026, 0.2700000000000031, 0.3360000000000056, 0.3400000000000034, 0.3500000000000014, 0.4200000000000017, -0.3200000000000003]","[0.38920121084821163, 0.6235897435897477, 0.7331975560081454, 1.4654485253540965, 0.38099461769508347, -0.7806244995996808, 0.4165739823259306, 0.8938097634625115, 0.5383848454636154, 0.6661776077086378, 0.6572588439976869, 0.6726888333653689, 0.7995431182181643, -0.6038875259482926]",2024-03-26 19:00:32
