symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
MIDU,ALGO_ADX_28,9,8,1,1.0664,1.2101,4.8889,3.8549,3.1853993085076096,0.8888888888888888,2023-12-01 21:00:00+00:00,23,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-01T16:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-10T19:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-30T15:00:00+00:00, 2023-12-01T17:00:00+00:00]","[2023-11-01T18:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-01T21:00:00+00:00]","[2.0, 3.0, 3.0, 2.0, 6.0, 11.0, 6.0, 7.0, 4.0]","[-0.4400000000000013, 1.5100000000000016, 0.6199999999999974, 2.1200000000000045, 0.4799999999999969, 3.530999999999999, 1.5399999999999991, 1.1239999999999952, 0.4059999999999988]","[-1.5547703180212058, 5.31690140845071, 2.065978007330881, 6.957663275352822, 1.6042780748662995, 11.532055259805999, 4.501607717041798, 3.1853993085076096, 1.0851552894638339]",2023-12-19 04:29:44
HASI,ALGO_ADX_28,9,9,0,1.3871,0.7792,3.4444,3.5551,2.355712603062418,1.0,2023-12-14 15:00:00+00:00,10,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T18:00:00+00:00, 2023-10-31T17:00:00+00:00, 2023-11-01T16:00:00+00:00, 2023-11-01T21:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-12-12T16:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-13T21:00:00+00:00]","[2023-10-31T16:00:00+00:00, 2023-11-01T15:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-02T15:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-03T17:00:00+00:00, 2023-12-13T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T15:00:00+00:00]","[4.0, 4.0, 4.0, 1.0, 5.0, 2.0, 7.0, 3.0, 1.0]","[0.3999999999999986, 0.19000000000000128, 0.3000000000000007, 0.7399999999999984, 1.3399999999999999, 0.17999999999999972, 0.3680000000000021, 2.0700000000000003, 1.4249999999999972]","[2.355712603062418, 1.1078717201166255, 1.7271157167530262, 4.187889077532532, 7.192699946323135, 0.8399440037330832, 1.442006269592485, 8.026366808840638, 5.116696588868931]",2023-12-19 04:19:56
BNKU,ALGO_ADX_28,14,12,2,0.7926,0.4125,3.0714,3.2500,2.000444353295053,0.8571428571428571,2023-11-29 21:00:00+00:00,25,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T20:00:00+00:00, 2023-10-31T17:00:00+00:00, 2023-10-31T21:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-01T21:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-10T21:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-27T21:00:00+00:00, 2023-11-28T17:00:00+00:00, 2023-11-28T19:00:00+00:00, 2023-11-29T15:00:00+00:00, 2023-11-29T19:00:00+00:00]","[2023-10-31T16:00:00+00:00, 2023-10-31T20:00:00+00:00, 2023-11-01T16:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-28T16:00:00+00:00, 2023-11-28T18:00:00+00:00, 2023-11-28T21:00:00+00:00, 2023-11-29T18:00:00+00:00, 2023-11-29T21:00:00+00:00]","[3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 9.0, 6.0, 2.0, 1.0, 2.0, 3.0, 2.0]","[0.19000000000000128, 0.2599999999999998, 0.3200000000000003, 0.120000000000001, 1.0399999999999991, 0.28999999999999915, 1.2699999999999996, 1.6799999999999997, 0.620000000000001, 0.0600000000000005, -0.26000000000000156, 0.1899999999999995, 0.26000000000000156, -0.26500000000000057]","[1.721014492753635, 2.319357716324708, 2.8218694885361577, 1.0489510489510576, 8.996539792387535, 2.279874213836471, 9.776751347190144, 12.499999999999998, 4.078947368421059, 0.38338658146965177, -1.6549968173138228, 1.2289780077619632, 1.5634395670475139, -1.563421828908558]",2023-12-19 04:04:24
HWC,ALGO_ADX_28,7,6,1,1.1054,1.2521,10.1429,3.2271,1.9404276356445525,0.8571428571428571,2023-12-06 16:00:00+00:00,18,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-02T20:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-24T16:00:00+00:00, 2023-11-28T17:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T18:00:00+00:00]","[2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-28T16:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-06T16:00:00+00:00]","[3.0, 12.0, 6.0, 11.0, 6.0, 14.0, 19.0]","[1.6100000000000065, 3.549999999999997, 0.6499999999999986, -0.060000000000002274, 0.7850000000000037, 1.4499999999999957, 0.7800000000000011]","[4.361961528041199, 9.550712940543441, 1.5865267268733183, -0.147347740667982, 1.9404276356445525, 3.5100459937061137, 1.7873510540788295]",2023-12-19 04:21:28
AMAL,ALGO_ADX_28,6,6,0,1.3148,0.6593,11.6667,2.9546,1.89099508689595,1.0,2023-12-12 16:00:00+00:00,12,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-27T18:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-06T17:00:00+00:00, 2023-12-08T17:00:00+00:00]","[2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T15:00:00+00:00, 2023-12-06T16:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-12T16:00:00+00:00]","[12.0, 13.0, 5.0, 14.0, 13.0, 13.0]","[0.36499999999999844, 0.39000000000000057, 0.4200000000000017, 0.5300000000000011, 0.41999999999999815, 1.8309999999999995]","[1.7778860204578588, 1.858913250714969, 1.923076923076931, 2.379883251010333, 1.8510356985456067, 7.936714347637622]",2023-12-19 04:00:00
IYR,ALGO_ADX_28,6,6,0,1.7029,2.2008,11.5000,2.7918,2.7042900526638296,1.0,2023-12-01 17:00:00+00:00,23,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-01T15:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-13T17:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-24T17:00:00+00:00, 2023-11-29T17:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-16T19:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00]","[8.0, 6.0, 6.0, 16.0, 19.0, 14.0]","[2.719999999999999, 2.4200000000000017, 4.304999999999993, 0.14000000000000057, 1.9099999999999966, 1.7099999999999937]","[3.602649006622515, 3.0894931699221266, 5.539471144566676, 0.17083587553386279, 2.3190869354055326, 2.029432708283876]",2023-12-19 04:24:57
TCN,ALGO_ADX_28,8,7,1,1.6914,0.2124,6.6250,2.7818,2.8523542526755,0.875,2023-12-14 21:00:00+00:00,10,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T18:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-12-07T19:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-14T17:00:00+00:00]","[2023-11-01T16:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-12-08T15:00:00+00:00, 2023-12-13T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00, 2023-12-14T21:00:00+00:00]","[10.0, 5.0, 5.0, 3.0, 21.0, 3.0, 2.0, 4.0]","[0.10500000000000043, 0.3550000000000004, 0.20399999999999974, -0.009999999999999787, 0.21999999999999975, 0.3849999999999998, 0.27999999999999936, 0.16000000000000014]","[1.5933232169954543, 5.310396409872856, 2.916368834882055, -0.1261034047919267, 2.788339670468945, 4.756022235948113, 3.2501450957631963, 1.766004415011039]",2023-12-19 04:45:25
KBWY,ALGO_ADX_28,9,8,1,1.1255,0.4852,10.0000,2.7757,1.6620498614958488,0.8888888888888888,2023-12-13 20:00:00+00:00,11,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-31T17:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-09T17:00:00+00:00, 2023-11-09T21:00:00+00:00, 2023-11-21T16:00:00+00:00, 2023-11-28T18:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-13T18:00:00+00:00]","[2023-11-02T15:00:00+00:00, 2023-11-03T16:00:00+00:00, 2023-11-09T20:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-28T17:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-13T20:00:00+00:00]","[11.0, 7.0, 3.0, 16.0, 27.0, 5.0, 13.0, 6.0, 2.0]","[0.8500000000000014, 0.7850000000000001, -0.2900000000000027, 1.1400000000000006, 0.2799999999999976, 0.3000000000000007, 0.24199999999999733, 0.23999999999999844, 0.8200000000000003]","[5.182926829268302, 4.55072463768116, -1.6889924286546458, 6.749555950266433, 1.576576576576563, 1.6620498614958488, 1.3238512035010794, 1.2718600953894987, 4.3524416135881125]",2023-12-19 04:25:56
INDB,ALGO_ADX_28,8,7,1,1.0314,1.4156,7.5000,2.6769,2.4262381904088626,0.875,2023-12-01 21:00:00+00:00,23,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-01T21:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-10T17:00:00+00:00, 2023-11-10T20:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-22T21:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T18:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-10T19:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-01T21:00:00+00:00]","[2.0, 3.0, 2.0, 10.0, 6.0, 20.0, 14.0, 3.0]","[1.6300000000000026, 0.6000000000000014, 0.8099999999999952, 4.369999999999997, 0.9699999999999989, 1.740000000000002, 1.9350000000000023, -0.7299999999999969]","[3.261304521808729, 1.1578541103820945, 1.5798712697483812, 8.40546258895941, 1.7201631494945893, 3.132313231323136, 3.3652173913043515, -1.2066115702479288]",2023-12-19 04:23:25
EES,ALGO_ADX_28,7,7,0,1.7258,1.1637,9.4286,2.6267,2.139157847331689,1.0,2023-12-14 16:00:00+00:00,10,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-09T19:00:00+00:00, 2023-11-14T17:00:00+00:00, 2023-11-28T21:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-07T19:00:00+00:00, 2023-12-12T17:00:00+00:00, 2023-12-13T21:00:00+00:00]","[2023-11-14T16:00:00+00:00, 2023-11-15T16:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-11T19:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00]","[18.0, 6.0, 2.0, 14.0, 14.0, 10.0, 2.0]","[2.530000000000001, 0.9299999999999997, 0.509999999999998, 0.9500000000000028, 0.6500000000000057, 1.3000000000000043, 1.2759999999999962]","[6.07588856868396, 2.1141168447374397, 1.159881737548324, 2.139157847331689, 1.41704817963812, 2.8102031993082672, 2.6705734616994476]",2023-12-19 04:12:45
