symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
HZNP,ALGO_ADX_28,7,7,0,0.8014,27.0000,0.7477,0.6973895014607435,1.0,2023-10-03 08:00:00+00:00,26,ADX_28_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-22T14:00:00+00:00, 2023-08-23T20:00:00+00:00, 2023-08-24T12:00:00+00:00, 2023-08-24T15:00:00+00:00, 2023-08-25T21:00:00+00:00, 2023-08-28T11:00:00+00:00, 2023-09-14T16:00:00+00:00]","[2023-08-23T19:00:00+00:00, 2023-08-23T22:00:00+00:00, 2023-08-24T14:00:00+00:00, 2023-08-25T20:00:00+00:00, 2023-08-28T10:00:00+00:00, 2023-08-28T14:00:00+00:00, 2023-10-03T08:00:00+00:00]","[14.0, 1.0, 2.0, 14.0, 5.0, 3.0, 150.0]","[1.1599999999999966, 0.7399999999999949, 1.7399999999999949, 0.6800000000000068, 0.03999999999999204, 0.23000000000000398, 1.019999999999996]","[1.1020330609918265, 0.6973895014607435, 1.6689046614233598, 0.641388417279765, 0.03558718861209256, 0.20464454132930332, 0.88418862690707]",2023-10-23 19:16:06
RINF,ALGO_ADX_28,10,9,1,0.2455,14.0000,0.7260,0.9796683147158748,0.9,2023-10-20 13:00:00+00:00,9,ADX_28_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T22:00:00+00:00, 2023-09-20T22:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-09-26T17:00:00+00:00, 2023-09-28T00:00:00+00:00, 2023-10-05T15:00:00+00:00, 2023-10-11T22:00:00+00:00, 2023-10-16T15:00:00+00:00, 2023-10-17T19:00:00+00:00, 2023-10-19T15:00:00+00:00, 2023-10-23T17:00:00+00:00]","[2023-09-11T15:00:00+00:00, 2023-09-21T16:00:00+00:00, 2023-09-25T13:00:00+00:00, 2023-09-27T22:00:00+00:00, 2023-09-28T20:00:00+00:00, 2023-10-11T20:00:00+00:00, 2023-10-16T13:00:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-20T13:00:00+00:00]","[20.0, 4.0, 13.0, 11.0, 7.0, 37.0, 15.0, 9.0, 15.0, 9.0]","[0.35999999999999943, 0.33500000000000085, 0.1599999999999966, 0.1599999999999966, 0.3400000000000034, -0.3299999999999983, 0.46999999999999886, 0.39000000000000057, 0.3299999999999983, 0.23999999999999488]","[1.0903804216137614, 1.0058549767302232, 0.476190476190466, 0.476190476190466, 1.0071090047393467, -0.9691629955947088, 1.3938315539738995, 1.1410181392627285, 0.9534816527015264, 0.6853226727584091]",2023-10-23 20:30:51
QQQ,ALGO_ADX_28,9,8,1,1.6787,12.1111,0.4539,0.4855452617479655,0.8888888888888888,2023-10-12 16:00:00+00:00,17,ADX_28_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-28T08:00:00+00:00, 2023-08-29T14:00:00+00:00, 2023-08-29T16:00:00+00:00, 2023-08-30T18:00:00+00:00, 2023-09-25T17:00:00+00:00, 2023-09-25T23:00:00+00:00, 2023-10-09T22:00:00+00:00, 2023-10-10T14:00:00+00:00, 2023-10-11T22:00:00+00:00]","[2023-08-29T13:00:00+00:00, 2023-08-29T15:00:00+00:00, 2023-08-30T17:00:00+00:00, 2023-08-31T21:00:00+00:00, 2023-09-25T22:00:00+00:00, 2023-09-26T13:00:00+00:00, 2023-10-10T13:00:00+00:00, 2023-10-11T21:00:00+00:00, 2023-10-12T16:00:00+00:00]","[21.0, 1.0, 17.0, 19.0, 5.0, 6.0, 7.0, 23.0, 10.0]","[1.9370000000000118, 3.464999999999975, 3.525000000000034, 1.521000000000015, 1.740000000000009, -2.329999999999984, 0.08999999999997499, 4.1299999999999955, 1.0299999999999727]","[0.5321881808615602, 0.9416195856873755, 0.944898353062284, 0.4045772287656844, 0.4855452617479655, -0.647527999333014, 0.024545231406980388, 1.1227097265263946, 0.2769412776941204]",2023-10-23 20:25:15
VEON,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.3603,1.4286,1.9216,1.5789473684210564,0.8571428571428571,2023-10-10 22:00:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-20T13:00:00+00:00, 2023-09-22T21:00:00+00:00, 2023-10-03T21:00:00+00:00, 2023-10-05T11:00:00+00:00, 2023-10-06T19:00:00+00:00, 2023-10-09T08:00:00+00:00, 2023-10-10T20:00:00+00:00]","[2023-09-20T15:00:00+00:00, 2023-09-25T14:00:00+00:00, 2023-10-04T13:00:00+00:00, 2023-10-05T12:00:00+00:00, 2023-10-06T20:00:00+00:00, 2023-10-09T10:00:00+00:00, 2023-10-10T22:00:00+00:00]","[1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.6400000000000006, 0.4800000000000004, 1.0100000000000016, 0.3000000000000007, 0.14999999999999858, -0.14999999999999858, 0.09199999999999875]","[3.4316353887399496, 2.587601078167118, 5.315789473684219, 1.5789473684210564, 0.8064516129032182, -0.769230769230762, 0.4997827031725269]",2023-10-24 04:32:36
SBT,ALGO_EMA_RSI_ADX_BB_CGPT,6,6,0,0.0783,1.5000,1.3380,1.4466065909189918,1.0,2023-10-16 14:00:00+00:00,13,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-31T21:00:00+00:00, 2023-09-12T20:00:00+00:00, 2023-09-13T18:00:00+00:00, 2023-09-18T20:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-13T20:00:00+00:00]","[2023-09-01T14:00:00+00:00, 2023-09-13T14:00:00+00:00, 2023-09-13T19:00:00+00:00, 2023-09-19T13:00:00+00:00, 2023-10-12T20:00:00+00:00, 2023-10-16T14:00:00+00:00]","[2.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[0.11000000000000032, 0.1299999999999999, 0.040000000000000036, 0.019999999999999574, 0.0600000000000005, 0.11000000000000032]","[1.8675721561969494, 2.2033898305084727, 0.6861063464837056, 0.3389830508474504, 1.0256410256410342, 1.9064124783362275]",2023-10-24 04:19:12
QTRX,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.2206,1.0000,0.8758,0.5404594719216028,0.8571428571428571,2023-10-11 16:00:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-24T16:00:00+00:00, 2023-09-05T20:00:00+00:00, 2023-09-06T11:00:00+00:00, 2023-09-06T14:00:00+00:00, 2023-09-07T15:00:00+00:00, 2023-09-07T17:00:00+00:00, 2023-09-19T15:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-21T16:00:00+00:00, 2023-10-02T18:00:00+00:00, 2023-10-04T14:00:00+00:00, 2023-10-04T18:00:00+00:00, 2023-10-05T15:00:00+00:00, 2023-10-11T15:00:00+00:00]","[2023-08-24T17:00:00+00:00, 2023-09-06T08:00:00+00:00, 2023-09-06T13:00:00+00:00, 2023-09-06T15:00:00+00:00, 2023-09-07T16:00:00+00:00, 2023-09-07T18:00:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-21T15:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-10-02T19:00:00+00:00, 2023-10-04T15:00:00+00:00, 2023-10-04T19:00:00+00:00, 2023-10-05T16:00:00+00:00, 2023-10-11T16:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.14000000000000057, 0.019999999999999574, 0.5, 0.6050000000000004, 0.08000000000000185, 0.17499999999999716, 0.22000000000000242, 0.0, 0.04499999999999815, -0.019999999999999574, 0.34999999999999787, 0.129999999999999, 0.10999999999999943, 0.7330000000000005]","[0.581878636741482, 0.07713073659853287, 1.926782273603083, 2.3776773432894496, 0.315208825847131, 0.6903353057199099, 0.8685353335965355, 0.0, 0.18266693728434402, -0.07527286413247863, 1.3399693721286288, 0.49904030710172365, 0.44354838709677186, 3.0336892641337663]",2023-10-24 04:14:54
EVER,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0544,1.0000,0.7683,0.7246376811594177,0.8888888888888888,2023-10-20 17:00:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-20T13:00:00+00:00, 2023-10-02T15:00:00+00:00, 2023-10-03T16:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-13T20:00:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-19T19:00:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-20T16:00:00+00:00]","[2023-09-20T14:00:00+00:00, 2023-10-02T16:00:00+00:00, 2023-10-03T17:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-13T21:00:00+00:00, 2023-10-19T15:00:00+00:00, 2023-10-19T20:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-20T17:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.054999999999999716, 0.04999999999999982, 0.14000000000000057, 0.09499999999999975, 0.04999999999999982, 0.17999999999999972, 0.03000000000000025, -0.16000000000000014, 0.05000000000000071]","[0.8270676691729281, 0.7246376811594177, 2.0679468242245287, 1.2743125419181722, 0.6906077348066274, 2.3778071334213964, 0.4000000000000033, -2.156334231805932, 0.708215297450435]",2023-10-24 03:36:46
BWMX,ALGO_EMA_RSI_ADX_BB_CGPT,7,7,0,0.1123,1.0000,0.6770,0.4444444444444402,1.0,2023-10-18 17:00:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-15T16:00:00+00:00, 2023-09-15T18:00:00+00:00, 2023-09-25T16:00:00+00:00, 2023-09-25T20:00:00+00:00, 2023-09-26T18:00:00+00:00, 2023-10-18T14:00:00+00:00, 2023-10-18T16:00:00+00:00]","[2023-09-15T17:00:00+00:00, 2023-09-15T19:00:00+00:00, 2023-09-25T17:00:00+00:00, 2023-09-25T23:00:00+00:00, 2023-09-26T19:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T17:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.13599999999999923, 0.07499999999999929, 0.05000000000000071, 0.240000000000002, 0.054999999999999716, 0.019999999999999574, 0.21000000000000085]","[0.810005955926142, 0.4444444444444402, 0.3004807692307735, 1.4554275318374894, 0.34119106699751683, 0.12040939193256818, 1.267350633675322]",2023-10-24 03:22:48
OLMA,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0722,1.0000,0.6220,0.4999999999999992,0.8888888888888888,2023-10-11 19:00:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-25T14:00:00+00:00, 2023-08-30T19:00:00+00:00, 2023-08-30T21:00:00+00:00, 2023-09-14T12:00:00+00:00, 2023-09-20T12:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-21T16:00:00+00:00, 2023-10-02T20:00:00+00:00, 2023-10-11T18:00:00+00:00]","[2023-08-25T15:00:00+00:00, 2023-08-30T20:00:00+00:00, 2023-08-31T13:00:00+00:00, 2023-09-14T13:00:00+00:00, 2023-09-20T13:00:00+00:00, 2023-09-21T15:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-10-02T21:00:00+00:00, 2023-10-11T19:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.04499999999999993, -0.019999999999999574, 0.009999999999999787, 0.019999999999999574, 0.08000000000000007, 0.07500000000000107, 0.19000000000000128, 0.23000000000000043, 0.019999999999999574]","[0.4999999999999992, -0.21390374331550346, 0.1071811361200406, 0.16570008285003787, 0.633914421553091, 0.6396588486140816, 1.6253207869974449, 1.9725557461406553, 0.16715419974926513]",2023-10-24 04:08:18
TRHC,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0575,1.1250,0.5713,0.1947894186401893,0.875,2023-10-20 17:00:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-23T13:00:00+00:00, 2023-08-25T13:00:00+00:00, 2023-09-05T13:00:00+00:00, 2023-09-05T22:00:00+00:00, 2023-09-13T22:00:00+00:00, 2023-09-21T13:00:00+00:00, 2023-09-22T12:00:00+00:00, 2023-10-20T16:00:00+00:00]","[2023-08-23T14:00:00+00:00, 2023-08-25T14:00:00+00:00, 2023-09-05T14:00:00+00:00, 2023-09-06T12:00:00+00:00, 2023-09-14T13:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-22T14:00:00+00:00, 2023-10-20T17:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.005000000000000782, -0.009999999999999787, 0.009999999999999787, 0.03999999999999915, 0.030000000000001137, 0.03500000000000014, 0.34500000000000064, 0.005000000000000782]","[0.04873294346979319, -0.09727626459143762, 0.09746588693956908, 0.3906249999999917, 0.29211295034080953, 0.34079844206426624, 3.4500000000000064, 0.048146364949453846]",2023-10-24 04:28:49
