symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
CCLDO,ALGO_ADX_28,8,7,1,1.2038,0.2275,1.5000,4.0974,3.956696450740167,0.875,2024-03-20 17:00:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-03-14T18:15:00+00:00, 2024-03-14T18:45:00+00:00, 2024-03-15T14:45:00+00:00, 2024-03-15T16:00:00+00:00, 2024-03-18T15:45:00+00:00, 2024-03-19T14:45:00+00:00, 2024-03-19T20:00:00+00:00, 2024-03-20T15:15:00+00:00, 2024-03-20T18:00:00+00:00]","[2024-03-14T18:30:00+00:00, 2024-03-14T21:00:00+00:00, 2024-03-15T15:45:00+00:00, 2024-03-15T20:00:00+00:00, 2024-03-18T20:00:00+00:00, 2024-03-19T18:15:00+00:00, 2024-03-19T20:15:00+00:00, 2024-03-20T17:00:00+00:00]","[1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[0.14499999999999957, 0.0, 0.03000000000000025, 0.36599999999999966, 0.2789999999999999, 0.41800000000000015, 0.5519999999999996, 0.03000000000000025]","[2.859960552268236, 0.0, 0.549450549450554, 6.715596330275223, 5.053432349212097, 7.766629505759943, 9.32747549847921, 0.5067567567567609]",2024-03-21 05:53:17
CHIQ,ALGO_ADX_28,8,7,1,0.9576,0.2111,9.0000,1.2571,1.259423633273486,0.875,2024-03-12 14:45:00+00:00,12,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-22T14:30:00+00:00, 2024-02-26T19:30:00+00:00, 2024-02-29T18:45:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-08T16:15:00+00:00, 2024-03-08T20:00:00+00:00, 2024-03-11T15:00:00+00:00]","[2024-02-22T14:45:00+00:00, 2024-02-27T14:45:00+00:00, 2024-03-01T14:45:00+00:00, 2024-03-01T15:45:00+00:00, 2024-03-04T14:30:00+00:00, 2024-03-08T19:45:00+00:00, 2024-03-11T14:45:00+00:00, 2024-03-12T14:45:00+00:00]","[1.0, 8.0, 9.0, 3.0, 17.0, 11.0, 5.0, 18.0]","[0.09499999999999886, 0.34999999999999787, 0.33000000000000185, 0.08000000000000185, -0.20000000000000284, 0.08399999999999963, 0.5100000000000016, 0.4399999999999977]","[0.5719446116797042, 2.0722320899940665, 1.9469026548672677, 0.46323103647945485, -1.1527377521613995, 0.5082899673242142, 3.0741410488246026, 2.573099415204665]",2024-03-21 05:56:13
DDLS,ALGO_ADX_28,7,6,1,0.6691,0.3146,25.1429,0.9488,0.4966542750929415,0.8571428571428571,2024-03-20 18:15:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-20T18:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-26T19:30:00+00:00, 2024-03-12T16:45:00+00:00, 2024-03-14T19:30:00+00:00, 2024-03-15T15:15:00+00:00, 2024-03-19T16:15:00+00:00]","[2024-02-22T14:45:00+00:00, 2024-02-23T14:45:00+00:00, 2024-02-28T14:30:00+00:00, 2024-03-14T19:15:00+00:00, 2024-03-15T14:45:00+00:00, 2024-03-19T16:00:00+00:00, 2024-03-20T18:15:00+00:00]","[33.0, 20.0, 27.0, 41.0, 4.0, 30.0, 21.0]","[0.3009999999999948, 0.10300000000000153, 1.4100000000000037, -0.15500000000000114, 0.2260000000000062, 0.1670000000000016, 0.14999999999999858]","[0.9171516499588495, 0.3118849356548116, 4.257246376811605, -0.46172177539470105, 0.6764441783897223, 0.4966542750929415, 0.4436557231588245]",2024-03-21 06:03:51
USLM,ALGO_ADX_28,9,8,1,1.3897,2.3767,2.3333,0.8722,0.8302456429257442,0.8888888888888888,2024-03-20 19:45:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-03-04T17:00:00+00:00, 2024-03-04T18:00:00+00:00, 2024-03-05T14:30:00+00:00, 2024-03-05T15:15:00+00:00, 2024-03-05T17:00:00+00:00, 2024-03-19T14:30:00+00:00, 2024-03-19T15:45:00+00:00, 2024-03-19T18:00:00+00:00, 2024-03-20T19:15:00+00:00, 2024-03-20T20:00:00+00:00]","[2024-03-04T17:45:00+00:00, 2024-03-04T21:00:00+00:00, 2024-03-05T15:00:00+00:00, 2024-03-05T16:45:00+00:00, 2024-03-05T17:45:00+00:00, 2024-03-19T14:45:00+00:00, 2024-03-19T17:00:00+00:00, 2024-03-19T19:15:00+00:00, 2024-03-20T19:45:00+00:00]","[3.0, 4.0, 2.0, 3.0, 1.0, 1.0, 2.0, 3.0, 2.0]","[3.8800000000000523, 4.759999999999991, 3.069999999999993, 1.4800000000000182, 1.7699999999999818, 2.419999999999959, 3.990000000000009, -1.009999999999991, 1.0299999999999727]","[1.506269653325072, 1.8214518042321932, 1.1501142621661085, 0.5481481481481549, 0.6454436057324077, 0.8302456429257442, 1.3381179153531455, -0.3344370860927122, 0.3441363180755004]",2024-03-21 07:40:54
BLES,ALGO_ADX_28,7,7,0,3.1148,0.2439,13.5714,0.6643,0.6065905240723573,1.0,2024-03-20 19:15:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-28T16:45:00+00:00, 2024-02-29T16:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-05T18:15:00+00:00, 2024-03-06T15:15:00+00:00, 2024-03-12T18:15:00+00:00, 2024-03-14T15:45:00+00:00, 2024-03-20T19:30:00+00:00]","[2024-02-29T15:15:00+00:00, 2024-03-01T15:45:00+00:00, 2024-03-04T17:15:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-07T16:15:00+00:00, 2024-03-13T18:30:00+00:00, 2024-03-20T19:15:00+00:00]","[10.0, 9.0, 13.0, 6.0, 13.0, 8.0, 36.0]","[0.12099999999999511, 0.2700000000000031, 0.1880000000000024, 0.2220000000000013, 0.32800000000000296, 0.21000000000000085, 0.3680000000000021]","[0.334531379596337, 0.7440066133921276, 0.5138998988601328, 0.6065905240723573, 0.8891298454865897, 0.5649717514124316, 0.9966957369590005]",2024-03-21 05:47:43
VOOV,ALGO_ADX_28,13,12,1,0.8897,1.1133,31.8462,0.6418,0.49510650546920765,0.9230769230769231,2024-03-15 20:15:00+00:00,9,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-14T18:15:00+00:00, 2024-02-15T15:00:00+00:00, 2024-02-20T15:45:00+00:00, 2024-02-22T15:15:00+00:00, 2024-02-26T20:30:00+00:00, 2024-02-29T15:00:00+00:00, 2024-03-04T17:30:00+00:00, 2024-03-05T20:45:00+00:00, 2024-03-06T14:45:00+00:00, 2024-03-06T19:45:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-12T14:30:00+00:00, 2024-03-15T17:15:00+00:00]","[2024-02-15T14:45:00+00:00, 2024-02-15T20:15:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-22T19:15:00+00:00, 2024-02-29T14:45:00+00:00, 2024-03-04T17:15:00+00:00, 2024-03-05T20:30:00+00:00, 2024-03-06T14:30:00+00:00, 2024-03-06T17:00:00+00:00, 2024-03-07T14:45:00+00:00, 2024-03-11T20:30:00+00:00, 2024-03-13T20:15:00+00:00, 2024-03-15T20:15:00+00:00]","[13.0, 21.0, 51.0, 16.0, 58.0, 63.0, 39.0, 2.0, 9.0, 7.0, 76.0, 48.0, 11.0]","[2.3290000000000077, 0.5120000000000005, 0.8400000000000034, 1.0600000000000023, 1.0549999999999784, 0.8600000000000136, -0.9950000000000045, 1.210000000000008, 0.6899999999999977, 1.2700000000000102, 0.4550000000000125, 0.5, 4.687000000000012]","[1.3795677078088673, 0.29899556178463, 0.48939641109298737, 0.6154918127975858, 0.609756097560963, 0.49510650546920765, -0.5697924123121, 0.6964028776978463, 0.39464653397391775, 0.7262330235882831, 0.25833924769340666, 0.2824858757062147, 2.6670384322115943]",2024-03-21 07:44:53
AVIV,ALGO_ADX_28,11,10,1,1.5191,0.3315,24.7273,0.6343,0.7227082540890121,0.9090909090909091,2024-03-20 19:00:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-20T21:00:00+00:00, 2024-02-22T17:45:00+00:00, 2024-02-29T15:45:00+00:00, 2024-03-01T16:15:00+00:00, 2024-03-05T20:45:00+00:00, 2024-03-06T15:30:00+00:00, 2024-03-11T20:00:00+00:00, 2024-03-12T15:15:00+00:00, 2024-03-14T17:00:00+00:00, 2024-03-15T16:30:00+00:00, 2024-03-19T17:15:00+00:00, 2024-03-20T19:15:00+00:00]","[2024-02-22T15:45:00+00:00, 2024-02-29T15:00:00+00:00, 2024-03-01T16:00:00+00:00, 2024-03-05T20:30:00+00:00, 2024-03-06T15:15:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-12T15:00:00+00:00, 2024-03-13T18:45:00+00:00, 2024-03-15T15:45:00+00:00, 2024-03-19T17:00:00+00:00, 2024-03-20T19:00:00+00:00]","[20.0, 84.0, 17.0, 44.0, 3.0, 19.0, 3.0, 20.0, 13.0, 27.0, 22.0]","[0.42499999999999716, 0.2919999999999945, 0.49500000000000455, -0.25099999999999767, 0.6400000000000006, 0.38000000000000256, 0.24600000000000222, 0.28999999999999915, 0.269999999999996, 0.39000000000000057, 0.46999999999999886]","[0.8323540932236528, 0.5659682515069766, 0.9563369397218018, -0.48056672410491613, 1.2312901612220566, 0.7227082540890121, 0.46759171260217114, 0.5484114977307094, 0.5123339658443947, 0.7372400756143679, 0.8834586466165392]",2024-03-21 05:42:17
LVHI,ALGO_ADX_28,8,8,0,3.0029,0.1694,58.8750,0.5905,0.5170660922517691,1.0,2024-03-20 18:15:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-15T16:45:00+00:00, 2024-02-20T15:00:00+00:00, 2024-02-22T14:45:00+00:00, 2024-03-04T20:15:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-14T20:00:00+00:00, 2024-03-15T15:00:00+00:00, 2024-03-19T15:00:00+00:00, 2024-03-20T18:30:00+00:00]","[2024-02-20T14:45:00+00:00, 2024-02-22T14:30:00+00:00, 2024-02-29T14:30:00+00:00, 2024-03-06T14:45:00+00:00, 2024-03-13T14:45:00+00:00, 2024-03-15T14:45:00+00:00, 2024-03-19T14:45:00+00:00, 2024-03-20T18:15:00+00:00]","[44.0, 52.0, 134.0, 32.0, 126.0, 2.0, 45.0, 36.0]","[0.16999999999999815, 0.3049999999999997, 0.120000000000001, 0.17999999999999972, 0.14000000000000057, 0.14999999999999858, 0.15000000000000213, 0.14000000000000057]","[0.6041222459132841, 1.0773578240904265, 0.41950707918196467, 0.6265227984684988, 0.4833419644398432, 0.5183137525915639, 0.5158184319119743, 0.4792879150975713]",2024-03-21 06:50:26
WTV,ALGO_ADX_28,13,13,0,3.5217,0.4105,17.6923,0.5707,0.5525625086337971,1.0,2024-03-20 19:00:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-21T16:30:00+00:00, 2024-02-22T15:30:00+00:00, 2024-02-22T19:30:00+00:00, 2024-02-27T20:45:00+00:00, 2024-03-01T15:45:00+00:00, 2024-03-06T15:45:00+00:00, 2024-03-07T15:15:00+00:00, 2024-03-11T17:45:00+00:00, 2024-03-12T17:00:00+00:00, 2024-03-12T19:30:00+00:00, 2024-03-14T17:15:00+00:00, 2024-03-18T16:30:00+00:00, 2024-03-20T15:15:00+00:00]","[2024-02-22T15:15:00+00:00, 2024-02-22T19:15:00+00:00, 2024-02-23T15:45:00+00:00, 2024-03-01T15:30:00+00:00, 2024-03-06T15:00:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-08T16:30:00+00:00, 2024-03-12T15:30:00+00:00, 2024-03-12T19:15:00+00:00, 2024-03-13T15:15:00+00:00, 2024-03-18T15:15:00+00:00, 2024-03-19T20:00:00+00:00, 2024-03-20T19:00:00+00:00]","[12.0, 7.0, 9.0, 43.0, 51.0, 17.0, 19.0, 9.0, 5.0, 4.0, 24.0, 19.0, 11.0]","[0.31400000000000716, 0.4899999999999949, 0.29999999999999716, 0.5889999999999986, 0.29999999999999716, 0.5300000000000011, 0.1700000000000017, 0.3709999999999951, 0.4000000000000057, 0.5450000000000017, 0.38999999999998636, 0.4300000000000068, 0.5079999999999956]","[0.4498567335243656, 0.6988020536223544, 0.424628450106153, 0.829811214426597, 0.41922861934040967, 0.7367250486516558, 0.23472557818433096, 0.5124309392265125, 0.5525625086337971, 0.748626373626376, 0.5365987892129697, 0.5870307167235588, 0.687675980073635]",2024-03-21 07:49:49
DFAI,ALGO_ADX_28,10,10,0,1.8728,0.1651,34.2000,0.5608,0.502022370959434,1.0,2024-03-20 19:15:00+00:00,4,ADX_28_P.5_L.5_AV_15M_STOCK_RESULTS,"[2024-02-21T15:00:00+00:00, 2024-02-22T15:00:00+00:00, 2024-02-26T19:15:00+00:00, 2024-03-01T15:00:00+00:00, 2024-03-01T15:45:00+00:00, 2024-03-06T14:45:00+00:00, 2024-03-07T15:00:00+00:00, 2024-03-12T17:00:00+00:00, 2024-03-18T16:30:00+00:00, 2024-03-20T18:30:00+00:00, 2024-03-20T19:30:00+00:00]","[2024-02-22T14:45:00+00:00, 2024-02-22T19:45:00+00:00, 2024-03-01T14:45:00+00:00, 2024-03-01T15:30:00+00:00, 2024-03-06T14:30:00+00:00, 2024-03-07T14:45:00+00:00, 2024-03-07T20:30:00+00:00, 2024-03-13T17:15:00+00:00, 2024-03-20T18:15:00+00:00, 2024-03-20T19:15:00+00:00]","[26.0, 19.0, 90.0, 2.0, 76.0, 27.0, 22.0, 24.0, 53.0, 3.0]","[0.3100000000000023, 0.0400000000000027, 0.12400000000000233, 0.18500000000000227, 0.2699999999999996, 0.254999999999999, 0.0519999999999996, 0.16199999999999903, 0.13800000000000168, 0.11499999999999844]","[1.075268817204309, 0.13731548232064092, 0.42521089088540687, 0.6331279945243062, 0.9177430319510522, 0.8588750421017144, 0.173333333333332, 0.5412991178829157, 0.46274562403595226, 0.3833972328721401]",2024-03-21 06:04:19
